指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="000901",小康指数,2010-04-02,=-0.0001,=6341.5900,=0.0519,=10.8454,=0.4516,=8.5492,=9.9921,=11.0177,=12.5869,=15.5671,=1.0682,=0.1305,=0.9844,=1.0938,=1.2693,=1.4506,=1.8018,=1.0461,=0.7958,=0.7500,=0.8872,=0.9533,=1.0478,=1.2662,=0.0727,=0.0951,=0.0740,=0.0345,=243
="000048",责任指数,2009-08-05,=0.0035,=1485.6700,=0.0541,=10.8688,=0.6163,=7.8628,=9.5558,=10.5212,=11.7962,=14.1982,=1.2688,=0.3973,=0.9056,=1.1438,=1.3161,=1.4456,=1.7866,=0.9916,=0.9654,=0.5718,=0.6943,=0.7958,=0.9029,=1.0691,=0.0853,=0.1000,=0.0831,=0.0393,=121
="000806",消费服务,2012-02-10,=0.0034,=8468.7100,=0.0594,=10.9578,=0.5681,=8.2712,=9.9056,=10.7932,=11.8703,=17.0971,=1.2278,=0.2388,=1.0009,=1.2108,=1.3656,=1.5468,=2.0145,=2.3869,=0.8147,=1.6526,=1.9417,=2.0956,=2.3731,=3.0032,=0.0835,=0.1029,=0.0827,=0.0332,=398
="930949",价值回报,2017-02-24,=0.0028,=13647.5600,=0.0835,=10.9781,=0.7118,=5.5354,=7.9662,=9.9155,=11.8941,=17.5400,=1.3805,=0.0587,=1.2865,=1.4765,=1.7533,=2.1954,=3.1701,=0.6751,=0.1252,=0.5488,=0.7115,=0.8803,=1.2610,=1.7276,=0.1004,=0.1420,=0.1126,=0.0450,=20
="399805",互联金融,2015-02-10,=0.0155,=3773.4100,=0.1816,=11.0012,=0.3759,=7.5943,=9.8199,=11.6326,=13.2264,=16.5816,=1.1855,=0.3487,=0.7644,=1.0567,=1.4965,=1.7502,=2.3564,=2.0295,=0.9737,=1.1667,=1.4082,=1.6148,=1.7725,=2.2912,=0.0834,=0.0941,=0.0808,=0.0311,=325
="HSAHP",恒生沪深港通AH股溢价指数,2007-07-09,=0.0035,=122.4600,=-0.1436,=11.0697,=0.9747,=5.5550,=7.1430,=8.2203,=9.4237,=12.3156,=1.1525,=0.9269,=0.6208,=0.7734,=0.9207,=1.0458,=1.3863,=1.3365,=0.9881,=0.5653,=0.7668,=0.8964,=1.0352,=1.3719,,=0.0945,,=0.0324,=332
="399966",800证保,2012-12-21,=0.0090,=6702.4800,=0.0974,=11.1181,=0.0165,=10.1861,=13.7236,=15.9945,=19.7371,=27.1945,=1.5508,=0.3960,=1.0619,=1.3311,=1.6525,=2.0458,=2.5501,=2.1077,=0.8666,=1.1634,=1.5249,=1.7694,=2.0336,=2.5211,=0.1174,=0.1065,=0.0901,=0.0205,=149
="H30588",中证证保,2015-02-02,=0.0091,=1138.2200,=0.0987,=11.1268,=0.0169,=10.1753,=13.6745,=16.0847,=19.5888,=27.6808,=1.5491,=0.3853,=1.0752,=1.3326,=1.6647,=2.0415,=2.5153,=2.1105,=0.8794,=1.1673,=1.5178,=1.7464,=2.0027,=2.5500,=0.1178,=0.1067,=0.0903,=0.0205,=432
="930957",港股通中国100,2017-06-23,=-0.0007,=3802.6900,=0.2654,=11.1840,=0.9039,=5.4625,=7.5764,=8.7919,=10.6636,=13.3106,=1.2067,=0.8279,=0.6571,=0.8555,=1.0624,=1.1936,=1.5222,=1.5577,=0.9862,=0.6789,=0.9578,=1.1135,=1.3357,=1.6479,,=0.1088,,=0.0321,=7
="930931",港股通50,2017-01-16,=0.0022,=3902.7300,=0.3162,=11.3071,=0.7928,=6.5385,=8.6749,=9.7085,=11.3469,=15.8907,=1.1559,=0.7557,=0.7428,=0.9420,=1.0917,=1.1818,=1.6058,=2.0241,=0.9125,=1.1204,=1.4631,=1.6920,=1.8716,=2.6369,,=0.1111,,=0.0330,=278
="932255",A500红利增长,2025-04-09,=0.0023,=3010.8300,,=11.4792,=0.9886,=9.2509,=9.6349,=10.5277,=11.0106,=11.5093,=1.3402,=0.9886,=1.0684,=1.1190,=1.2661,=1.3022,=1.3437,=1.9216,=0.9886,=1.3292,=1.3792,=1.7021,=1.7959,=1.9266,,,,=0.0345,=13
="HSLI",恒生综合大型股指数,2001-10-03,=0.0013,=2426.8900,=0.3188,=11.5722,=0.7820,=6.9327,=8.9554,=10.2403,=11.6611,=17.6478,=1.1750,=0.6784,=0.7133,=0.9318,=1.1012,=1.2409,=1.6032,=1.6726,=0.8595,=0.8297,=1.1777,=1.3994,=1.6090,=2.0023,,=0.1010,,=0.0334,=98
="931476",ESG 120策略,2020-04-30,=0.0010,=1398.2500,=0.2366,=11.6976,=0.8141,=7.8289,=9.5881,=10.4994,=11.6282,=13.2171,=1.3504,=0.7711,=1.0061,=1.1721,=1.2405,=1.3696,=1.7130,=1.5649,=0.9818,=0.7906,=1.0553,=1.1322,=1.3113,=1.6023,=0.0805,=0.1038,=0.0822,=0.0327,=42
="000016",上证50,2004-01-02,=0.0025,=3032.8400,=0.1296,=11.7839,=0.8662,=8.3126,=9.5425,=10.2839,=11.4384,=15.1108,=1.2957,=0.7299,=1.0245,=1.1585,=1.2338,=1.3333,=1.6482,=1.5932,=0.9839,=0.8665,=1.0102,=1.1060,=1.2440,=1.6440,=0.0818,=0.1094,=0.0875,=0.0321,=23046
="000052",50基本,2012-01-09,=0.0026,=3031.8900,=0.0800,=11.7839,=0.8662,=8.3126,=9.5431,=10.2848,=11.4384,=15.1108,=1.2957,=0.7336,=1.0245,=1.1585,=1.2336,=1.3332,=1.6471,=1.5932,=0.9839,=0.8665,=1.0102,=1.1060,=1.2440,=1.6440,=0.0818,=0.1094,=0.0875,=0.0321,=26
="HSISC",恒指港股通指数,2024-03-01,=0.0019,=3525.9400,=0.2789,=11.8291,=0.9038,=7.5992,=8.4712,=9.4137,=11.4270,=12.3087,=1.2283,=0.8098,=0.8411,=0.9041,=1.0186,=1.2252,=1.2997,=1.5991,=0.8881,=0.9830,=1.1163,=1.2386,=1.5652,=1.6922,,,,=0.0348,=35
="HSI",恒生指数,1989-03-09,=0.0017,=25818.9300,=0.2871,=11.9990,=0.7979,=6.9462,=9.0963,=10.1450,=12.0241,=16.9606,=1.2451,=0.7837,=0.7519,=0.9645,=1.1053,=1.2522,=1.5570,=1.5661,=0.7100,=0.8141,=1.1472,=1.3970,=1.6518,=2.0895,,=0.1064,,=0.0341,=13043
="932039",央企股东回报,2022-11-16,=0.0002,=1584.6900,=0.0538,=12.0293,=0.9350,=8.0198,=9.4569,=10.7009,=11.6999,=12.6612,=1.2255,=0.9905,=0.8847,=0.9939,=1.0875,=1.1566,=1.2342,=0.7689,=0.9946,=0.3642,=0.4216,=0.5151,=0.6505,=0.7736,=0.0663,=0.0972,=0.0686,=0.0461,=94
="000043",超大盘,2009-04-23,=0.0016,=2606.8200,=0.2209,=12.1479,=0.6752,=7.5271,=9.4628,=10.9304,=13.4004,=17.2195,=1.4059,=0.6612,=0.9803,=1.2138,=1.3509,=1.5057,=1.9858,=2.2661,=0.9996,=0.6689,=0.8276,=1.1494,=1.4905,=2.2685,=0.0838,=0.1102,=0.0884,=0.0333,=154
="000010",上证180,2002-07-01,=0.0023,=10019.0100,=0.1594,=12.1561,=0.8329,=8.4900,=9.9061,=10.8683,=11.9993,=14.6942,=1.2708,=0.5064,=0.9930,=1.1498,=1.2683,=1.3652,=1.6698,=1.4523,=0.9885,=0.8990,=1.0631,=1.1610,=1.2818,=1.4854,=0.0777,=0.1004,=0.0788,=0.0314,=2453
="HSLMI",恒生综合大中型股指数,2015-06-08,=0.0008,=4159.7100,=0.3220,=12.3412,=0.8185,=7.0073,=9.1756,=10.3166,=12.2127,=17.7261,=1.1863,=0.7268,=0.6929,=0.9055,=1.0802,=1.2235,=1.5417,=1.4387,=0.9200,=0.6858,=0.9716,=1.1499,=1.3407,=1.6465,,=0.0920,,=0.0324,=85
="931397",A股通50,2020-02-20,=0.0041,=2280.7300,=0.2097,=12.3843,=0.4476,=8.9450,=10.5258,=12.9030,=21.9085,=29.8209,=1.4596,=0.3828,=1.1048,=1.2695,=1.7894,=3.6192,=4.6955,=2.0223,=0.6165,=1.0496,=1.2671,=1.8487,=3.0710,=3.9597,=0.0792,=0.1154,=0.0919,=0.0300,=4
="HSCAIT",恒生A股行业龙头指数,2009-09-21,=0.0028,=5789.5000,=0.1402,=12.3874,=0.9157,=8.2192,=9.6685,=10.3668,=11.4983,=14.1027,=1.3734,=0.8651,=1.0288,=1.1757,=1.2528,=1.3497,=1.6997,=1.3618,=0.9831,=0.8424,=0.9680,=1.0373,=1.1852,=1.4109,=0.0818,=0.1040,=0.0845,=0.0352,=484
="399313",巨潮100,2005-02-03,=0.0020,=5477.4000,=0.1569,=12.3996,=0.8221,=8.8574,=10.1910,=10.9745,=12.2865,=16.6101,=1.3675,=0.5970,=1.0718,=1.2359,=1.3337,=1.4928,=1.8501,=1.6216,=0.9926,=0.9844,=1.1423,=1.2497,=1.4071,=1.6915,=0.0812,=0.1029,=0.0811,=0.0300,=202
="000908",300能源,2007-07-02,=-0.0045,=2300.0600,=-0.0526,=12.4590,=0.4636,=6.9395,=9.4591,=13.3949,=24.9648,=62.7889,=1.3287,=0.8991,=0.7125,=0.8868,=1.1103,=1.2616,=1.5982,=0.7575,=0.9691,=0.3053,=0.3857,=0.5131,=0.6783,=0.8015,=0.0820,=0.1225,=0.1006,=0.0506,=266
="931395",沪港深300,2020-01-14,=0.0008,=1734.7651,=0.2016,=12.4906,=0.8121,=8.3275,=9.9912,=10.7107,=12.4434,=16.6490,=1.3150,=0.7045,=0.9663,=1.0993,=1.1995,=1.3811,=1.7241,=1.6270,=0.9104,=0.9881,=1.1625,=1.2990,=1.5249,=1.8801,,=0.1051,,=0.0312,=472
="000822",500红利,2012-07-20,=0.0040,=10139.3500,=0.0505,=12.5608,=0.6077,=7.4138,=9.6114,=11.2757,=20.0777,=29.7158,=1.1884,=0.4240,=0.8670,=1.0204,=1.2472,=1.9159,=2.9020,=0.6325,=0.5389,=0.2906,=0.4081,=0.5826,=1.3327,=1.8159,=0.0532,=0.0692,=0.0595,=0.0421,=27
="399807",高铁产业,2015-01-20,=0.0031,=1257.8000,=-0.0745,=12.6022,=0.4269,=9.4881,=11.2217,=12.9348,=18.4832,=26.5228,=0.8790,=0.0601,=0.8157,=0.9351,=1.0590,=1.8674,=2.6080,=0.4342,=0.5558,=0.3063,=0.3762,=0.4273,=0.5010,=0.6916,=0.0427,=0.0637,=0.0473,=0.0328,=579
="932368",800现金流,2024-12-11,=-0.0013,=5032.5400,=0.1049,=12.6645,=0.9130,=9.9108,=10.6237,=11.0393,=11.8715,=13.1820,=1.5908,=0.3874,=1.4048,=1.5072,=1.6720,=1.8899,=2.0110,=1.2200,=0.5020,=1.0036,=1.0877,=1.2183,=1.4137,=1.5226,=0.0922,,,=0.0396,=126
="000044",上证中盘,2009-07-03,=0.0027,=4570.3000,=0.1493,=12.7093,=0.5237,=8.6509,=10.4831,=12.5300,=14.6593,=18.7575,=1.2381,=0.4080,=0.9210,=1.0902,=1.3253,=1.6622,=2.0647,=1.2944,=0.5871,=0.9382,=1.1500,=1.2501,=1.4365,=1.7773,=0.0715,=0.0875,=0.0657,=0.0304,=83
="930709",香港证券,2015-07-13,=-0.0026,=1440.2200,=0.4030,=12.7164,=0.4990,=6.3679,=10.0223,=12.7249,=14.8886,=24.4010,=1.1122,=0.6884,=0.5308,=0.7588,=0.9696,=1.3015,=1.6426,=4.8352,=0.9606,=1.7834,=2.5970,=3.1434,=4.0375,=5.9903,,=0.0576,,=0.0262,=468
="000150",380红利,2012-07-20,=0.0025,=11509.9100,=-0.0519,=12.8053,=0.5998,=5.2545,=8.5569,=12.0959,=16.7190,=20.5462,=1.1462,=0.3203,=0.6172,=0.8684,=1.4137,=1.8286,=2.6483,=0.4986,=0.4529,=0.2775,=0.3624,=0.5987,=1.8055,=2.3882,=0.0358,=0.0535,=0.0540,=0.0488,=33
="000928",中证能源,2009-07-03,=-0.0035,=2884.5800,=-0.0300,=12.9068,=0.4776,=6.9612,=9.7917,=13.1759,=25.0128,=68.9647,=1.3187,=0.8872,=0.7281,=0.9364,=1.1296,=1.2760,=1.5753,=0.7604,=0.9415,=0.3162,=0.4107,=0.5312,=0.6873,=0.8261,=0.0784,=0.1185,=0.0974,=0.0493,=1225
="932365",中证现金流,2024-12-11,=-0.0011,=5201.8800,=0.1286,=12.9544,=0.9170,=10.1873,=10.8198,=11.2447,=12.1633,=13.4951,=1.5878,=0.0277,=1.5559,=1.7236,=1.8274,=1.9009,=2.0150,=1.1130,=0.0277,=1.0912,=1.3768,=1.4648,=1.5294,=1.6205,=0.1159,,,=0.0382,=385
="931132",诚通央企红利,2023-05-04,=-0.0004,=1612.3200,=0.0570,=12.9721,=0.9363,=9.0905,=10.4750,=11.6349,=12.5204,=13.6839,=1.3056,=0.9938,=0.9482,=1.0783,=1.1724,=1.2046,=1.3126,=0.7525,=0.9938,=0.3626,=0.4220,=0.4640,=0.5999,=0.7565,=0.0652,=0.0983,=0.0694,=0.0452,=8
="399439",国证油气,2014-12-30,=0.0017,=1875.6000,=0.0726,=13.0894,=0.4459,=7.2448,=10.6853,=16.1673,=30.8952,=98.7831,=1.2814,=0.8777,=0.6716,=0.7851,=1.1340,=1.2488,=1.5153,=0.6786,=0.9782,=0.2370,=0.3183,=0.5011,=0.5843,=0.7244,=0.0749,=0.1026,=0.0862,=0.0414,=60
="399812",养老产业,2014-06-06,=0.0033,=6445.3700,=0.0724,=13.1357,=0.0210,=12.1721,=18.5968,=20.7181,=25.4052,=31.4367,=2.1634,=0.2421,=1.7125,=2.1062,=2.8316,=3.2439,=4.2954,=1.7072,=0.5607,=1.2170,=1.4674,=1.6699,=1.8736,=2.5548,=0.1432,=0.1359,=0.1238,=0.0228,=6042
="931586",300价值稳健,2020-11-09,=0.0025,=7652.8800,=0.1172,=13.1504,=0.9085,=8.1741,=9.5963,=11.0195,=12.3657,=15.0111,=1.5839,=0.9254,=0.9699,=1.1847,=1.3142,=1.4821,=1.6570,=1.5001,=0.9623,=0.7359,=0.8597,=0.9725,=1.0684,=1.5639,=0.0796,=0.1033,=0.0808,=0.0359,=31
="980092",自由现金流,2012-12-28,=-0.0005,=5323.5900,=0.1288,=13.2875,=0.8149,=11.1075,=11.9954,=12.5833,=13.2451,=14.6927,=1.4520,=0.0390,=1.4157,=1.5039,=1.5860,=1.6660,=1.8134,=0.8735,=0.2565,=0.7577,=0.8331,=0.9403,=0.9696,=1.0469,=0.1059,,,=0.0365,=721
="931155",300质量,2019-04-22,=0.0032,=10159.3400,=0.3601,=13.2966,=0.4636,=7.3805,=10.7439,=13.7219,=15.6155,=31.0699,=2.0338,=0.3699,=1.1055,=1.6550,=2.2994,=2.8685,=5.3844,=2.4733,=0.7263,=1.3218,=1.7620,=2.1329,=2.6218,=3.8395,=0.1346,=0.1757,=0.1182,=0.0216,=69
="H30455",沪港深500,2014-11-28,=0.0004,=2675.7774,=0.2313,=13.3513,=0.8649,=8.5690,=10.2822,=11.1959,=12.9440,=16.8903,=1.3817,=0.7599,=0.9675,=1.1547,=1.2671,=1.3992,=1.7307,=1.6240,=0.9712,=0.9518,=1.1733,=1.2870,=1.4538,=1.7787,,=0.1002,,=0.0298,=518
="931168",绿色价值100,2019-06-27,=0.0024,=1488.6000,=0.0934,=13.3673,=0.9594,=8.4906,=9.9517,=11.2432,=12.5591,=14.6050,=1.5277,=0.9968,=1.0223,=1.1861,=1.2696,=1.3819,=1.5768,=1.5738,=0.9994,=0.9649,=1.1248,=1.2392,=1.3320,=1.5758,=0.0666,=0.0979,=0.0750,=0.0310,=7
="000986",全指能源,2011-08-02,=-0.0027,=2290.9400,=-0.0412,=13.3828,=0.5002,=6.8032,=10.0017,=13.3795,=25.6770,=75.0146,=1.3141,=0.8436,=0.7554,=0.9700,=1.1552,=1.2910,=1.5589,=0.7692,=0.9308,=0.3323,=0.4460,=0.5664,=0.7044,=0.8705,=0.0749,=0.1143,=0.0941,=0.0485,=583
="931468",红利质量,2020-05-21,=0.0059,=31874.5800,=0.0921,=13.3957,=0.0059,=13.0933,=16.4069,=19.2275,=22.3763,=36.4689,=2.3566,=0.0081,=2.3034,=3.0056,=3.9089,=4.8083,=8.5636,=2.2085,=0.1154,=1.9811,=2.4633,=3.0462,=4.0166,=5.8829,=0.1017,=0.2351,=0.1668,=0.0305,=846
="000028",180成长,2009-01-09,=0.0027,=3901.6100,=0.2151,=13.4505,=0.4047,=9.0408,=11.5370,=14.4713,=18.2319,=25.1474,=1.9280,=0.2841,=1.5063,=1.7705,=2.6874,=3.1691,=5.1089,=1.9590,=0.9082,=1.1581,=1.4509,=1.5934,=1.8015,=2.3971,=0.1286,=0.1436,=0.1050,=0.0242,=186
="399314",巨潮大盘,2005-02-03,=0.0020,=5136.1900,=0.1770,=13.5206,=0.8382,=9.6620,=11.0237,=11.9227,=13.3343,=17.5384,=1.4364,=0.5558,=1.0976,=1.2830,=1.4152,=1.5880,=1.9279,=1.5528,=0.9329,=0.9932,=1.1648,=1.2843,=1.4389,=1.8124,=0.0778,=0.0993,=0.0769,=0.0293,=16
="931802",中证龙头,2010-02-09,=0.0035,=1853.2800,=0.2172,=13.6367,=0.7822,=9.1945,=11.1250,=12.2591,=13.7731,=18.2393,=1.9789,=0.9374,=1.2711,=1.4385,=1.6252,=1.8365,=2.6625,=2.0058,=0.8567,=0.9048,=1.0560,=1.2816,=1.8650,=2.7195,=0.1104,=0.1430,=0.1119,=0.0310,=87
="931381",中证长三角,2019-11-25,=0.0005,=2020.5000,=0.1353,=13.6649,=0.8152,=9.1117,=10.5931,=11.8767,=13.5755,=16.1441,=1.3715,=0.6141,=0.9630,=1.1418,=1.2817,=1.5623,=1.8124,=1.8055,=1,=0.8724,=1.0622,=1.2127,=1.4267,=1.8055,=0.0721,=0.0896,=0.0685,=0.0278,=4
="000971",等权90,2010-12-02,=0.0019,=3365.1100,=0.2478,=13.7684,=0.8333,=8.9747,=10.7200,=11.6954,=13.5200,=19.4330,=1.5850,=0.7531,=1.1544,=1.3131,=1.4130,=1.6215,=2.2329,=1.7661,=0.9909,=1.0052,=1.1332,=1.2389,=1.4656,=1.8600,=0.0830,=0.1088,=0.0874,=0.0282,=5
="932366",300现金流,2024-11-12,=-0.0013,=3278.5400,=0.0652,=13.8251,=0.5219,=12.5879,=13.3173,=13.7951,=14.3587,=15.5990,=1.6881,=0.0219,=1.6606,=1.7899,=1.8579,=1.9065,=1.9867,=1.1034,=0.0182,=1.0861,=1.3884,=1.4196,=1.4542,=1.5124,=0.1008,,,=0.0388,=96
="931082",A500现金流,2025-07-16,=-0.0004,=4464.3500,,=13.9057,=0.9636,=11.3087,=11.7297,=12.3931,=13.4430,=13.9215,=1.7036,=0.0364,=1.6736,=1.8852,=1.9321,=1.9822,=2.0613,=1.2969,=0.0364,=1.2740,=1.5010,=1.5528,=1.5880,=1.6378,,,,=0.0378,=40
="930716",CS物流,2015-07-31,=0.0086,=1191.5400,=0.0540,=14.0366,=0.2964,=6.6312,=13.0309,=20.8086,=35.6758,=505.8138,=1.2527,=0.0618,=1.1511,=1.3231,=2.0286,=2.9102,=4.4569,=0.4527,=0.4636,=0.2137,=0.3289,=0.4586,=0.8270,=1.4389,=0.0583,=0.0929,=0.0732,=0.0378,=235
="H30198",油气产业,2013-07-15,=0.0024,=2051.4100,=0.1084,=14.0615,=0.5211,=7.8064,=10.7494,=13.6177,=25.7250,=104.2111,=1.3067,=0.9103,=0.6580,=0.8133,=1.1287,=1.2384,=1.4929,=0.6737,=0.9753,=0.2505,=0.3169,=0.4643,=0.5781,=0.7235,=0.0735,=0.1021,=0.0851,=0.0386,=43
="000300",沪深300,2005-04-08,=0.0018,=4642.5400,=0.1798,=14.1321,=0.8399,=10.0799,=11.6389,=12.4693,=13.9633,=17.6279,=1.4877,=0.5760,=1.1457,=1.3357,=1.4651,=1.6220,=1.9228,=1.5630,=0.9658,=1.0330,=1.1713,=1.2863,=1.4376,=1.7482,=0.0776,=0.0973,=0.0780,=0.0282,=46900
="980028",龙头家电,2015-02-16,=0.0121,=12474.1300,=0.0988,=14.1592,=0.3213,=11.8600,=13.6966,=14.7051,=19.1465,=31.1013,=2.7005,=0.2300,=2.3382,=2.6852,=2.9609,=3.7548,=5.1202,=1.3557,=0.5902,=0.9787,=1.1958,=1.3239,=1.5322,=2.2318,=0.1484,=0.2204,=0.1720,=0.0408,=146
="932315",中证红利质量,2024-07-08,=0.0032,=4483.5300,=0.1512,=14.2191,=0.3464,=12.3916,=13.3790,=15.9711,=16.7294,=18.7206,=2.7024,=0.3492,=2.1812,=2.3408,=3.7091,=4.0721,=4.4900,=2.7111,=0.3575,=2.0136,=2.1456,=3.0300,=3.2075,=3.5388,=0.1094,,,=0.0438,=241
="931645",1000红利,2024-03-15,=0.0047,=2496.6200,=0.0612,=14.3511,=0.8245,=11.2896,=12.2761,=13.1299,=14.2571,=15.2861,=1.2258,=0.7968,=0.9871,=1.1215,=1.1791,=1.2262,=1.2977,=0.8076,=0.8730,=0.5734,=0.6322,=0.7408,=0.7930,=0.8586,=0.0612,,,=0.0358,=16
="930758",凤凰50,2018-11-21,=0.0061,=7963.1600,=0.3746,=14.4162,=0.6312,=8.6050,=10.7600,=13.1451,=15.7470,=22.7753,=1.6872,=0.5523,=1.0496,=1.4081,=1.6180,=2.1029,=3.0708,=1.9711,=0.9239,=0.3622,=0.7459,=1.2755,=1.8306,=3.4064,=0.1096,=0.1008,=0.0844,=0.0329,=39
="000860",结构调整,2018-03-26,=0.0020,=1213.3200,=0.0226,=14.4614,=0.5937,=9.5233,=12.3620,=13.8001,=16.4966,=20.6443,=1.3934,=0.6293,=1.1018,=1.2822,=1.3671,=1.4474,=1.6430,=0.8482,=0.9835,=0.4658,=0.5820,=0.6687,=0.7319,=0.8725,=0.0682,=0.0972,=0.0785,=0.0364,=135
="932037",央企现代能源,2022-11-16,=-0.0008,=1457.5400,=0.0950,=14.5364,=0.9669,=10.8583,=11.9055,=12.7000,=13.5409,=14.8817,=1.5057,=0.7801,=1.1507,=1.3160,=1.4046,=1.5222,=1.7223,=0.8625,=0.9907,=0.4850,=0.6126,=0.7354,=0.7843,=0.8700,=0.0801,=0.1088,=0.0909,=0.0381,=12
="930629",CSSW健康,2015-05-08,=0.0068,=5852.2100,=0.1077,=14.5807,=0.0321,=13.5250,=19.2837,=22.5496,=39.3113,=50.6960,=2.2859,=0.2507,=1.7767,=2.2196,=3.3537,=4.7608,=6.7720,=1.8993,=0.4529,=1.2755,=1.5586,=2.0587,=4.8234,=7.2978,=0.1375,=0.1320,=0.1213,=0.0190,=255
="1000015",港股全指,2000-01-01,=0.0017,=25818.9300,=0.2871,=14.6840,=0.9257,=7.5917,=10.1550,=11.1198,=13.3096,=19.1348,=1.1672,=0.7771,=0.6574,=0.8645,=1.0459,=1.1766,=1.5123,=1.2847,=0.8510,=0.6196,=0.8646,=1.0701,=1.2542,=1.5791,,,,=0.0305,=283
="000955",中证国企,2010-02-09,=0.0036,=1589.6200,=0.1170,=14.6972,=0.7950,=10.0979,=11.7075,=12.7298,=14.7328,=16.8119,=1.2917,=0.4813,=1.0210,=1.1826,=1.2983,=1.4908,=1.8269,=1.2889,=0.8580,=0.7969,=0.9758,=1.0887,=1.2466,=1.4527,=0.0664,=0.0820,=0.0679,=0.0282,=35
="399375",中盘价值,2010-01-04,=0.0038,=5852.3800,=0.1627,=14.7606,=0.7489,=9.0528,=10.9381,=12.3154,=17.8974,=33.1718,=1.3895,=0.6764,=1.0236,=1.1933,=1.3324,=1.6789,=2.1603,=0.9328,=0.7159,=0.5167,=0.6434,=0.7496,=0.9828,=1.4116,=0.0713,=0.0738,=0.0823,=0.0329,=180
="H11057",石化产业,2009-07-22,=0.0074,=1321.6300,=0.2564,=14.8576,=0.6447,=9.0713,=11.9516,=13.7072,=20.0893,=46.6548,=1.4802,=0.9125,=0.9085,=1.1818,=1.3360,=1.4211,=1.7410,=0.7617,=0.8709,=0.4002,=0.4771,=0.6034,=0.7337,=0.9084,=0.0781,=0.1060,=0.0887,=0.0345,=22
="000068",上证资源,2010-05-28,=-0.0080,=3888.5300,=0.4100,=14.8690,=0.4726,=7.8012,=11.1520,=15.2276,=30.5963,=73.1997,=1.6857,=0.9922,=0.8674,=1.1437,=1.2901,=1.4398,=1.7151,=0.9150,=0.9955,=0.3742,=0.5014,=0.6061,=0.7466,=0.9282,=0.0885,=0.1237,=0.0999,=0.0385,=282
="000861",央企创新,2019-05-16,=0.0039,=2557.3700,=0.0405,=14.8995,=0.8388,=10.3360,=11.9400,=13.2823,=14.6987,=18.8086,=1.4053,=0.9210,=1.0351,=1.1822,=1.2889,=1.3694,=1.4926,=0.7942,=0.9938,=0.4544,=0.5176,=0.5782,=0.6945,=0.8041,=0.0678,=0.0939,=0.0741,=0.0328,=256
="000066",上证商品,2010-04-30,=-0.0050,=3440.5400,=0.3451,=15.0002,=0.4916,=7.9120,=11.1682,=15.0835,=24.7746,=53.3084,=1.6884,=0.9934,=0.9403,=1.2007,=1.3203,=1.4587,=1.7468,=0.9211,=0.9955,=0.4082,=0.5256,=0.6436,=0.7552,=0.9342,=0.0881,=0.1221,=0.0982,=0.0375,=48
="000092",资源50,2011-05-10,=-0.0034,=4727.4400,=0.3820,=15.1281,=0.5228,=7.9483,=11.3515,=14.9197,=24.5611,=52.0101,=1.7594,=0.9984,=0.9579,=1.2321,=1.3774,=1.5023,=1.7650,=0.9540,=0.9984,=0.4148,=0.5545,=0.6668,=0.7614,=0.9570,=0.0901,=0.1257,=0.1015,=0.0368,=25
="950096",上海国企,2016-05-11,=0.0090,=1517.7400,=0.0688,=15.1764,=0.8017,=8.9055,=10.9714,=12.4520,=15.1703,=16.5992,=1.1636,=0.5239,=0.7269,=0.8675,=1.1419,=1.5711,=2.0186,=1.2117,=0.9774,=0.5842,=0.6815,=0.8432,=1.1047,=1.2614,=0.0602,=0.0579,=0.0511,=0.0193,=161
="399974",国企改革,2014-08-07,=0.0013,=1893.3000,=0.1019,=15.4226,=0.7023,=8.5408,=11.0146,=13.4106,=17.4161,=25.4382,=1.4476,=0.4319,=1.0768,=1.3338,=1.5097,=1.8414,=2.8970,=1.0908,=0.6846,=0.6803,=0.8821,=0.9835,=1.2494,=2.2060,=0.0698,=0.0896,=0.0739,=0.0309,=363
="931587",500价值稳健,2020-11-09,=0.0055,=22048.0700,=0.1460,=15.4748,=0.8550,=9.7530,=12.1105,=13.6908,=15.3094,=19.8926,=1.3836,=0.9394,=0.8925,=1.0478,=1.1422,=1.2609,=1.4693,=0.6391,=1,=0.3384,=0.4513,=0.5067,=0.5642,=0.6391,=0.0699,=0.0699,=0.0533,=0.0346,=67
="399348",深证价值,2009-11-04,=0.0020,=6454.6900,=0.0815,=15.5470,=0.5698,=9.9756,=12.8145,=14.9202,=17.6275,=21.4453,=1.6893,=0.4496,=1.2527,=1.4916,=1.7366,=2.1401,=2.9268,=1.2218,=0.5599,=0.8306,=1.0364,=1.1858,=1.6558,=2.1193,=0.0740,=0.0705,=0.0629,=0.0312,=291
