指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0054,=13293.7600,=0.0350,=10.8061,=0.8973,=5.5897,=7.7936,=8.5586,=9.8193,=15.8114,=1.1675,=0.8273,=0.6924,=0.8822,=0.9919,=1.1549,=1.7191,=1.5619,=0.9226,=0.6938,=0.9860,=1.0718,=1.4022,=2.0876,,=0.1080,,=0.0330,=91
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0050,=9220.8100,=0.0345,=10.8672,=0.8991,=5.5897,=7.7935,=8.5744,=9.8273,=15.8114,=1.1707,=0.8341,=0.6924,=0.8820,=0.9928,=1.1561,=1.7191,=1.5677,=0.9231,=0.6938,=0.9863,=1.0726,=1.4064,=2.0876,,=0.1080,,=0.0329,=4696
="000901",小康指数,2010-04-02,=-0.0058,=6423.1400,=0.0125,=10.9246,=0.4829,=8.5492,=9.9921,=11,=12.5378,=15.5671,=1.0766,=0.1486,=0.9844,=1.0930,=1.2667,=1.4461,=1.7818,=1.0538,=0.8205,=0.7500,=0.8872,=0.9533,=1.0488,=1.2662,=0.0727,=0.0951,=0.0740,=0.0342,=243
="399966",800证保,2012-12-21,=-0.0109,=6611.7400,=-0.0002,=11.0320,=0.0169,=10.1861,=13.7073,=15.9945,=19.7371,=27.1945,=1.5378,=0.3849,=1.0619,=1.3311,=1.6435,=2.0436,=2.4366,=2.0914,=0.8547,=1.1634,=1.5249,=1.7694,=2.0359,=2.5211,=0.1174,=0.1065,=0.0901,=0.0207,=150
="H30588",中证证保,2015-02-02,=-0.0108,=1122.7134,=-0.0002,=11.0402,=0.0177,=10.1753,=13.6533,=16.0847,=19.5888,=27.6808,=1.5361,=0.3763,=1.0752,=1.3326,=1.6540,=2.0375,=2.4238,=2.0940,=0.8666,=1.1673,=1.5178,=1.7464,=2.0057,=2.5500,=0.1178,=0.1067,=0.0903,=0.0207,=435
="HSAHP",恒生沪深港通AH股溢价指数,2007-07-09,=-0.0055,=120.4300,=-0.0245,=11.0464,=0.9668,=5.5550,=7.1430,=8.2235,=9.4535,=12.3156,=1.1519,=0.9198,=0.6208,=0.7734,=0.9208,=1.0476,=1.3863,=1.3340,=0.9810,=0.5653,=0.7668,=0.8968,=1.0428,=1.3750,,=0.0945,,=0.0332,=337
="399805",互联金融,2015-02-10,=-0.0254,=4060.1200,=0.0549,=11.0717,=0.3903,=7.5943,=9.8199,=11.6093,=13.2045,=16.5816,=1.1932,=0.3545,=0.7644,=1.0567,=1.4864,=1.7473,=2.0317,=2.0425,=0.9790,=1.1667,=1.4082,=1.6148,=1.7725,=2.2175,=0.0834,=0.0941,=0.0808,=0.0308,=324
="930949",价值回报,2017-02-24,,,=0.0512,=11.1428,=0.7317,=5.5354,=7.9814,=9.9316,=11.8911,=17.5400,=1.4013,=0.0883,=1.2865,=1.4720,=1.7523,=2.1942,=3.1701,=0.6852,=0.1434,=0.5488,=0.7088,=0.8784,=1.2607,=1.7276,=0.1004,=0.1420,=0.1126,=0.0442,=22
="930957",港股通中国100,2017-06-23,=-0.0051,=3959.4263,=0.0428,=11.4927,=0.9438,=5.4625,=7.5791,=8.8097,=10.6881,=13.3106,=1.2401,=0.8744,=0.6571,=0.8563,=1.0633,=1.1968,=1.5222,=1.6007,=0.9934,=0.6789,=0.9597,=1.1149,=1.3383,=1.6479,,=0.1088,,=0.0319,=8
="932255",A500红利增长,2025-04-09,,,=0.0165,=11.6110,=0.9526,=9.2509,=9.6676,=10.5799,=11.0722,=11.7704,=1.3589,=0.9579,=1.0684,=1.1205,=1.2700,=1.3086,=1.3742,=1.9436,=0.9526,=1.3292,=1.3826,=1.7112,=1.8083,=1.9703,,,,=0.0358,=15
="930931",港股通50,2017-01-16,=-0.0031,=4047.1331,=0.0407,=11.6496,=0.8383,=6.5385,=8.6782,=9.7251,=11.3686,=15.8907,=1.1910,=0.8095,=0.7428,=0.9428,=1.0925,=1.1839,=1.6058,=2.0855,=0.9288,=1.1204,=1.4636,=1.6942,=1.8831,=2.6369,,=0.1111,,=0.0328,=278
="931476",ESG 120策略,2020-04-30,=-0.0047,=1415.1951,=0.0151,=11.6827,=0.8038,=7.8289,=9.5903,=10.5195,=11.6602,=13.2171,=1.3507,=0.7641,=1.0061,=1.1727,=1.2412,=1.3697,=1.7130,=1.5629,=0.9704,=0.7906,=1.0561,=1.1348,=1.3144,=1.6034,=0.0805,=0.1038,=0.0822,=0.0331,=42
="000016",上证50,2004-01-02,=-0.0083,=3079.7600,=0.0160,=11.7600,=0.8559,=8.3126,=9.5453,=10.2974,=11.4750,=15.1108,=1.2954,=0.7250,=1.0245,=1.1585,=1.2340,=1.3329,=1.6482,=1.5900,=0.9774,=0.8665,=1.0102,=1.1066,=1.2474,=1.6440,=0.0818,=0.1094,=0.0875,=0.0331,=23092
="000052",50基本,2012-01-09,=-0.0117,=2965.4100,=-0.0193,=11.7600,=0.8559,=8.3126,=9.5480,=10.2988,=11.4750,=15.1108,=1.2954,=0.7287,=1.0245,=1.1585,=1.2339,=1.3324,=1.6471,=1.5900,=0.9774,=0.8665,=1.0102,=1.1066,=1.2474,=1.6440,=0.0818,=0.1094,=0.0875,=0.0331,=25
="932039",央企股东回报,2022-11-16,=-0.0087,=1588.2076,=0.0009,=11.8740,=0.8604,=8.0198,=9.5151,=10.7316,=11.7499,=12.6612,=1.2127,=0.9628,=0.8847,=0.9946,=1.0899,=1.1590,=1.2499,=0.7590,=0.9707,=0.3642,=0.4220,=0.5164,=0.6540,=0.7842,=0.0663,=0.0972,=0.0686,=0.0488,=98
="HSLI",恒生综合大型股指数,2001-10-03,=-0.0026,=2535.8900,=0.0532,=11.9348,=0.8242,=6.9327,=8.9753,=10.2763,=11.6898,=17.6478,=1.2121,=0.7467,=0.7133,=0.9320,=1.1037,=1.2409,=1.6032,=1.7207,=0.9196,=0.8297,=1.1778,=1.4022,=1.6147,=2.0023,,=0.1010,,=0.0329,=98
="000043",超大盘,2009-04-23,=-0.0109,=2643.2400,=0.0102,=12.0616,=0.6645,=7.5271,=9.4628,=10.9304,=13.3742,=17.2195,=1.3987,=0.6427,=0.9803,=1.2138,=1.3510,=1.5047,=1.9858,=2.2500,=0.9930,=0.6689,=0.8324,=1.1636,=1.4928,=2.3305,=0.0838,=0.1102,=0.0884,=0.0349,=154
="000010",上证180,2002-07-01,=-0.0033,=10327.1000,=0.0311,=12.1880,=0.8324,=8.4900,=9.9061,=10.8792,=12.0250,=14.6942,=1.2760,=0.5187,=0.9930,=1.1498,=1.2683,=1.3646,=1.6698,=1.4561,=0.9852,=0.8990,=1.0631,=1.1613,=1.2842,=1.4916,=0.0777,=0.1004,=0.0788,=0.0318,=2459
="HSCAIT",恒生A股行业龙头指数,2009-09-21,=-0.0061,=5775.0800,=0.0023,=12.2444,=0.8939,=8.2192,=9.6707,=10.3763,=11.5371,=14.1027,=1.3580,=0.8187,=1.0288,=1.1757,=1.2535,=1.3511,=1.6997,=1.3460,=0.9671,=0.8424,=0.9681,=1.0379,=1.1894,=1.4109,=0.0818,=0.1040,=0.0845,=0.0353,=485
="399313",巨潮100,2005-02-03,=-0.0071,=5456.2500,=0.0017,=12.2795,=0.7921,=8.8574,=10.1982,=10.9898,=12.3188,=16.6101,=1.3566,=0.5710,=1.0718,=1.2359,=1.3338,=1.4928,=1.8501,=1.6058,=0.9782,=0.9844,=1.1423,=1.2511,=1.4099,=1.6915,=0.0812,=0.1029,=0.0811,=0.0307,=202
="HSISC",恒指港股通指数,2024-03-01,=-0.0033,=3667.1700,=0.0487,=12.2799,=0.9913,=7.5992,=8.4854,=9.4563,=11.5501,=12.3810,=1.2754,=0.9718,=0.8411,=0.9065,=1.0378,=1.2319,=1.2997,=1.6546,=0.9826,=0.9830,=1.1185,=1.2712,=1.5794,=1.6922,,,,=0.0340,=38
="931397",A股通50,2020-02-20,,,=0.0114,=12.3042,=0.4369,=8.9450,=10.5271,=12.8559,=21.8897,=29.8209,=1.4529,=0.3770,=1.1048,=1.2698,=1.7804,=3.6158,=4.6955,=2.0092,=0.6063,=1.0496,=1.2701,=1.8544,=3.0671,=3.9597,=0.0792,=0.1154,=0.0919,=0.0311,=4
="HSI",恒生指数,1989-03-09,=-0.0029,=26844.9600,=0.0474,=12.4427,=0.8426,=6.9462,=9.1045,=10.1629,=12.0689,=16.9606,=1.2914,=0.8898,=0.7519,=0.9651,=1.1081,=1.2539,=1.5570,=1.6188,=0.7735,=0.8141,=1.1472,=1.4015,=1.6518,=2.0895,,=0.1064,,=0.0334,=13123
="399807",高铁产业,2015-01-20,=-0.0107,=1248.2700,=0.0048,=12.4773,=0.4010,=9.4881,=11.2217,=12.9097,=18.2927,=24.3532,=0.8703,=0.0453,=0.8157,=0.9326,=1.0568,=1.8225,=2.3973,=0.4298,=0.5183,=0.3063,=0.3762,=0.4273,=0.4987,=0.6435,=0.0427,=0.0637,=0.0473,=0.0330,=582
="000908",300能源,2007-07-02,=-0.0174,=2335.5462,=-0.0120,=12.6507,=0.4710,=6.9395,=9.4591,=13.3069,=24.3664,=62.7889,=1.3492,=0.9086,=0.7125,=0.8868,=1.1112,=1.2651,=1.5982,=0.7691,=0.9798,=0.3053,=0.3857,=0.5131,=0.6799,=0.8015,=0.0820,=0.1225,=0.1006,=0.0497,=266
="931395",沪港深300,2020-01-14,=-0.0038,=1770.4396,=0.0260,=12.6902,=0.8297,=8.3275,=9.9970,=10.7401,=12.4691,=16.6490,=1.3371,=0.7239,=0.9663,=1.0994,=1.2006,=1.3787,=1.7241,=1.6522,=0.9290,=0.9881,=1.1632,=1.3008,=1.5360,=1.8801,,=0.1051,,=0.0311,=476
="HSLMI",恒生综合大中型股指数,2015-06-08,=-0.0022,=4353.4400,=0.0555,=12.7315,=0.8745,=7.0073,=9.1977,=10.3459,=12.2494,=17.7261,=1.2263,=0.8035,=0.6929,=0.9055,=1.0817,=1.2242,=1.5417,=1.4747,=0.9464,=0.6858,=0.9716,=1.1526,=1.3434,=1.6465,,=0.0920,,=0.0317,=86
="000044",上证中盘,2009-07-03,=-0.0003,=4687.3100,=0.0272,=12.8241,=0.5352,=8.6509,=10.4831,=12.5300,=14.6372,=18.7575,=1.2505,=0.4236,=0.9210,=1.0902,=1.3204,=1.6592,=1.9734,=1.3061,=0.6077,=0.9382,=1.1500,=1.2501,=1.4335,=1.7773,=0.0715,=0.0875,=0.0657,=0.0300,=83
="931586",300价值稳健,2020-11-09,=-0.0087,=7596.4709,=-0.0048,=12.8609,=0.8619,=8.1741,=9.6005,=11.0364,=12.4375,=15.0111,=1.5525,=0.8611,=0.9699,=1.1865,=1.3170,=1.4894,=1.6570,=1.4671,=0.9214,=0.7359,=0.8600,=0.9740,=1.0707,=1.5639,=0.0796,=0.1033,=0.0808,=0.0373,=33
="931132",诚通央企红利,2023-05-04,=-0.0097,=1650.4515,=0.0171,=12.9509,=0.9103,=9.0905,=10.4894,=11.6779,=12.5537,=13.6839,=1.3041,=0.9711,=0.9482,=1.0787,=1.1742,=1.2067,=1.3407,=0.7513,=0.9711,=0.3626,=0.4221,=0.4650,=0.6016,=0.7727,=0.0652,=0.0983,=0.0694,=0.0453,=8
="930709",香港证券,2015-07-13,=-0.0085,=1475.5867,=0.0423,=13.0435,=0.5383,=6.3679,=10.0452,=12.7536,=14.8886,=24.4010,=1.1408,=0.7067,=0.5308,=0.7588,=0.9696,=1.2981,=1.6136,=4.9595,=0.9611,=1.7834,=2.5970,=3.1437,=4.0639,=5.9903,,=0.0576,,=0.0256,=477
="000822",500红利,2012-07-20,,,=0.0286,=13.0675,=0.6492,=7.4138,=9.6114,=11.2757,=19.9772,=26.4578,=1.2342,=0.4837,=0.8670,=1.0204,=1.2435,=1.8946,=2.3283,=0.6580,=0.5529,=0.2906,=0.4081,=0.5826,=1.3219,=1.8159,=0.0532,=0.0692,=0.0595,=0.0404,=28
="399812",养老产业,2014-06-06,=-0.0166,=6506.9600,=0.0277,=13.0881,=0.0210,=12.1721,=18.5456,=20.6790,=25.3815,=31.4367,=2.1641,=0.2450,=1.7125,=2.1062,=2.8265,=3.2411,=4.2954,=1.7068,=0.5595,=1.2170,=1.4674,=1.6713,=1.8710,=2.5548,=0.1432,=0.1359,=0.1238,=0.0224,=6076
="932368",800现金流,2024-12-11,=-0.0077,=5198.3612,=0.0165,=13.1202,=0.9738,=9.9108,=10.6372,=11.1072,=12.4361,=13.3304,=1.6484,=0.4794,=1.4048,=1.5114,=1.6612,=1.8879,=2.0110,=1.2639,=0.5131,=1.0036,=1.0885,=1.2555,=1.4083,=1.5226,=0.0922,,,=0.0373,=141
="000928",中证能源,2009-07-03,=-0.0127,=2972.7700,=0.0088,=13.1554,=0.4981,=6.9612,=9.7917,=13.1636,=24.6332,=68.9647,=1.3441,=0.9070,=0.7281,=0.9364,=1.1306,=1.2806,=1.5753,=0.7751,=0.9638,=0.3162,=0.4107,=0.5312,=0.6888,=0.8261,=0.0784,=0.1185,=0.0974,=0.0482,=1229
="000150",380红利,2012-07-20,=-0.0065,=11854.8200,=0.0257,=13.2944,=0.6571,=5.2545,=8.5569,=12.0959,=16.6646,=19.8070,=1.1900,=0.3499,=0.6172,=0.8684,=1.4102,=1.7979,=2.2934,=0.5176,=0.4557,=0.2775,=0.3624,=0.5855,=1.7968,=2.3204,=0.0358,=0.0535,=0.0540,=0.0472,=34
="399439",国证油气,2014-12-30,=-0.0130,=1978.3100,=0.0273,=13.4186,=0.4636,=7.2448,=10.6853,=15.9184,=30.7745,=98.7831,=1.3138,=0.9164,=0.6716,=0.7851,=1.1340,=1.2506,=1.5153,=0.6957,=0.9844,=0.2370,=0.3183,=0.5013,=0.5859,=0.7244,=0.0749,=0.1026,=0.0862,=0.0404,=62
="932365",中证现金流,2024-12-11,=-0.0072,=5371.9089,=0.0198,=13.4407,=0.9813,=10.1873,=10.8213,=11.3380,=12.7004,=13.5972,=1.6479,=0.0749,=1.5559,=1.7143,=1.8188,=1.8990,=2.0150,=1.1548,=0.0674,=1.0912,=1.3671,=1.4575,=1.5284,=1.6205,=0.1159,,,=0.0360,=413
="931168",绿色价值100,2019-06-27,,,=0.0306,=13.5110,=0.9655,=8.4906,=9.9539,=11.2644,=12.5795,=14.6050,=1.5464,=0.9931,=1.0223,=1.1864,=1.2713,=1.3837,=1.5773,=1.5908,=0.9943,=0.9649,=1.1252,=1.2404,=1.3336,=1.6251,=0.0666,=0.0979,=0.0750,=0.0316,=7
="931155",300质量,2019-04-22,,,=0.0255,=13.5221,=0.4774,=7.3805,=10.7527,=13.7023,=15.5369,=31.0699,=2.0683,=0.3716,=1.1055,=1.6555,=2.2970,=2.8625,=5.3844,=2.5152,=0.7421,=1.3218,=1.7625,=2.1375,=2.6185,=3.8395,=0.1346,=0.1757,=0.1182,=0.0208,=70
="399314",巨潮大盘,2005-02-03,=-0.0047,=5199.7700,=0.0159,=13.5412,=0.8378,=9.6620,=11.0243,=11.9416,=13.3603,=17.5384,=1.4407,=0.5698,=1.0976,=1.2830,=1.4152,=1.5837,=1.9279,=1.5552,=0.9308,=0.9932,=1.1648,=1.2864,=1.4407,=1.8124,=0.0778,=0.0993,=0.0769,=0.0295,=16
="931468",红利质量,2020-05-21,=0.0048,=34009.7319,=0.0794,=13.5445,=0.0095,=13.0933,=16.3821,=19.1818,=22.3481,=36.4689,=2.3833,=0.0153,=2.3034,=2.9895,=3.8851,=4.7922,=8.5636,=2.2330,=0.1325,=1.9811,=2.4418,=3.0256,=4.0034,=5.8829,=0.1017,=0.2351,=0.1668,=0.0302,=880
="H30455",沪港深500,2014-11-28,=-0.0033,=2755.9231,=0.0358,=13.6166,=0.8997,=8.5690,=10.2938,=11.2169,=13.0068,=16.8903,=1.4102,=0.8200,=0.9675,=1.1547,=1.2692,=1.4010,=1.7307,=1.6552,=0.9795,=0.9518,=1.1735,=1.2894,=1.4598,=1.7787,,=0.1002,,=0.0295,=520
="000986",全指能源,2011-08-02,=-0.0134,=2366.6500,=0.0139,=13.6496,=0.5228,=6.8032,=10.0017,=13.3795,=24.5592,=75.0146,=1.3402,=0.8971,=0.7554,=0.9700,=1.1567,=1.2952,=1.5589,=0.7846,=0.9432,=0.3323,=0.4460,=0.5664,=0.7062,=0.8705,=0.0749,=0.1143,=0.0941,=0.0473,=587
="931802",中证龙头,2010-02-09,=-0.0069,=1870.1521,=0.0141,=13.7475,=0.7925,=9.1945,=11.1291,=12.2743,=13.8213,=18.2393,=1.9991,=0.9440,=1.2711,=1.4395,=1.6287,=1.8435,=2.6625,=2.0221,=0.8592,=0.9048,=1.0574,=1.2891,=1.8824,=2.7195,=0.1104,=0.1430,=0.1119,=0.0315,=87
="000971",等权90,2010-12-02,=-0.0063,=3478.2926,=0.0354,=13.7730,=0.8284,=8.9747,=10.7334,=11.7153,=13.5861,=19.4330,=1.5881,=0.7531,=1.1544,=1.3133,=1.4141,=1.6216,=2.2329,=1.7667,=0.9860,=1.0052,=1.1335,=1.2414,=1.4776,=1.8600,=0.0830,=0.1088,=0.0874,=0.0287,=4
="980092",自由现金流,2012-12-28,=-0.0050,=5545.7000,=0.0293,=13.9269,=0.8975,=11.1075,=12.0191,=12.6103,=13.4085,=14.6927,=1.5216,=0.2950,=1.4157,=1.5031,=1.5797,=1.6626,=1.8134,=0.9155,=0.3665,=0.7577,=0.8356,=0.9351,=0.9695,=1.0469,=0.1059,,,=0.0348,=786
="000028",180成长,2009-01-09,=-0.0059,=4156.2800,=0.0621,=13.9872,=0.4648,=9.0408,=11.5959,=14.4713,=18.2319,=25.1474,=2.0048,=0.3079,=1.5063,=1.7772,=2.6874,=3.1691,=5.1089,=2.0372,=0.9428,=1.1581,=1.4509,=1.5947,=1.8053,=2.3971,=0.1286,=0.1436,=0.1050,=0.0232,=188
="930716",CS物流,2015-07-31,=-0.0105,=1194.3195,=0.0171,=13.9875,=0.2939,=6.6312,=13.0309,=20.5589,=35.4991,=505.8138,=1.2483,=0.0638,=1.1511,=1.3191,=2.0231,=2.8950,=3.8580,=0.4511,=0.4594,=0.2137,=0.3289,=0.4577,=0.8185,=1.1488,=0.0583,=0.0929,=0.0732,=0.0379,=237
="931381",中证长三角,2019-11-25,=-0.0064,=2047.7302,=0.0116,=14.1594,=0.8685,=9.1117,=10.6025,=11.8896,=13.6093,=16.1441,=1.4221,=0.6626,=0.9630,=1.1437,=1.2835,=1.5602,=1.8124,=1.8708,=0.9966,=0.8724,=1.0640,=1.2179,=1.4341,=1.8853,=0.0721,=0.0896,=0.0685,=0.0267,=4
="000300",沪深300,2005-04-08,=-0.0041,=4731.8700,=0.0220,=14.2354,=0.8592,=10.0799,=11.6407,=12.4760,=13.9925,=17.6279,=1.5005,=0.6163,=1.1457,=1.3357,=1.4651,=1.6202,=1.9228,=1.5745,=0.9671,=1.0330,=1.1713,=1.2878,=1.4387,=1.7482,=0.0776,=0.0973,=0.0780,=0.0282,=47125
="932366",300现金流,2024-11-12,=-0.0095,=3370.6099,=0.0086,=14.3045,=0.7708,=12.5879,=13.3258,=13.8402,=14.3670,=15.5990,=1.7466,=0.0938,=1.6606,=1.7752,=1.8525,=1.9041,=1.9867,=1.1417,=0.0556,=1.0861,=1.3837,=1.4182,=1.4525,=1.5124,=0.1008,,,=0.0369,=106
="980028",龙头家电,2015-02-16,=0.0085,=12774.8700,=0.0148,=14.3207,=0.3872,=11.8600,=13.7092,=14.6814,=19.0839,=31.1013,=2.7331,=0.2857,=2.3382,=2.6865,=2.9566,=3.7406,=5.1202,=1.3711,=0.6363,=0.9787,=1.1966,=1.3260,=1.5222,=2.2318,=0.1484,=0.2204,=0.1720,=0.0399,=151
="H30198",油气产业,2013-07-15,=-0.0152,=2205.1749,=0.0469,=14.5074,=0.5300,=7.8064,=10.7591,=13.6737,=25.7113,=104.2111,=1.3481,=0.9454,=0.6580,=0.8136,=1.1307,=1.2399,=1.4929,=0.6951,=0.9841,=0.2505,=0.3173,=0.4671,=0.5790,=0.7235,=0.0735,=0.1021,=0.0851,=0.0374,=48
="932315",中证红利质量,2024-07-08,=-0.0105,=4723.6802,=0.0464,=14.5216,=0.3737,=12.3916,=13.3805,=15.7222,=16.7274,=18.7206,=2.7599,=0.3575,=2.1812,=2.3424,=3.6938,=4.0637,=4.4900,=2.7688,=0.3817,=2.0136,=2.1490,=2.9504,=3.2048,=3.5388,=0.1094,,,=0.0428,=268
="931082",A500现金流,2025-07-16,,,=0.0314,=14.5805,=0.9677,=11.3087,=11.8013,=12.5497,=13.6608,=14.7579,=1.7866,=0.1452,=1.6736,=1.8312,=1.9235,=1.9795,=2.0613,=1.3598,=0.1452,=1.2740,=1.4686,=1.5451,=1.5853,=1.6378,,,,=0.0353,=55
="931645",1000红利,2024-03-15,,,=0.0300,=14.7222,=0.9128,=11.2896,=12.2860,=13.1969,=14.3303,=15.2861,=1.2592,=0.9172,=0.9871,=1.1231,=1.1838,=1.2289,=1.2977,=0.8285,=0.9463,=0.5734,=0.6351,=0.7430,=0.7971,=0.8586,=0.0612,,,=0.0347,=16
="000860",结构调整,2018-03-26,=-0.0039,=1266.3300,=0.0344,=14.7914,=0.6289,=9.5233,=12.3747,=13.8083,=16.4886,=20.6443,=1.4235,=0.7348,=1.1018,=1.2825,=1.3676,=1.4474,=1.6430,=0.8675,=0.9931,=0.4658,=0.5829,=0.6695,=0.7347,=0.8866,=0.0682,=0.0972,=0.0785,=0.0370,=135
="932037",央企现代能源,2022-11-16,=-0.0032,=1522.7117,=0.0436,=14.8282,=0.9870,=10.8583,=11.9140,=12.7176,=13.5782,=15.0722,=1.5355,=0.8270,=1.1507,=1.3211,=1.4055,=1.5299,=1.7223,=0.8798,=0.9896,=0.4850,=0.6133,=0.7369,=0.7878,=0.8943,=0.0801,=0.1088,=0.0909,=0.0375,=13
="930629",CSSW健康,2015-05-08,=-0.0277,=6331.9805,=0.1058,=14.9048,=0.0424,=13.5250,=19.1829,=22.4714,=39.1687,=49.9253,=2.3447,=0.2923,=1.7767,=2.2196,=3.2820,=4.7336,=6.2998,=1.9482,=0.4706,=1.2755,=1.5586,=2.0419,=4.7506,=7.2978,=0.1375,=0.1320,=0.1213,=0.0180,=256
="000955",中证国企,2010-02-09,,,=0.0402,=14.9966,=0.8501,=10.0979,=11.7075,=12.7298,=14.7462,=16.8119,=1.3179,=0.5484,=1.0210,=1.1826,=1.2972,=1.4829,=1.7591,=1.3156,=0.8938,=0.7969,=0.9758,=1.0887,=1.2474,=1.4527,=0.0664,=0.0820,=0.0679,=0.0279,=34
="930758",凤凰50,2018-11-21,=0.0004,=8364.1358,=0.0500,=15.0347,=0.7172,=8.6050,=10.7741,=13.2210,=15.7403,=22.7753,=1.7596,=0.6043,=1.0496,=1.4109,=1.6207,=2.0999,=3.0708,=2.0557,=0.9297,=0.3622,=0.7471,=1.2821,=1.8385,=3.4064,=0.1096,=0.1008,=0.0844,=0.0315,=41
="000861",央企创新,2019-05-16,=-0.0055,=2671.8272,=0.0411,=15.0964,=0.8532,=10.3360,=11.9517,=13.2882,=14.7306,=18.8086,=1.4280,=0.9661,=1.0351,=1.1825,=1.2897,=1.3720,=1.4926,=0.8046,=0.9938,=0.4544,=0.5179,=0.5788,=0.7007,=0.8220,=0.0678,=0.0939,=0.0741,=0.0340,=256
="1000015",港股全指,2000-01-01,=-0.0029,=26844.9600,=0.0474,=15.2312,=0.9545,=7.5917,=10.1715,=11.1398,=13.3510,=19.1348,=1.2104,=0.8538,=0.6574,=0.8645,=1.0472,=1.1792,=1.5123,=1.3317,=0.9050,=0.6196,=0.8646,=1.0719,=1.2594,=1.5791,,=0.0753,,=0.0298,=289
="H11057",石化产业,2009-07-22,=-0.0086,=1415.0604,=0.0360,=15.4400,=0.6697,=9.0713,=11.9589,=13.7232,=19.9972,=46.6548,=1.5383,=0.9600,=0.9085,=1.1841,=1.3371,=1.4229,=1.7410,=0.7916,=0.9245,=0.4002,=0.4775,=0.6049,=0.7362,=0.9084,=0.0781,=0.1060,=0.0887,=0.0332,=26
="399375",中盘价值,2010-01-04,=-0.0078,=6241.9100,=0.0519,=15.6839,=0.7604,=9.0528,=10.9381,=12.3154,=17.4361,=33.1718,=1.4775,=0.7513,=1.0236,=1.1933,=1.3324,=1.6705,=1.9880,=0.9912,=0.8156,=0.5167,=0.6434,=0.7496,=0.9811,=1.2778,=0.0713,=0.0738,=0.0823,=0.0302,=180
="950096",上海国企,2016-05-11,=-0.0088,=1575.4689,=0.0413,=15.8125,=0.9431,=8.9055,=10.9935,=12.4761,=15.1860,=16.5992,=1.2120,=0.5743,=0.7269,=0.8677,=1.1442,=1.5646,=2.0186,=1.2625,=0.9966,=0.5842,=0.6816,=0.8447,=1.1093,=1.2890,=0.0602,=0.0579,=0.0511,=0.0185,=161
="399974",国企改革,2014-08-07,=-0.0043,=1984.5000,=0.0452,=15.8577,=0.7159,=8.5408,=11.0146,=13.4106,=17.3717,=23.5243,=1.4937,=0.4957,=1.0768,=1.3338,=1.5030,=1.8370,=2.8970,=1.1216,=0.7155,=0.6803,=0.8821,=0.9835,=1.2475,=2.2060,=0.0698,=0.0896,=0.0739,=0.0313,=365
="931587",500价值稳健,2020-11-09,=-0.0096,=22488.6902,=0.0248,=15.8956,=0.9336,=9.7530,=12.1251,=13.7479,=15.3379,=19.8926,=1.4185,=0.9700,=0.8925,=1.0485,=1.1435,=1.2640,=1.4693,=0.6550,=0.9943,=0.3384,=0.4522,=0.5077,=0.5660,=0.6611,=0.0699,=0.0699,=0.0533,=0.0332,=68
="399324",深证红利,2006-01-24,=-0.0054,=9391.4900,=0.0263,=15.9079,=0.5615,=11.7065,=14.1277,=15.6546,=17.7028,=23.4132,=2.5060,=0.8114,=1.2884,=1.9021,=2.1473,=2.4942,=3.7254,=2.0412,=0.8872,=1.1033,=1.3625,=1.7191,=1.9397,=2.8578,=0.1048,=0.1031,=0.0662,=0.0397,=5147
="000068",上证资源,2010-05-28,=-0.0082,=4390.5800,=0.0904,=16.0761,=0.5517,=7.8012,=11.1520,=15.2190,=29.3939,=73.1997,=1.8225,=0.9988,=0.8674,=1.1437,=1.2908,=1.4488,=1.8481,=0.9892,=0.9988,=0.3742,=0.5014,=0.6061,=0.7485,=1.0031,=0.0885,=0.1237,=0.0999,=0.0355,=284
="000066",上证商品,2010-04-30,=-0.0055,=3860.1800,=0.0944,=16.2210,=0.6011,=7.9120,=11.1682,=15.0835,=24.5734,=53.3084,=1.8258,=0.9988,=0.9403,=1.2009,=1.3214,=1.4641,=1.8510,=0.9961,=0.9988,=0.4082,=0.5256,=0.6441,=0.7572,=1.0099,=0.0881,=0.1221,=0.0982,=0.0346,=49
="000945",内地运输,2009-10-28,=-0.0106,=1459.5578,=-0.0123,=16.2412,=0.1564,=13.9394,=16.4897,=19.6867,=27.8169,=72.7429,=1.3531,=0.0539,=1.2463,=1.4181,=1.5964,=1.7847,=2.4452,=0.7936,=0.4076,=0.5140,=0.6448,=1.0166,=1.6274,=1.9188,=0.0619,=0.0814,=0.0723,=0.0328,=69
