指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="932153",港股通价值策略,2025-04-30,=-0.0196,=1129.6600,=0.0751,=10.5296,=0.9029,=8.1696,=9.4887,=10.0716,=10.3301,=10.9237,=0.9114,=0.8883,=0.7012,=0.8186,=0.8753,=0.8957,=0.9365,=1.0804,=0.8883,=0.8168,=0.9473,=1.0238,=1.0639,=1.1126,,,,=0.0418,=5
="931373",股息龙头,2019-11-15,=0.0166,=2793.9500,=0.0035,=10.5441,=0.9343,=5.4295,=6.8494,=8.2179,=9.4574,=11.4004,=1.1746,=0.9093,=0.6697,=0.8430,=0.9974,=1.1168,=1.2586,=1.5604,=0.9711,=0.5706,=0.8086,=0.9741,=1.3527,=1.6262,=0.0791,=0.1076,=0.0843,=0.0417,=320
="000859",国企一带一路,2019-05-16,=0.0258,=2163.7400,=0.1879,=10.5450,=0.1695,=9.4709,=10.9824,=12.6108,=14.5685,=21.0714,=1.0632,=0.1039,=0.9854,=1.2259,=1.4590,=1.7871,=2.1877,=1.1496,=1,=0.4715,=0.5579,=0.7331,=0.8165,=1.1496,=0.0719,=0.1196,=0.0798,=0.0354,=242
="000056",上证国企,2010-01-04,=0.0147,=1319.4600,=0.0578,=10.5851,=0.7696,=7.2538,=8.8792,=9.6604,=10.7955,=13.3187,=1.2309,=0.8306,=0.8518,=1.0314,=1.1219,=1.2176,=1.5455,=1.7509,=0.9988,=0.7909,=0.9986,=1.1017,=1.2205,=1.7604,=0.0844,=0.1072,=0.0850,=0.0370,=196
="000021",180治理,2008-09-10,=0.0090,=1108.9700,=0.0191,=10.6911,=0.8500,=6.3364,=8.4357,=9.6575,=10.5169,=13.6109,=1.1791,=0.7168,=0.7542,=0.9755,=1.0988,=1.2205,=1.5847,=1.4708,=0.9971,=0.6625,=0.8519,=0.9540,=1.1359,=1.4859,=0.0796,=0.1021,=0.0819,=0.0383,=161
="000048",责任指数,2009-08-05,=0.0037,=1468.5900,=-0.0047,=10.7482,=0.5697,=7.8628,=9.5548,=10.5477,=11.7735,=14.1982,=1.2596,=0.3854,=0.9056,=1.1438,=1.3084,=1.4440,=1.7866,=0.9806,=0.9163,=0.5718,=0.6942,=0.7971,=0.9108,=1.0691,=0.0859,=0.1029,=0.0839,=0.0413,=124
="HSAHP",恒生沪深港通AH股溢价指数,2007-07-09,=0.0158,=120.0400,=-0.0277,=11.0430,=0.9620,=5.5550,=7.1430,=8.2644,=9.4887,=12.3156,=1.1521,=0.9174,=0.6208,=0.7734,=0.9214,=1.0560,=1.3863,=1.3341,=0.9786,=0.5653,=0.7668,=0.8997,=1.0526,=1.3750,,=0.0946,,=0.0331,=343
="930957",港股通中国100,2017-06-23,=-0.0187,=3741.3100,=-0.0117,=11.0973,=0.8699,=5.4625,=7.5826,=8.8411,=10.7517,=13.3106,=1.1978,=0.7944,=0.6571,=0.8579,=1.0651,=1.1999,=1.5222,=1.5442,=0.9608,=0.6789,=0.9621,=1.1185,=1.3447,=1.6609,,=0.1081,,=0.0331,=9
="930931",港股通50,2017-01-16,=-0.0250,=3912.0100,=0.0087,=11.1615,=0.7460,=6.5385,=8.6883,=9.7382,=11.4136,=15.8907,=1.1569,=0.7451,=0.7428,=0.9433,=1.0940,=1.1863,=1.6058,=2.0082,=0.8852,=1.1204,=1.4654,=1.6963,=1.8932,=2.6369,,=0.1102,,=0.0341,=282
="000901",小康指数,2010-04-02,=0.0134,=6676.3500,=0.0524,=11.3128,=0.5923,=8.5492,=9.9918,=11.0100,=12.5401,=15.5671,=1.1159,=0.2865,=0.9844,=1.0913,=1.2618,=1.4445,=1.7818,=1.0912,=0.9411,=0.7500,=0.8885,=0.9577,=1.0509,=1.2662,=0.0721,=0.0944,=0.0718,=0.0328,=246
="HSLI",恒生综合大型股指数,2001-10-03,=-0.0235,=2423.3100,=0.0064,=11.5417,=0.7574,=6.9327,=9.0360,=10.3370,=11.7587,=17.6478,=1.1840,=0.6847,=0.7133,=0.9405,=1.1087,=1.2416,=1.6032,=1.6740,=0.8452,=0.8297,=1.1852,=1.4097,=1.6291,=2.0023,,=0.1013,,=0.0340,=98
="000016",上证50,2004-01-02,=0.0023,=3046.4700,=0.0051,=11.6482,=0.8326,=8.3126,=9.5749,=10.3382,=11.5058,=15.1108,=1.2844,=0.6867,=1.0245,=1.1612,=1.2365,=1.3330,=1.6482,=1.5749,=0.9674,=0.8665,=1.0133,=1.1137,=1.2561,=1.6440,=0.0823,=0.1003,=0.0825,=0.0333,=23221
="000052",50基本,2012-01-09,=0.0087,=2947.1300,=-0.0253,=11.6482,=0.8326,=8.3126,=9.5790,=10.3428,=11.5058,=15.1108,=1.2844,=0.6876,=1.0245,=1.1612,=1.2359,=1.3328,=1.6471,=1.5749,=0.9674,=0.8665,=1.0136,=1.1137,=1.2561,=1.6440,=0.0823,=0.1003,=0.0825,=0.0333,=26
="930839",港股通高息精选,2016-06-08,=0.0087,=3874.3100,=0.1235,=11.7160,=0.7148,=4.9918,=7.0870,=9.2979,=13.3165,=31.7979,=1.6921,=0.8561,=0.7294,=0.9262,=1.0655,=1.5667,=4.8768,=1.3987,=0.6176,=0.3418,=0.5562,=1.2400,=1.9192,=6.3245,,=0.0999,,=0.0494,=341
="931476",ESG 120策略,2020-04-30,=0.0058,=1417.3300,=0.0166,=11.7896,=0.8264,=7.8289,=9.6044,=10.5431,=11.6903,=13.2171,=1.3638,=0.7916,=1.0061,=1.1735,=1.2440,=1.3681,=1.7130,=1.5771,=0.9837,=0.7906,=1.0575,=1.1380,=1.3194,=1.6034,=0.0814,=0.1080,=0.0841,=0.0326,=43
="000043",超大盘,2009-04-23,=0.0079,=2619.3300,=0.0010,=11.9281,=0.6550,=7.5271,=9.4626,=10.9298,=13.3760,=17.2195,=1.3855,=0.6117,=0.9803,=1.2132,=1.3535,=1.5050,=1.9858,=2.2251,=0.9872,=0.6740,=0.8390,=1.1830,=1.5000,=2.3305,=0.0833,=0.1075,=0.0887,=0.0353,=157
="HSISC",恒指港股通指数,2024-03-01,=-0.0216,=3575.7400,=0.0225,=11.9306,=0.8650,=7.5992,=8.5172,=9.7415,=11.7770,=12.8475,=1.2538,=0.8507,=0.8411,=0.9088,=1.0874,=1.2438,=1.3343,=1.6202,=0.8671,=0.9830,=1.1233,=1.3288,=1.5954,=1.7320,,=0.1067,,=0.0350,=43
="931397",A股通50,2020-02-20,=0.0016,=2238.1100,=-0.0125,=11.9883,=0.4144,=8.9450,=10.5341,=12.8055,=21.8437,=29.8209,=1.4176,=0.3527,=1.1048,=1.2709,=1.7680,=3.6105,=4.6955,=1.9576,=0.5678,=1.0496,=1.2736,=1.8622,=3.0512,=3.9597,=0.0888,=0.1047,=0.0867,=0.0317,=5
="399313",巨潮100,2005-02-03,=0.0044,=5295.9000,=-0.0277,=12.0013,=0.7288,=8.9278,=10.2465,=11.0188,=12.3239,=16.6101,=1.3274,=0.4670,=1.0718,=1.2372,=1.3353,=1.4929,=1.8501,=1.5695,=0.9505,=0.9844,=1.1455,=1.2553,=1.4157,=1.6915,=0.0813,=0.1083,=0.0813,=0.0313,=204
="930709",香港证券,2015-07-13,=-0.0324,=1351.4300,=-0.0432,=12.0030,=0.4182,=6.3679,=10.1324,=12.8139,=14.8886,=24.4010,=1.0510,=0.6338,=0.5308,=0.7588,=0.9695,=1.2888,=1.6136,=4.5690,=0.9261,=1.7834,=2.5970,=3.1588,=4.1252,=5.9903,,=0.0616,,=0.0287,=490
="HSI",恒生指数,1989-03-09,=-0.0214,=26059.8500,=0.0167,=12.0154,=0.7823,=6.9462,=9.1669,=10.2042,=12.1146,=16.9606,=1.2606,=0.8046,=0.7519,=0.9686,=1.1144,=1.2586,=1.5570,=1.5741,=0.7074,=0.8141,=1.1480,=1.4142,=1.6537,=2.0895,,=0.1066,,=0.0345,=13263
="932457",港股通现金流,2025-02-28,=0.0069,=2184.1200,=0.1102,=12.0986,=1,=7.5325,=8.6314,=9.8662,=10.5498,=12.0986,=1.2368,=0.5650,=1.0440,=1.1479,=1.2177,=1.3552,=1.5343,=0.9790,=0.4878,=0.7966,=0.8967,=1.0291,=1.2454,=1.4545,,,,=0.0434,=18
="932255",A500红利增长,2025-04-09,=0.0203,=3269.9400,=0.0765,=12.1705,=1,=9.2509,=9.8136,=10.7030,=11.4110,=12.1705,=1.4247,=1,=1.0684,=1.1275,=1.2756,=1.3316,=1.4247,=2.0373,=1,=1.3292,=1.4034,=1.7348,=1.9102,=2.0373,=0.0860,,,=0.0341,=20
="399812",养老产业,2014-06-06,=-0.0170,=6265.1000,=-0.0105,=12.1876,=0.0008,=12.1721,=18.4226,=20.6327,=25.3954,=31.4367,=2.0152,=0.1401,=1.7125,=2.1026,=2.8219,=3.2414,=4.2954,=1.5894,=0.3508,=1.2170,=1.4673,=1.6759,=1.8719,=2.5548,=0.1432,=0.1399,=0.1267,=0.0239,=6153
="000010",上证180,2002-07-01,=0.0052,=10457.0800,=0.0441,=12.2779,=0.8458,=8.4900,=9.9323,=10.9108,=12.0651,=14.6942,=1.2864,=0.5478,=0.9930,=1.1498,=1.2694,=1.3646,=1.6698,=1.4667,=0.9918,=0.8990,=1.0652,=1.1668,=1.2913,=1.4916,=0.0772,=0.0991,=0.0771,=0.0315,=2477
="HSCAIT",恒生A股行业龙头指数,2009-09-21,=0.0061,=5707.5200,=-0.0094,=12.3097,=0.9012,=8.2192,=9.7091,=10.4001,=11.6100,=14.1027,=1.3659,=0.8440,=1.0288,=1.1779,=1.2561,=1.3530,=1.6997,=1.3532,=0.9708,=0.8424,=0.9708,=1.0413,=1.1974,=1.4109,=0.0815,=0.1029,=0.0837,=0.0349,=491
="HSLMI",恒生综合大中型股指数,2015-06-08,=-0.0223,=4191.9300,=0.0163,=12.4365,=0.8208,=7.0073,=9.2380,=10.4115,=12.3253,=17.7261,=1.2078,=0.7570,=0.6929,=0.9060,=1.0860,=1.2279,=1.5417,=1.4483,=0.9167,=0.6858,=0.9753,=1.1581,=1.3545,=1.6465,,=0.0920,,=0.0324,=86
="931395",沪港深300,2020-01-14,=-0.0024,=1729.2800,=0.0030,=12.5505,=0.8031,=8.3275,=10.0063,=10.7827,=12.5340,=16.6490,=1.3303,=0.7088,=0.9663,=1.1005,=1.2056,=1.3762,=1.7241,=1.6359,=0.8980,=0.9881,=1.1651,=1.3052,=1.5511,=1.8801,,=0.1017,,=0.0313,=483
="930949",价值回报,2017-02-24,=0.0004,=14736.8700,=0.0803,=12.5840,=0.8422,=5.5354,=8.0132,=9.9485,=11.9061,=17.5400,=1.5852,=0.3333,=1.2865,=1.4712,=1.7459,=2.1880,=3.1701,=0.7738,=0.3365,=0.5488,=0.7089,=0.8744,=1.2575,=1.7276,=0.1068,=0.1407,=0.1146,=0.0390,=28
="399807",高铁产业,2015-01-20,=-0.0020,=1285.5900,=0.0349,=12.8422,=0.4913,=9.4881,=11.2215,=12.8620,=17.3878,=24.3532,=0.8958,=0.0993,=0.8157,=0.9288,=1.0526,=1.7204,=2.3973,=0.4424,=0.6278,=0.3063,=0.3761,=0.4272,=0.4936,=0.6435,=0.0426,=0.0638,=0.0473,=0.0321,=585
="931586",300价值稳健,2020-11-09,=0.0045,=7796.7500,=0.0215,=12.8830,=0.8623,=8.1741,=9.6084,=11.0592,=12.6208,=15.0111,=1.5573,=0.8638,=0.9699,=1.1897,=1.3192,=1.5041,=1.6570,=1.4696,=0.9167,=0.7359,=0.8608,=0.9766,=1.0742,=1.5639,=0.0908,=0.0975,=0.0831,=0.0371,=34
="000044",上证中盘,2009-07-03,=0.0093,=4840.1500,=0.0606,=13.2142,=0.5783,=8.6509,=10.4793,=12.5324,=14.6389,=18.7575,=1.2890,=0.4815,=0.9210,=1.0900,=1.3096,=1.6584,=1.9734,=1.3456,=0.6636,=0.9382,=1.1499,=1.2499,=1.4328,=1.7773,=0.0669,=0.0976,=0.0683,=0.0291,=86
="932039",央企股东回报,2022-11-16,=0.0351,=1786.0600,=0.1255,=13.2577,=1,=8.0198,=9.5444,=10.8018,=11.8208,=13.2577,=1.3544,=1,=0.8847,=0.9961,=1.0939,=1.1613,=1.3544,=0.8474,=1,=0.3642,=0.4229,=0.5192,=0.6588,=0.8474,=0.0663,=0.1044,=0.0641,=0.0438,=113
="931155",300质量,2019-04-22,=0.0101,=10199.5100,=0.0086,=13.2887,=0.4564,=7.3805,=10.7602,=13.6468,=15.4509,=31.0699,=2.0344,=0.3666,=1.1055,=1.6567,=2.2919,=2.8500,=5.3844,=2.4718,=0.7134,=1.3218,=1.7661,=2.1425,=2.6169,=3.8395,=0.1611,=0.1503,=0.1164,=0.0209,=75
="399314",巨潮大盘,2005-02-03,=0.0035,=5134.2100,=0.0031,=13.4958,=0.8228,=9.6620,=11.0594,=11.9696,=13.4087,=17.5384,=1.4372,=0.5569,=1.0976,=1.2830,=1.4176,=1.5848,=1.9279,=1.5499,=0.9221,=0.9932,=1.1663,=1.2948,=1.4449,=1.8124,=0.0778,=0.0986,=0.0762,=0.0294,=16
="000971",等权90,2010-12-02,=-0.0007,=3410.5200,=0.0153,=13.5452,=0.7907,=8.9747,=10.7767,=11.7527,=13.6324,=19.4330,=1.5637,=0.7050,=1.1544,=1.3164,=1.4207,=1.6219,=2.2329,=1.7375,=0.9625,=1.0052,=1.1384,=1.2464,=1.4944,=1.8600,=0.0835,=0.1030,=0.0828,=0.0290,=6
="H30455",沪港深500,2014-11-28,=-0.0063,=2688.4000,=0.0117,=13.5550,=0.8870,=8.5690,=10.3295,=11.2693,=13.1087,=16.8903,=1.4107,=0.8155,=0.9675,=1.1577,=1.2768,=1.4047,=1.7307,=1.6482,=0.9688,=0.9518,=1.1775,=1.2982,=1.4754,=1.7787,,=0.1002,,=0.0295,=523
="930629",CSSW健康,2015-05-08,=-0.0197,=5957.4100,=0.0404,=13.7137,=0.0021,=13.5250,=18.9310,=22.2764,=39.0617,=49.9253,=2.1577,=0.1591,=1.7767,=2.2176,=3.1746,=4.6857,=6.2998,=1.7925,=0.3916,=1.2755,=1.5585,=1.9963,=4.7309,=7.2978,=0.1371,=0.1315,=0.1233,=0.0196,=261
="931168",绿色价值100,2019-06-27,=0.0052,=1531.6400,=0.0298,=13.8892,=0.9821,=8.4906,=9.9561,=11.2788,=12.6480,=14.6050,=1.5923,=1,=1.0223,=1.1866,=1.2737,=1.3882,=1.5923,=1.6351,=1,=0.9649,=1.1263,=1.2424,=1.3375,=1.6351,=0.0687,=0.1024,=0.0742,=0.0306,=8
="980028",龙头家电,2015-02-16,=-0.0120,=12350.7800,=-0.0188,=13.9629,=0.2632,=11.8600,=13.7238,=14.6587,=19.0088,=31.1013,=2.6879,=0.2022,=2.3382,=2.6876,=2.9474,=3.7348,=5.1202,=1.3369,=0.5217,=0.9787,=1.1993,=1.3285,=1.5124,=2.2318,=0.1486,=0.1980,=0.1545,=0.0409,=165
="931468",红利质量,2020-05-21,=-0.0089,=34236.5500,=0.0866,=13.9779,=0.0257,=13.0933,=16.3436,=19.1386,=22.3045,=36.4689,=2.4641,=0.0786,=2.3034,=2.9710,=3.8567,=4.7744,=8.5636,=2.3045,=0.1594,=1.9811,=2.4002,=2.9975,=3.9923,=5.8829,=0.1336,=0.1224,=0.0809,=0.0285,=989
="931802",中证龙头,2010-02-09,=0.0047,=1854.8800,=0.0059,=14.0206,=0.8261,=9.1945,=11.1800,=12.3048,=13.8602,=18.2393,=2.0415,=0.9584,=1.2711,=1.4469,=1.6339,=1.8545,=2.6625,=2.0623,=0.8776,=0.9048,=1.0627,=1.3009,=1.9209,=2.7195,=0.1039,=0.1529,=0.1113,=0.0306,=89
="000028",180成长,2009-01-09,=0.0048,=4179.4200,=0.0680,=14.2495,=0.4769,=9.5268,=11.7154,=14.4788,=18.2344,=25.1474,=2.0422,=0.3195,=1.5063,=1.7990,=2.6889,=3.1694,=5.1089,=2.0750,=0.9567,=1.1581,=1.4530,=1.6036,=1.8193,=2.3971,=0.0883,=0.1801,=0.0983,=0.0226,=190
="000300",沪深300,2005-04-08,=0.0038,=4728.6700,=0.0213,=14.3027,=0.8697,=10.0799,=11.6693,=12.5171,=14.0448,=17.6279,=1.5089,=0.6385,=1.1457,=1.3350,=1.4681,=1.6202,=1.9228,=1.5818,=0.9720,=1.0330,=1.1718,=1.2920,=1.4423,=1.7482,=0.0775,=0.0984,=0.0781,=0.0279,=47618
="000822",500红利,2012-07-20,=0.0090,=11450.3600,=0.1253,=14.3430,=0.7387,=7.4138,=9.6102,=11.2701,=19.5760,=26.4578,=1.3540,=0.6896,=0.8670,=1.0202,=1.2427,=1.8701,=2.3219,=0.7223,=0.5841,=0.2906,=0.3999,=0.5823,=1.3135,=1.8159,=0.0544,=0.0898,=0.0632,=0.0369,=33
="931381",中证长三角,2019-11-25,=0.0015,=2092.2200,=0.0336,=14.5448,=0.9156,=9.1117,=10.6298,=11.9201,=13.6924,=16.1441,=1.4602,=0.7018,=0.9630,=1.1454,=1.2883,=1.5572,=1.8124,=1.9210,=0.9987,=0.8724,=1.0657,=1.2234,=1.4505,=1.9239,=0.0727,=0.0964,=0.0699,=0.0256,=5
="931132",诚通央企红利,2023-05-04,=0.0382,=1872.0500,=0.1536,=14.5939,=1,=9.0905,=10.5265,=11.7417,=12.6033,=14.5939,=1.4696,=1,=0.9482,=1.0811,=1.1773,=1.2107,=1.4696,=0.8466,=1,=0.3626,=0.4227,=0.4674,=0.6036,=0.8466,=0.0652,=0.1042,=0.0626,=0.0403,=15
="000150",380红利,2012-07-20,=0.0074,=13074.5900,=0.1312,=14.7271,=0.7156,=5.2545,=8.5513,=12.0927,=16.6250,=19.8070,=1.3194,=0.4328,=0.6172,=0.8678,=1.4005,=1.7725,=2.2934,=0.5734,=0.5062,=0.2775,=0.3623,=0.5619,=1.7688,=2.3204,=0.0394,=0.0731,=0.0644,=0.0419,=38
="950096",上海国企,2016-05-11,=-0.0135,=1506.7400,=-0.0041,=14.8903,=0.7331,=8.9055,=11.0021,=12.5155,=15.2093,=16.5992,=1.1413,=0.4910,=0.7269,=0.8686,=1.1489,=1.5526,=2.0186,=1.1889,=0.9311,=0.5842,=0.6822,=0.8464,=1.1173,=1.2890,=0.0609,=0.0668,=0.0506,=0.0197,=163
="1000015",港股全指,2000-01-01,=-0.0214,=26059.8500,=0.0167,=14.9148,=0.9220,=7.5917,=10.2127,=11.1897,=13.4262,=19.1348,=1.1977,=0.8277,=0.6574,=0.8625,=1.0519,=1.1846,=1.5123,=1.3136,=0.8777,=0.6196,=0.8644,=1.0789,=1.2665,=1.5791,,=0.0763,,=0.0303,=298
="932368",800现金流,2024-12-11,=0.0198,=5735.4100,=0.1215,=15.0637,=1,=9.9108,=10.6791,=11.3378,=12.6907,=15.0637,=1.8975,=0.8493,=1.4048,=1.5193,=1.6968,=1.8810,=2.0110,=1.4511,=0.9349,=1.0036,=1.0932,=1.3009,=1.4035,=1.5226,=0.1126,=0.1021,,=0.0324,=182
="930716",CS物流,2015-07-31,=0.0163,=1306.6000,=0.1128,=15.1132,=0.3644,=6.6312,=13.0083,=20.0232,=35.2543,=505.8138,=1.3567,=0.2560,=1.1511,=1.3112,=2.0134,=2.8716,=3.8580,=0.4928,=0.6257,=0.2137,=0.3289,=0.4571,=0.7962,=1.1349,=0.0585,=0.0921,=0.0730,=0.0346,=239
="932365",中证现金流,2024-12-11,=0.0189,=5910.8000,=0.1221,=15.2830,=1,=10.1873,=10.8319,=11.4569,=12.9681,=15.2830,=1.8824,=0.7705,=1.5559,=1.7153,=1.8115,=1.8915,=2.0150,=1.3244,=0.1678,=1.0912,=1.3446,=1.4428,=1.5250,=1.6205,=0.1111,=0.1341,,=0.0315,=504
="000955",中证国企,2010-02-09,=0.0056,=1718.5800,=0.0771,=15.5423,=0.9073,=10.0979,=11.7062,=12.7334,=14.7879,=16.8119,=1.3663,=0.6946,=1.0210,=1.1826,=1.2970,=1.4756,=1.7591,=1.3640,=0.9464,=0.7969,=0.9757,=1.0900,=1.2576,=1.4527,=0.0664,=0.0824,=0.0677,=0.0268,=37
="399437",证券龙头,2014-12-30,=-0.0132,=6412.1800,=-0.0587,=15.6105,=0.0968,=10.8290,=17.3586,=19.9982,=25.0411,=43.0253,=1.4194,=0.3136,=1.0547,=1.3108,=1.5671,=1.8660,=2.3633,=6.0720,=0.4639,=3.9970,=5.2268,=6.2007,=7.2524,=9.5068,=0.0679,=0.0644,=0.0451,=0.0174,=672
="000908",300能源,2007-07-02,=0.0778,=2795.1700,=0.1824,=15.6214,=0.6414,=6.9395,=9.4585,=13.2394,=23.2900,=62.7889,=1.6660,=1,=0.7125,=0.8868,=1.1149,=1.2717,=1.6660,=0.9497,=1,=0.3053,=0.3856,=0.5115,=0.6821,=0.9497,=0.0819,=0.1222,=0.1004,=0.0402,=264
="931645",1000红利,2024-03-15,=0.0038,=2726.9000,=0.0987,=15.7599,=1,=11.2896,=12.3323,=13.3090,=14.5194,=15.7599,=1.3465,=1,=0.9871,=1.1258,=1.1887,=1.2405,=1.3465,=0.8869,=1,=0.5734,=0.6437,=0.7488,=0.8067,=0.8869,=0.0613,=0.0858,=0.0614,=0.0319,=18
="932366",300现金流,2024-11-12,=0.0284,=3670.3600,=0.0983,=15.9191,=1,=12.5879,=13.3612,=13.9017,=14.5436,=15.9191,=1.9460,=0.9649,=1.6606,=1.7758,=1.8521,=1.9017,=1.9867,=1.2706,=0.1502,=1.0861,=1.3724,=1.4149,=1.4477,=1.5124,=0.0999,=0.1149,,=0.0331,=124
="932315",中证红利质量,2024-07-08,=0.0124,=4964.3000,=0.0997,=15.9519,=0.5441,=12.3916,=13.4122,=15.5527,=16.7087,=18.7206,=3.0325,=0.4156,=2.1812,=2.3450,=3.6550,=4.0543,=4.4900,=3.0415,=0.5592,=2.0136,=2.1533,=2.9521,=3.1960,=3.5388,=0.1825,=0.1793,=0.0996,=0.0389,=351
="980092",自由现金流,2012-12-28,=0.0186,=6154.8900,=0.1424,=16.0009,=1,=11.1075,=12.0483,=12.6676,=13.8165,=16.0009,=1.7502,=0.9280,=1.4157,=1.5042,=1.5862,=1.6660,=1.8134,=1.0519,=1,=0.7577,=0.8623,=0.9422,=0.9713,=1.0519,=0.0992,=0.1355,=0.1060,=0.0303,=977
="930758",凤凰50,2018-11-21,=-0.0012,=9020.6700,=0.1324,=16.0518,=0.8438,=8.6050,=10.7834,=13.2806,=15.7716,=22.7753,=1.8789,=0.6968,=1.0496,=1.4137,=1.6315,=2.0981,=3.0708,=2.1947,=0.9267,=0.3622,=0.7479,=1.2927,=1.8575,=3.4064,=0.1044,=0.1228,=0.0855,=0.0296,=56
="000860",结构调整,2018-03-26,=0.0190,=1345.8400,=0.0993,=16.0804,=0.7768,=9.5233,=12.3943,=13.8372,=16.4433,=20.6443,=1.5472,=0.9698,=1.1018,=1.2834,=1.3685,=1.4508,=1.6430,=0.9431,=1,=0.4658,=0.5836,=0.6713,=0.7382,=0.9431,=0.0681,=0.0933,=0.0760,=0.0341,=139
="H30089",红利潜力,2013-07-02,=-0.0013,=9705.3100,=-0.0242,=16.0838,=0.2980,=12.7702,=15.7291,=17.0544,=20.7352,=29.7267,=2.9948,=0.8549,=1.4410,=1.9473,=2.4468,=2.8930,=4.3960,=2.2329,=0.8697,=0.7544,=0.9341,=1.6875,=2.0460,=2.8465,=0.1354,=0.1861,=0.1243,=0.0371,=537
="931268",持续发展,2019-11-15,=0.0024,=2215.4600,=0.0012,=16.1149,=0.8205,=14.1354,=14.6440,=15.2717,=16.0601,=16.6692,=2.2787,=0.8564,=1.7338,=1.8156,=1.8741,=2.2652,=2.3440,=1.7826,=0.4462,=1.5998,=1.7099,=1.7901,=1.8177,=1.8565,=0.0870,=0.1232,,=0.0303,=13
="399324",深证红利,2006-01-24,=-0.0004,=9591.4300,=0.0481,=16.2025,=0.6183,=11.7065,=14.2333,=15.6913,=17.7088,=23.4132,=2.5644,=0.8516,=1.2884,=1.9036,=2.1560,=2.5045,=3.7254,=2.0790,=0.8937,=1.1033,=1.3622,=1.7285,=1.9496,=2.8578,=0.1197,=0.1387,=0.0842,=0.0382,=5166
="931082",A500现金流,2025-07-16,=0.0201,=5047.8500,=0.1133,=16.2325,=1,=11.3087,=12.0497,=13.1947,=14.5668,=16.2325,=1.9931,=0.9262,=1.6736,=1.8371,=1.9117,=1.9731,=2.0613,=1.5139,=0.4362,=1.2740,=1.4075,=1.5274,=1.5812,=1.6378,=0.1108,,,=0.0316,=76
="930697",家用电器,2015-07-07,=-0.0157,=12706.0200,=-0.0065,=16.2826,=0.3627,=12.0193,=15.3680,=17.0284,=19.8234,=32.1495,=2.6855,=0.1830,=2.2889,=2.6974,=3.2787,=3.9701,=5.2226,=1.2940,=0.4761,=0.9879,=1.1822,=1.3028,=1.6199,=2.3694,=0.1290,=0.1662,=0.1302,=0.0348,=1710
="931139",CS消费50,2019-03-20,=-0.0116,=15414.3800,=-0.0339,=16.2914,=0.0131,=15.4419,=18.5907,=24.3078,=30.3642,=47.8630,=3.6354,=0.0101,=3.5238,=4.1336,=5.4197,=7.1228,=12.5456,=2.3785,=0.0267,=2.2079,=2.6624,=3.2466,=4.4930,=9.1270,=0.1655,=0.2321,=0.1674,=0.0402,=2122
="000928",中证能源,2009-07-03,=0.0695,=3645.8800,=0.2372,=16.3083,=0.6917,=6.9612,=9.7906,=13.1602,=22.8503,=68.9647,=1.6663,=1,=0.7281,=0.9359,=1.1356,=1.2863,=1.6663,=0.9608,=1,=0.3162,=0.4106,=0.5298,=0.6929,=0.9608,=0.0786,=0.1188,=0.0970,=0.0389,=1258
="931402",证券先锋,2020-01-14,=-0.0124,=1981.2300,=-0.0499,=16.3244,=0.0655,=13.6795,=18.5214,=20.9733,=26.1113,=41.4692,=1.4227,=0.4132,=1.0487,=1.2950,=1.4810,=1.7610,=2.4715,=6.1742,=0.5733,=4.0917,=5.2973,=5.9266,=7.1108,=10.0278,=0.0653,=0.0618,=0.0425,=0.0166,=89
="HSMI",恒生综合中型股指数,2001-10-03,=-0.0157,=5336.1800,=0.0710,=16.4288,=0.9716,=7.1837,=9.6369,=11.1803,=14.4431,=19.0737,=1.2892,=0.9191,=0.6229,=0.7817,=1.0095,=1.2006,=1.5312,=1.0181,=0.9894,=0.4186,=0.5568,=0.6703,=0.7963,=1.0686,,=0.0638,,=0.0273,=156
="399975",证券公司,2013-07-15,=-0.0128,=809.8400,=-0.0502,=16.4714,=0.0899,=10.9927,=18.6982,=21.4864,=26.4841,=46.0250,=1.4206,=0.3219,=1.0494,=1.3149,=1.5834,=1.9168,=2.4199,=6.1913,=0.4625,=4.0997,=5.3556,=6.3246,=7.4089,=10.0865,=0.0650,=0.0611,=0.0421,=0.0165,=9587
="000918",300成长,2008-01-21,=0.0062,=5221.5700,=0.0263,=16.4739,=0.4773,=11.1222,=13.9855,=16.5854,=20.6304,=29.9826,=2.5725,=0.4200,=1.8709,=2.2606,=2.7879,=4.3091,=6.1771,=2.6226,=0.8289,=1.1680,=1.5324,=1.7714,=2.4927,=3.9548,=0.1103,=0.1655,=0.1034,=0.0199,=776
