指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="931373",股息龙头,2019-11-15,=-0.0019,=2780.2700,=0.0576,=10.8492,=0.9684,=5.4295,=6.8309,=8.1684,=9.4034,=11.4004,=1.2043,=0.9535,=0.6697,=0.8411,=0.9889,=1.1095,=1.2586,=1.6055,=1,=0.5706,=0.8059,=0.9600,=1.3420,=1.6055,=0.0792,=0.1085,=0.0840,=0.0393,=315
="000901",小康指数,2010-04-02,=-0.0047,=6345.2200,=0.0525,=10.8851,=0.4677,=8.5492,=9.9921,=11.0151,=12.5834,=15.5671,=1.0721,=0.1371,=0.9844,=1.0936,=1.2686,=1.4499,=1.7998,=1.0499,=0.8086,=0.7500,=0.8872,=0.9533,=1.0478,=1.2662,=0.0727,=0.0951,=0.0740,=0.0344,=243
="000806",消费服务,2012-02-10,=-0.0024,=8450.0600,=0.0571,=10.9514,=0.5644,=8.2712,=9.9056,=10.7956,=11.8703,=17.0971,=1.2271,=0.2384,=1.0009,=1.2108,=1.3653,=1.5461,=2.0145,=2.3855,=0.8114,=1.6526,=1.9417,=2.0956,=2.3740,=3.0032,=0.0835,=0.1029,=0.0827,=0.0331,=399
="399966",800证保,2012-12-21,=-0.0083,=6679.9700,=0.0937,=11.0383,=0.0161,=10.1861,=13.7205,=15.9945,=19.7371,=27.1945,=1.5398,=0.3866,=1.0619,=1.3311,=1.6499,=2.0457,=2.5314,=2.0926,=0.8576,=1.1634,=1.5249,=1.7694,=2.0336,=2.5211,=0.1174,=0.1065,=0.0901,=0.0207,=149
="399805",互联金融,2015-02-10,=0.0096,=3826.3600,=0.1982,=11.0409,=0.3816,=7.5943,=9.8199,=11.6270,=13.2213,=16.5816,=1.1897,=0.3503,=0.7644,=1.0567,=1.4953,=1.7500,=2.3564,=2.0368,=0.9761,=1.1667,=1.4082,=1.6148,=1.7725,=2.2912,=0.0834,=0.0941,=0.0808,=0.0309,=325
="H30588",中证证保,2015-02-02,=-0.0083,=1134.3600,=0.0949,=11.0470,=0.0169,=10.1753,=13.6617,=16.0847,=19.5888,=27.6808,=1.5381,=0.3767,=1.0752,=1.3326,=1.6623,=2.0404,=2.4972,=2.0953,=0.8703,=1.1673,=1.5178,=1.7464,=2.0027,=2.5500,=0.1178,=0.1067,=0.0903,=0.0207,=432
="930949",价值回报,2017-02-24,=-0.0056,=13590.8500,=0.0790,=11.0868,=0.7279,=5.5354,=7.9662,=9.9164,=11.8941,=17.5400,=1.3942,=0.0814,=1.2865,=1.4750,=1.7532,=2.1954,=3.1701,=0.6817,=0.1377,=0.5488,=0.7112,=0.8801,=1.2610,=1.7276,=0.1004,=0.1420,=0.1126,=0.0444,=20
="HSAHP",恒生沪深港通AH股溢价指数,2007-07-09,=0.0007,=123.2400,=-0.1382,=11.1177,=0.9802,=5.5550,=7.1430,=8.2203,=9.4244,=12.3156,=1.1576,=0.9316,=0.6208,=0.7734,=0.9207,=1.0458,=1.3863,=1.3423,=0.9933,=0.5653,=0.7668,=0.8964,=1.0373,=1.3719,,=0.0945,,=0.0323,=332
="930957",港股通中国100,2017-06-23,=-0.0051,=3783.2200,=0.2589,=11.1351,=0.8950,=5.4625,=7.5764,=8.7924,=10.6652,=13.3106,=1.2015,=0.8180,=0.6571,=0.8555,=1.0625,=1.1937,=1.5222,=1.5509,=0.9834,=0.6789,=0.9578,=1.1138,=1.3358,=1.6479,,=0.1088,,=0.0323,=7
="930931",港股通50,2017-01-16,=-0.0058,=3880.1300,=0.3086,=11.2712,=0.7839,=6.5385,=8.6749,=9.7112,=11.3469,=15.8907,=1.1523,=0.7431,=0.7428,=0.9420,=1.0917,=1.1818,=1.6058,=2.0177,=0.9094,=1.1204,=1.4631,=1.6921,=1.8719,=2.6369,,=0.1111,,=0.0331,=278
="932255",A500红利增长,2025-04-09,=-0.0047,=3008.9400,,=11.5052,=0.9888,=9.2509,=9.6440,=10.5357,=11.0200,=11.5158,=1.3432,=0.9888,=1.0684,=1.1194,=1.2664,=1.3027,=1.3445,=1.9259,=0.9888,=1.3292,=1.3815,=1.7032,=1.7982,=1.9277,,,,=0.0344,=14
="HSLI",恒生综合大型股指数,2001-10-03,=-0.0077,=2408.2000,=0.3086,=11.5233,=0.7717,=6.9327,=8.9556,=10.2415,=11.6634,=17.6478,=1.1701,=0.6657,=0.7133,=0.9318,=1.1017,=1.2410,=1.6032,=1.6655,=0.8505,=0.8297,=1.1776,=1.3996,=1.6092,=2.0023,,=0.1010,,=0.0336,=98
="931476",ESG 120策略,2020-04-30,=-0.0046,=1396.7700,=0.2353,=11.7336,=0.8217,=7.8289,=9.5889,=10.5064,=11.6332,=13.2171,=1.3546,=0.7780,=1.0061,=1.1723,=1.2405,=1.3688,=1.7130,=1.5697,=0.9876,=0.7906,=1.0555,=1.1324,=1.3114,=1.6023,=0.0805,=0.1038,=0.0822,=0.0325,=42
="HSISC",恒指港股通指数,2024-03-01,=-0.0074,=3499.7600,=0.2694,=11.7575,=0.8705,=7.5992,=8.4753,=9.4149,=11.4270,=12.3087,=1.2209,=0.7813,=0.8411,=0.9042,=1.0209,=1.2237,=1.2997,=1.5894,=0.8616,=0.9830,=1.1184,=1.2388,=1.5652,=1.6922,,,,=0.0350,=35
="000016",上证50,2004-01-02,=-0.0035,=3034.6300,=0.1303,=11.8100,=0.8711,=8.3126,=9.5425,=10.2839,=11.4412,=15.1108,=1.2986,=0.7398,=1.0245,=1.1585,=1.2338,=1.3330,=1.6482,=1.5967,=0.9856,=0.8665,=1.0102,=1.1060,=1.2442,=1.6440,=0.0818,=0.1094,=0.0875,=0.0321,=23052
="000052",50基本,2012-01-09,=-0.0006,=3036.8100,=0.0818,=11.8100,=0.8711,=8.3126,=9.5431,=10.2848,=11.4412,=15.1108,=1.2986,=0.7419,=1.0245,=1.1585,=1.2336,=1.3328,=1.6471,=1.5967,=0.9856,=0.8665,=1.0102,=1.1060,=1.2442,=1.6440,=0.0818,=0.1094,=0.0875,=0.0321,=26
="HSI",恒生指数,1989-03-09,=-0.0071,=25635.2300,=0.2779,=11.9302,=0.7844,=6.9462,=9.0968,=10.1464,=12.0241,=16.9606,=1.2379,=0.7705,=0.7519,=0.9645,=1.1059,=1.2522,=1.5570,=1.5571,=0.6924,=0.8141,=1.1472,=1.3974,=1.6518,=2.0895,,=0.1064,,=0.0343,=13051
="932039",央企股东回报,2022-11-16,=-0.0016,=1583.7600,=0.0532,=12.0962,=0.9486,=8.0198,=9.4569,=10.7091,=11.7040,=12.6612,=1.2323,=0.9946,=0.8847,=0.9939,=1.0881,=1.1568,=1.2342,=0.7732,=0.9986,=0.3642,=0.4216,=0.5153,=0.6512,=0.7736,=0.0663,=0.0972,=0.0686,=0.0458,=94
="000010",上证180,2002-07-01,=-0.0038,=10018.9400,=0.1593,=12.1823,=0.8370,=8.4900,=9.9061,=10.8683,=12.0015,=14.6942,=1.2735,=0.5113,=0.9930,=1.1498,=1.2683,=1.3651,=1.6698,=1.4554,=0.9897,=0.8990,=1.0631,=1.1610,=1.2818,=1.4854,=0.0777,=0.1004,=0.0788,=0.0313,=2453
="000043",超大盘,2009-04-23,=0.0007,=2612.3200,=0.2235,=12.1892,=0.6818,=7.5271,=9.4628,=10.9304,=13.3933,=17.2195,=1.4107,=0.6727,=0.9803,=1.2138,=1.3509,=1.5056,=1.9858,=2.2738,=1,=0.6689,=0.8278,=1.1507,=1.4909,=2.2738,=0.0838,=0.1102,=0.0884,=0.0331,=154
="HSLMI",恒生综合大中型股指数,2015-06-08,=-0.0081,=4126.1700,=0.3113,=12.2657,=0.8071,=7.0073,=9.1764,=10.3203,=12.2177,=17.7261,=1.1790,=0.7096,=0.6929,=0.9054,=1.0805,=1.2237,=1.5417,=1.4299,=0.9066,=0.6858,=0.9716,=1.1504,=1.3409,=1.6465,,=0.0920,,=0.0327,=85
="931397",A股通50,2020-02-20,=-0.0057,=2272.3900,=0.2053,=12.3886,=0.4483,=8.9450,=10.5262,=12.8977,=21.9074,=29.8209,=1.4601,=0.3837,=1.1048,=1.2695,=1.7875,=3.6170,=4.6955,=2.0230,=0.6170,=1.0496,=1.2681,=1.8487,=3.0701,=3.9597,=0.0792,=0.1154,=0.0919,=0.0300,=4
="399313",巨潮100,2005-02-03,=-0.0029,=5473.5300,=0.1561,=12.4159,=0.8238,=8.8574,=10.1910,=10.9756,=12.2896,=16.6101,=1.3693,=0.6002,=1.0718,=1.2359,=1.3337,=1.4928,=1.8501,=1.6237,=0.9934,=0.9844,=1.1423,=1.2497,=1.4077,=1.6915,=0.0812,=0.1029,=0.0811,=0.0299,=202
="HSCAIT",恒生A股行业龙头指数,2009-09-21,=-0.0054,=5781.5100,=0.1386,=12.4269,=0.9211,=8.2192,=9.6685,=10.3668,=11.5015,=14.1027,=1.3778,=0.8750,=1.0288,=1.1757,=1.2528,=1.3497,=1.6997,=1.3661,=0.9852,=0.8424,=0.9680,=1.0373,=1.1857,=1.4109,=0.0818,=0.1040,=0.0845,=0.0350,=484
="931395",沪港深300,2020-01-14,=-0.0042,=1730.3300,=0.1986,=12.4818,=0.8103,=8.3275,=9.9928,=10.7160,=12.4435,=16.6490,=1.3141,=0.7023,=0.9663,=1.0994,=1.1996,=1.3810,=1.7241,=1.6258,=0.9085,=0.9881,=1.1627,=1.2992,=1.5264,=1.8801,,=0.1051,,=0.0312,=474
="399807",高铁产业,2015-01-20,=-0.0016,=1252.5900,=-0.0783,=12.5767,=0.4220,=9.4881,=11.2217,=12.9305,=18.4823,=26.5228,=0.8773,=0.0564,=0.8157,=0.9351,=1.0586,=1.8664,=2.6080,=0.4333,=0.5463,=0.3063,=0.3762,=0.4273,=0.5006,=0.6916,=0.0427,=0.0637,=0.0473,=0.0327,=579
="000822",500红利,2012-07-20,=-0.0061,=10159.5800,=0.0511,=12.5879,=0.6089,=7.4138,=9.6114,=11.2757,=20.0601,=29.7158,=1.1910,=0.4261,=0.8670,=1.0204,=1.2471,=1.9115,=2.9020,=0.6339,=0.5401,=0.2906,=0.4081,=0.5826,=1.3313,=1.8159,=0.0532,=0.0692,=0.0595,=0.0420,=27
="930709",香港证券,2015-07-13,=-0.0106,=1424.9800,=0.3882,=12.5925,=0.4878,=6.3679,=10.0223,=12.7253,=14.8886,=24.4010,=1.1013,=0.6847,=0.5308,=0.7588,=0.9695,=1.3005,=1.6273,=4.7880,=0.9574,=1.7834,=2.5970,=3.1433,=4.0403,=5.9903,,=0.0576,,=0.0265,=470
="000908",300能源,2007-07-02,=0.0146,=2330.4900,=-0.0401,=12.6994,=0.4739,=6.9395,=9.4591,=13.3861,=24.8521,=62.7889,=1.3544,=0.9164,=0.7125,=0.8868,=1.1103,=1.2622,=1.5982,=0.7721,=0.9881,=0.3053,=0.3857,=0.5131,=0.6784,=0.8015,=0.0820,=0.1225,=0.1006,=0.0497,=267
="000044",上证中盘,2009-07-03,=-0.0019,=4567.3600,=0.1486,=12.7358,=0.5270,=8.6509,=10.4831,=12.5300,=14.6535,=18.7575,=1.2406,=0.4121,=0.9210,=1.0902,=1.3244,=1.6619,=2.0646,=1.2971,=0.5957,=0.9382,=1.1500,=1.2501,=1.4361,=1.7773,=0.0715,=0.0875,=0.0657,=0.0303,=83
="932368",800现金流,2024-12-11,=-0.0003,=5073.5900,=0.1140,=12.8160,=0.9490,=9.9108,=10.6237,=11.0487,=11.8971,=13.1820,=1.6098,=0.4078,=1.4048,=1.5072,=1.6667,=1.8899,=2.0110,=1.2346,=0.5137,=1.0036,=1.0877,=1.2201,=1.4137,=1.5226,=0.0922,,,=0.0391,=125
="000150",380红利,2012-07-20,=-0.0014,=11576.2100,=-0.0465,=12.9101,=0.6093,=5.2545,=8.5569,=12.0959,=16.7133,=20.5462,=1.1556,=0.3269,=0.6172,=0.8684,=1.4132,=1.8223,=2.6483,=0.5026,=0.4537,=0.2775,=0.3624,=0.5978,=1.8053,=2.3882,=0.0358,=0.0535,=0.0540,=0.0484,=33
="399812",养老产业,2014-06-06,=-0.0120,=6359.8000,=0.0582,=12.9860,=0.0156,=12.1721,=18.5867,=20.7123,=25.4027,=31.4367,=2.1387,=0.2207,=1.7125,=2.1062,=2.8312,=3.2437,=4.2954,=1.6877,=0.5245,=1.2170,=1.4674,=1.6699,=1.8728,=2.5548,=0.1432,=0.1359,=0.1238,=0.0229,=6043
="931132",诚通央企红利,2023-05-04,=-0.0049,=1613.3600,=0.0577,=13.0653,=0.9505,=9.0905,=10.4750,=11.6356,=12.5296,=13.6839,=1.3150,=1,=0.9482,=1.0783,=1.1731,=1.2051,=1.3150,=0.7579,=1,=0.3626,=0.4220,=0.4640,=0.6000,=0.7579,=0.0652,=0.0983,=0.0694,=0.0449,=8
="932365",中证现金流,2024-12-11,=-0.0010,=5235.6300,=0.1359,=13.0822,=0.9412,=10.1873,=10.8198,=11.2464,=12.1946,=13.4951,=1.6034,=0.0392,=1.5559,=1.7231,=1.8266,=1.9009,=2.0150,=1.1240,=0.0392,=1.0912,=1.3747,=1.4642,=1.5294,=1.6205,=0.1159,,,=0.0378,=388
="931586",300价值稳健,2020-11-09,=-0.0031,=7644.9000,=0.1160,=13.1499,=0.9079,=8.1741,=9.5974,=11.0199,=12.3675,=15.0111,=1.5838,=0.9247,=0.9699,=1.1851,=1.3146,=1.4824,=1.6570,=1.5001,=0.9615,=0.7359,=0.8598,=0.9725,=1.0687,=1.5639,=0.0796,=0.1033,=0.0808,=0.0358,=31
="000928",中证能源,2009-07-03,=0.0116,=2930.9600,=-0.0144,=13.1555,=0.4981,=6.9612,=9.7917,=13.1655,=24.9849,=68.9647,=1.3441,=0.9119,=0.7281,=0.9364,=1.1296,=1.2766,=1.5753,=0.7751,=0.9687,=0.3162,=0.4107,=0.5312,=0.6875,=0.8261,=0.0784,=0.1185,=0.0974,=0.0484,=1225
="931155",300质量,2019-04-22,=-0.0096,=10140.2000,=0.3576,=13.2740,=0.4600,=7.3805,=10.7466,=13.7199,=15.6114,=31.0699,=2.0303,=0.3695,=1.1055,=1.6551,=2.2994,=2.8677,=5.3844,=2.4691,=0.7241,=1.3218,=1.7621,=2.1339,=2.6193,=3.8395,=0.1346,=0.1757,=0.1182,=0.0216,=70
="H30455",沪港深500,2014-11-28,=-0.0059,=2665.6800,=0.2266,=13.3333,=0.8610,=8.5690,=10.2822,=11.1972,=12.9663,=16.8903,=1.3798,=0.7532,=0.9675,=1.1547,=1.2671,=1.3992,=1.7307,=1.6217,=0.9688,=0.9518,=1.1733,=1.2870,=1.4543,=1.7787,,=0.1002,,=0.0298,=519
="931468",红利质量,2020-05-21,=-0.0072,=31523.1800,=0.0800,=13.3764,=0.0059,=13.0933,=16.3989,=19.2246,=22.3763,=36.4689,=2.3532,=0.0073,=2.3034,=3.0017,=3.9071,=4.8083,=8.5636,=2.2053,=0.1145,=1.9811,=2.4582,=3.0424,=4.0166,=5.8829,=0.1017,=0.2351,=0.1668,=0.0305,=848
="399439",国证油气,2014-12-30,=0.0168,=1919.2000,=0.0975,=13.3972,=0.4603,=7.2448,=10.6853,=16.1443,=30.8764,=98.7831,=1.3116,=0.9172,=0.6716,=0.7851,=1.1340,=1.2488,=1.5153,=0.6945,=0.9872,=0.2370,=0.3183,=0.5011,=0.5846,=0.7244,=0.0749,=0.1026,=0.0862,=0.0404,=60
="980092",自由现金流,2012-12-28,=-0.0035,=5352.8500,=0.1350,=13.4033,=0.8323,=11.1075,=11.9954,=12.5849,=13.2619,=14.6927,=1.4646,=0.0548,=1.4157,=1.5034,=1.5850,=1.6660,=1.8134,=0.8811,=0.2806,=0.7577,=0.8331,=0.9397,=0.9696,=1.0469,=0.1059,,,=0.0362,=730
="931168",绿色价值100,2019-06-27,=-0.0064,=1488.8100,=0.0935,=13.4106,=0.9633,=8.4906,=9.9517,=11.2439,=12.5618,=14.6050,=1.5325,=0.9968,=1.0223,=1.1861,=1.2700,=1.3826,=1.5768,=1.5789,=0.9994,=0.9649,=1.1248,=1.2394,=1.3321,=1.5809,=0.0666,=0.0979,=0.0750,=0.0309,=7
="000028",180成长,2009-01-09,=-0.0074,=3893.4600,=0.2125,=13.4466,=0.4039,=9.0408,=11.5370,=14.4713,=18.2319,=25.1474,=1.9275,=0.2841,=1.5063,=1.7705,=2.6874,=3.1691,=5.1089,=1.9585,=0.9070,=1.1581,=1.4509,=1.5934,=1.8015,=2.3971,=0.1286,=0.1436,=0.1050,=0.0241,=186
="399314",巨潮大盘,2005-02-03,=-0.0031,=5134.4700,=0.1766,=13.5450,=0.8431,=9.6620,=11.0237,=11.9227,=13.3373,=17.5384,=1.4391,=0.5644,=1.0976,=1.2830,=1.4152,=1.5861,=1.9279,=1.5556,=0.9362,=0.9932,=1.1648,=1.2843,=1.4394,=1.8124,=0.0778,=0.0993,=0.0769,=0.0292,=16
="000986",全指能源,2011-08-02,=0.0112,=2328.2400,=-0.0256,=13.6364,=0.5196,=6.8032,=10.0017,=13.3795,=25.5235,=75.0146,=1.3389,=0.8987,=0.7554,=0.9700,=1.1552,=1.2917,=1.5589,=0.7838,=0.9469,=0.3323,=0.4460,=0.5664,=0.7047,=0.8705,=0.0749,=0.1143,=0.0941,=0.0476,=583
="931802",中证龙头,2010-02-09,=-0.0072,=1847.7200,=0.2136,=13.6547,=0.7826,=9.1945,=11.1250,=12.2610,=13.7731,=18.2393,=1.9815,=0.9391,=1.2711,=1.4385,=1.6258,=1.8372,=2.6625,=2.0085,=0.8576,=0.9048,=1.0560,=1.2828,=1.8662,=2.7195,=0.1104,=0.1430,=0.1119,=0.0310,=87
="931381",中证长三角,2019-11-25,=0.0043,=2027.3400,=0.1392,=13.6824,=0.8174,=9.1117,=10.5996,=11.8790,=13.5768,=16.1441,=1.3728,=0.6160,=0.9630,=1.1426,=1.2819,=1.5615,=1.8124,=1.8078,=1,=0.8724,=1.0627,=1.2131,=1.4281,=1.8078,=0.0721,=0.0896,=0.0685,=0.0277,=4
="000971",等权90,2010-12-02,=-0.0017,=3366.1058,=0.2482,=13.7868,=0.8362,=8.9747,=10.7200,=11.6966,=13.5302,=19.4330,=1.5871,=0.7547,=1.1544,=1.3131,=1.4130,=1.6215,=2.2329,=1.7685,=0.9914,=1.0052,=1.1332,=1.2389,=1.4661,=1.8600,=0.0830,=0.1088,=0.0874,=0.0282,=5
="932366",300现金流,2024-11-12,=-0.0015,=3300.9000,=0.0725,=13.9451,=0.6087,=12.5879,=13.3173,=13.7981,=14.3587,=15.5990,=1.7027,=0.0362,=1.6606,=1.7876,=1.8569,=1.9065,=1.9867,=1.1130,=0.0326,=1.0861,=1.3877,=1.4196,=1.4542,=1.5124,=0.1008,,,=0.0384,=96
="930716",CS物流,2015-07-31,=-0.0096,=1186.5800,=0.0496,=13.9830,=0.2898,=6.6312,=13.0309,=20.7767,=35.6571,=505.8138,=1.2479,=0.0605,=1.1511,=1.3223,=2.0281,=2.9064,=4.4569,=0.4509,=0.4553,=0.2137,=0.3289,=0.4585,=0.8260,=1.4389,=0.0583,=0.0929,=0.0732,=0.0379,=235
="931082",A500现金流,2025-07-16,=-0.0042,=4486.4200,,=14.0105,=0.9911,=11.3087,=11.7297,=12.4177,=13.4543,=14.0609,=1.7165,=0.0804,=1.6736,=1.8714,=1.9320,=1.9822,=2.0613,=1.3067,=0.0804,=1.2740,=1.4936,=1.5527,=1.5880,=1.6378,,,,=0.0374,=40
="980028",龙头家电,2015-02-16,=-0.0021,=12397.0500,=0.0920,=14.0700,=0.2951,=11.8600,=13.6966,=14.6974,=19.1465,=31.1013,=2.6834,=0.1942,=2.3382,=2.6851,=2.9604,=3.7548,=5.1202,=1.3471,=0.5616,=0.9787,=1.1958,=1.3243,=1.5322,=2.2318,=0.1484,=0.2204,=0.1720,=0.0410,=147
="000300",沪深300,2005-04-08,=-0.0038,=4639.3700,=0.1790,=14.1555,=0.8481,=10.0799,=11.6389,=12.4693,=13.9677,=17.6279,=1.4901,=0.5830,=1.1457,=1.3357,=1.4651,=1.6211,=1.9228,=1.5656,=0.9662,=1.0330,=1.1713,=1.2863,=1.4376,=1.7482,=0.0776,=0.0973,=0.0780,=0.0281,=46925
="932315",中证红利质量,2024-07-08,=-0.0071,=4479.9100,=0.1503,=14.2589,=0.3528,=12.3916,=13.3790,=15.9671,=16.7294,=18.7206,=2.7100,=0.3528,=2.1812,=2.3408,=3.7069,=4.0721,=4.4900,=2.7187,=0.3639,=2.0136,=2.1456,=3.0285,=3.2075,=3.5388,=0.1094,,,=0.0435,=246
="931645",1000红利,2024-03-15,=-0.0054,=2483.8900,=0.0558,=14.2845,=0.8023,=11.2896,=12.2761,=13.1428,=14.2826,=15.2861,=1.2201,=0.7793,=0.9871,=1.1215,=1.1798,=1.2264,=1.2977,=0.8038,=0.8506,=0.5734,=0.6322,=0.7414,=0.7942,=0.8586,=0.0612,,,=0.0359,=16
="930758",凤凰50,2018-11-21,=-0.0080,=7886.4900,=0.3614,=14.2922,=0.6177,=8.6050,=10.7603,=13.1804,=15.7457,=22.7753,=1.6727,=0.5435,=1.0496,=1.4084,=1.6180,=2.1016,=3.0708,=1.9542,=0.9107,=0.3622,=0.7466,=1.2760,=1.8312,=3.4064,=0.1096,=0.1008,=0.0844,=0.0332,=39
="H30198",油气产业,2013-07-15,=0.0102,=2096.0900,=0.1325,=14.3828,=0.5302,=7.8064,=10.7494,=13.6372,=25.7250,=104.2111,=1.3366,=0.9414,=0.6580,=0.8133,=1.1290,=1.2385,=1.4929,=0.6891,=0.9854,=0.2505,=0.3169,=0.4643,=0.5783,=0.7235,=0.0735,=0.1021,=0.0851,=0.0377,=43
="930629",CSSW健康,2015-05-08,=-0.0079,=5777.7500,=0.0936,=14.3989,=0.0235,=13.5250,=19.2617,=22.5327,=39.2949,=50.6960,=2.2574,=0.2297,=1.7767,=2.2196,=3.3447,=4.7584,=6.7720,=1.8757,=0.4450,=1.2755,=1.5586,=2.0576,=4.8033,=7.2978,=0.1375,=0.1320,=0.1213,=0.0190,=255
="000860",结构调整,2018-03-26,=-0.0003,=1218,=0.0265,=14.5563,=0.6080,=9.5233,=12.3620,=13.8013,=16.4966,=20.6443,=1.4026,=0.6637,=1.1018,=1.2822,=1.3672,=1.4474,=1.6430,=0.8537,=0.9905,=0.4658,=0.5820,=0.6688,=0.7321,=0.8725,=0.0682,=0.0972,=0.0785,=0.0361,=135
="1000015",港股全指,2000-01-01,=-0.0071,=25635.2300,=0.2779,=14.5923,=0.9175,=7.5917,=10.1556,=11.1227,=13.3141,=19.1348,=1.1599,=0.7608,=0.6574,=0.8625,=1.0459,=1.1766,=1.5123,=1.2766,=0.8335,=0.6196,=0.8644,=1.0701,=1.2543,=1.5791,,,,=0.0307,=284
="932037",央企现代能源,2022-11-16,=-0.0140,=1451.2200,=0.0902,=14.6479,=0.9802,=10.8583,=11.9055,=12.7034,=13.5460,=14.8817,=1.5175,=0.7952,=1.1507,=1.3160,=1.4047,=1.5222,=1.7223,=0.8691,=0.9974,=0.4850,=0.6126,=0.7354,=0.7847,=0.8700,=0.0801,=0.1088,=0.0909,=0.0378,=13
="000955",中证国企,2010-02-09,,,=0.1226,=14.7511,=0.8049,=10.0979,=11.7075,=12.7298,=14.7301,=16.8119,=1.2961,=0.4961,=1.0210,=1.1826,=1.2975,=1.4896,=1.8269,=1.2937,=0.8646,=0.7969,=0.9758,=1.0887,=1.2466,=1.4527,=0.0664,=0.0820,=0.0679,=0.0280,=35
="399375",中盘价值,2010-01-04,=-0.0071,=5868.4800,=0.1659,=14.8015,=0.7513,=9.0528,=10.9381,=12.3154,=17.8600,=33.1718,=1.3934,=0.6859,=1.0236,=1.1933,=1.3324,=1.6782,=2.1603,=0.9354,=0.7209,=0.5167,=0.6434,=0.7496,=0.9825,=1.4116,=0.0713,=0.0738,=0.0823,=0.0322,=180
="000861",央企创新,2019-05-16,=-0.0031,=2560.8200,=0.0419,=14.9845,=0.8496,=10.3360,=11.9472,=13.2829,=14.7012,=18.8086,=1.4133,=0.9428,=1.0351,=1.1822,=1.2890,=1.3695,=1.4926,=0.7987,=0.9956,=0.4544,=0.5176,=0.5783,=0.6947,=0.8041,=0.0678,=0.0939,=0.0741,=0.0326,=256
="000068",上证资源,2010-05-28,=-0.0064,=3939.5800,=0.4285,=15.1424,=0.4944,=7.8012,=11.1520,=15.2190,=30.4435,=73.1997,=1.7167,=1,=0.8674,=1.1437,=1.2901,=1.4416,=1.7167,=0.9318,=1,=0.3742,=0.5014,=0.6061,=0.7470,=0.9318,=0.0885,=0.1237,=0.0999,=0.0378,=282
="H11057",石化产业,2009-07-22,=0.0002,=1337.5600,=0.2715,=15.1649,=0.6615,=9.0713,=11.9516,=13.7086,=20.0893,=46.6548,=1.5108,=0.9488,=0.9085,=1.1818,=1.3361,=1.4215,=1.7410,=0.7774,=0.9167,=0.4002,=0.4771,=0.6035,=0.7341,=0.9084,=0.0781,=0.1060,=0.0887,=0.0338,=23
="950096",上海国企,2016-05-11,=0.0015,=1516.4100,=0.0678,=15.2028,=0.8074,=8.9055,=10.9714,=12.4540,=15.1723,=16.5992,=1.1648,=0.5265,=0.7269,=0.8675,=1.1424,=1.5711,=2.0186,=1.2139,=0.9808,=0.5842,=0.6815,=0.8435,=1.1048,=1.2614,=0.0602,=0.0579,=0.0511,=0.0193,=161
="000066",上证商品,2010-04-30,=-0.0021,=3492.3000,=0.3653,=15.2757,=0.5171,=7.9120,=11.1682,=15.0835,=24.6980,=53.3084,=1.7194,=0.9988,=0.9403,=1.2007,=1.3203,=1.4591,=1.7468,=0.9380,=1,=0.4082,=0.5256,=0.6436,=0.7553,=0.9380,=0.0881,=0.1221,=0.0982,=0.0368,=48
="000092",资源50,2011-05-10,=-0.0077,=4764.3500,=0.3928,=15.3641,=0.5459,=7.9483,=11.3515,=14.9197,=24.5129,=52.0101,=1.7868,=1,=0.9579,=1.2321,=1.3774,=1.5027,=1.7868,=0.9688,=1,=0.4148,=0.5545,=0.6668,=0.7623,=0.9688,=0.0901,=0.1257,=0.1015,=0.0362,=25
="931587",500价值稳健,2020-11-09,=-0.0079,=21903.9700,=0.1385,=15.4010,=0.8348,=9.7530,=12.1145,=13.7040,=15.3120,=19.8926,=1.3770,=0.9346,=0.8925,=1.0479,=1.1422,=1.2610,=1.4693,=0.6361,=0.9984,=0.3384,=0.4514,=0.5069,=0.5650,=0.6404,=0.0699,=0.0699,=0.0533,=0.0343,=67
="399974",国企改革,2014-08-07,=-0.0030,=1895.9900,=0.1034,=15.4785,=0.7069,=8.5408,=11.0146,=13.4106,=17.4131,=25.4382,=1.4526,=0.4393,=1.0768,=1.3338,=1.5089,=1.8387,=2.8970,=1.0947,=0.6912,=0.6803,=0.8821,=0.9835,=1.2485,=2.2060,=0.0698,=0.0896,=0.0739,=0.0308,=363
="399324",深证红利,2006-01-24,=-0.0100,=9150.6700,=0.0539,=15.5417,=0.4677,=11.7065,=14.1112,=15.6402,=17.7028,=23.4132,=2.4459,=0.7452,=1.2884,=1.9021,=2.1460,=2.4916,=3.7254,=1.9942,=0.8555,=1.1033,=1.3625,=1.7179,=1.9385,=2.8578,=0.1048,=0.1031,=0.0662,=0.0410,=5138
