指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="HSCEI",恒生中国企业指数,1994-08-08,=0.0032,=9315.5600,=0.0451,=10.9824,=0.9060,=5.5897,=7.7932,=8.5732,=9.8199,=15.8114,=1.1832,=0.8552,=0.6924,=0.8819,=0.9927,=1.1551,=1.7191,=1.5843,=0.9288,=0.6938,=0.9863,=1.0725,=1.4028,=2.0876,,=0.1080,,=0.0325,=4697
="000901",小康指数,2010-04-02,=-0.0102,=6465.5900,=0.0192,=11.0486,=0.5095,=8.5492,=9.9921,=11.0003,=12.5378,=15.5671,=1.0888,=0.1837,=0.9844,=1.0931,=1.2669,=1.4461,=1.7818,=1.0657,=0.8666,=0.7500,=0.8872,=0.9533,=1.0484,=1.2662,=0.0727,=0.0951,=0.0740,=0.0338,=243
="000806",消费服务,2012-02-10,=-0.0044,=8891.7100,=0.0556,=11.0525,=0.6005,=8.2712,=9.9198,=10.8047,=11.8703,=17.0971,=1.2396,=0.2652,=1.0009,=1.2108,=1.3619,=1.5457,=2.0145,=2.4075,=0.8361,=1.6526,=1.9417,=2.0971,=2.3790,=3.0032,=0.0835,=0.1029,=0.0827,=0.0337,=400
="930949",价值回报,2017-02-24,=-0.0032,=14321.5800,=0.0498,=11.1876,=0.7375,=5.5354,=7.9814,=9.9303,=11.8911,=17.5400,=1.4070,=0.0968,=1.2865,=1.4724,=1.7524,=2.1942,=3.1701,=0.6879,=0.1477,=0.5488,=0.7089,=0.8788,=1.2607,=1.7276,=0.1004,=0.1420,=0.1126,=0.0440,=22
="HSAHP",恒生沪深港通AH股溢价指数,2007-07-09,=-0.0051,=121.4700,=-0.0161,=11.2086,=0.9822,=5.5550,=7.1430,=8.2225,=9.4528,=12.3156,=1.1678,=0.9379,=0.6208,=0.7734,=0.9207,=1.0473,=1.3863,=1.3536,=0.9953,=0.5653,=0.7668,=0.8964,=1.0422,=1.3750,,=0.0945,,=0.0327,=335
="399966",800证保,2012-12-21,=-0.0095,=6762.0200,=0.0226,=11.3098,=0.0194,=10.1861,=13.7103,=15.9946,=19.7371,=27.1945,=1.5765,=0.4246,=1.0619,=1.3311,=1.6445,=2.0436,=2.4366,=2.1440,=0.8900,=1.1634,=1.5249,=1.7694,=2.0356,=2.5211,=0.1174,=0.1065,=0.0901,=0.0202,=151
="H30588",中证证保,2015-02-02,=-0.0095,=1148.2500,=0.0225,=11.3183,=0.0218,=10.1753,=13.6588,=16.0866,=19.5888,=27.6808,=1.5748,=0.4164,=1.0752,=1.3326,=1.6547,=2.0375,=2.4238,=2.1468,=0.9176,=1.1673,=1.5178,=1.7461,=2.0047,=2.5500,=0.1178,=0.1067,=0.0903,=0.0201,=435
="399805",互联金融,2015-02-10,=0.0328,=4290.5600,=0.1147,=11.4028,=0.4518,=7.5943,=9.8199,=11.6115,=13.2045,=16.5816,=1.2289,=0.3785,=0.7644,=1.0567,=1.4874,=1.7475,=2.0317,=2.1035,=0.9930,=1.1667,=1.4082,=1.6148,=1.7722,=2.2175,=0.0834,=0.0941,=0.0808,=0.0300,=324
="930957",港股通中国100,2017-06-23,=0.0066,=3994.7300,=0.0552,=11.5874,=0.9494,=5.4625,=7.5791,=8.8063,=10.6816,=13.3106,=1.2503,=0.8870,=0.6571,=0.8563,=1.0633,=1.1966,=1.5222,=1.6139,=0.9972,=0.6789,=0.9597,=1.1146,=1.3374,=1.6479,,=0.1088,,=0.0317,=9
="932255",A500红利增长,2025-04-09,=-0.0064,=3082.4200,=0.0148,=11.6655,=0.9734,=9.2509,=9.6676,=10.5625,=11.0667,=11.7704,=1.3619,=0.9734,=1.0684,=1.1205,=1.2685,=1.3077,=1.3742,=1.9528,=0.9734,=1.3292,=1.3826,=1.7096,=1.8068,=1.9703,,,,=0.0356,=15
="930931",港股通50,2017-01-16,=0.0066,=4058.1800,=0.0464,=11.6958,=0.8427,=6.5385,=8.6782,=9.7227,=11.3657,=15.8907,=1.1957,=0.8129,=0.7428,=0.9428,=1.0924,=1.1825,=1.6058,=2.0937,=0.9310,=1.1204,=1.4636,=1.6940,=1.8816,=2.6369,,=0.1111,,=0.0327,=279
="931476",ESG 120策略,2020-04-30,=-0.0034,=1417.2600,=0.0165,=11.7924,=0.8266,=7.8289,=9.5903,=10.5185,=11.6551,=13.2171,=1.3623,=0.7854,=1.0061,=1.1727,=1.2410,=1.3697,=1.7130,=1.5776,=0.9863,=0.7906,=1.0561,=1.1342,=1.3142,=1.6034,=0.0805,=0.1038,=0.0822,=0.0328,=42
="000016",上证50,2004-01-02,=-0.0067,=3112.0700,=0.0267,=11.9399,=0.9003,=8.3126,=9.5448,=10.2927,=11.4723,=15.1108,=1.3137,=0.7759,=1.0245,=1.1585,=1.2340,=1.3329,=1.6482,=1.6143,=0.9905,=0.8665,=1.0102,=1.1065,=1.2471,=1.6440,=0.0818,=0.1094,=0.0875,=0.0326,=23093
="000052",50基本,2012-01-09,=-0.0134,=3011.9000,=-0.0039,=11.9399,=0.9003,=8.3126,=9.5453,=10.2968,=11.4723,=15.1108,=1.3137,=0.7759,=1.0245,=1.1585,=1.2338,=1.3324,=1.6471,=1.6143,=0.9905,=0.8665,=1.0102,=1.1065,=1.2471,=1.6440,=0.0818,=0.1094,=0.0875,=0.0326,=25
="HSLI",恒生综合大型股指数,2001-10-03,=0.0085,=2554.1800,=0.0608,=12.0486,=0.8339,=6.9327,=8.9701,=10.2726,=11.6885,=17.6478,=1.2234,=0.7652,=0.7133,=0.9318,=1.1034,=1.2410,=1.6032,=1.7415,=0.9269,=0.8297,=1.1776,=1.4018,=1.6147,=2.0023,,=0.1010,,=0.0327,=98
="932039",央企股东回报,2022-11-16,=-0.0044,=1601.4200,=0.0092,=12.0760,=0.9280,=8.0198,=9.5151,=10.7288,=11.7391,=12.6612,=1.2302,=0.9800,=0.8847,=0.9946,=1.0897,=1.1586,=1.2499,=0.7719,=0.9840,=0.3642,=0.4220,=0.5160,=0.6538,=0.7842,=0.0663,=0.0972,=0.0686,=0.0480,=98
="000043",超大盘,2009-04-23,=-0.0056,=2678.2700,=0.0235,=12.2474,=0.6919,=7.5271,=9.4628,=10.9300,=13.3742,=17.2195,=1.4174,=0.6841,=0.9803,=1.2138,=1.3509,=1.5047,=1.9858,=2.2847,=0.9971,=0.6689,=0.8315,=1.1609,=1.4919,=2.3305,=0.0838,=0.1102,=0.0884,=0.0344,=154
="000010",上证180,2002-07-01,=-0.0062,=10364.8800,=0.0348,=12.3243,=0.8542,=8.4900,=9.9061,=10.8756,=12.0201,=14.6942,=1.2892,=0.5544,=0.9930,=1.1498,=1.2682,=1.3646,=1.6698,=1.4724,=0.9942,=0.8990,=1.0631,=1.1612,=1.2835,=1.4916,=0.0777,=0.1004,=0.0788,=0.0314,=2460
="931397",A股通50,2020-02-20,=-0.0060,=2281.2600,=0.0066,=12.3551,=0.4396,=8.9450,=10.5271,=12.8772,=21.8897,=29.8209,=1.4565,=0.3796,=1.1048,=1.2698,=1.7807,=3.6158,=4.6955,=2.0175,=0.6085,=1.0496,=1.2701,=1.8521,=3.0671,=3.9597,=0.0792,=0.1154,=0.0919,=0.0309,=4
="HSCAIT",恒生A股行业龙头指数,2009-09-21,=-0.0079,=5812.8800,=0.0089,=12.3709,=0.9074,=8.2192,=9.6707,=10.3754,=11.5352,=14.1027,=1.3717,=0.8564,=1.0288,=1.1757,=1.2534,=1.3511,=1.6997,=1.3599,=0.9761,=0.8424,=0.9680,=1.0377,=1.1886,=1.4109,=0.0818,=0.1040,=0.0845,=0.0350,=485
="HSISC",恒指港股通指数,2024-03-01,=0.0065,=3680.9000,=0.0526,=12.3810,=1,=7.5992,=8.4854,=9.4510,=11.5407,=12.3810,=1.2855,=0.9935,=0.8411,=0.9065,=1.0330,=1.2309,=1.2997,=1.6735,=0.9956,=0.9830,=1.1185,=1.2627,=1.5757,=1.6922,,,,=0.0339,=38
="399313",巨潮100,2005-02-03,=-0.0051,=5491.1400,=0.0081,=12.4096,=0.8196,=8.8574,=10.1977,=10.9891,=12.3187,=16.6101,=1.3696,=0.6005,=1.0718,=1.2359,=1.3337,=1.4928,=1.8501,=1.6229,=0.9893,=0.9844,=1.1423,=1.2507,=1.4094,=1.6915,=0.0812,=0.1029,=0.0811,=0.0304,=202
="HSI",恒生指数,1989-03-09,=0.0056,=26999.8100,=0.0534,=12.5649,=0.8487,=6.9462,=9.1045,=10.1607,=12.0518,=16.9606,=1.3036,=0.9129,=0.7519,=0.9650,=1.1078,=1.2537,=1.5570,=1.6397,=0.7897,=0.8141,=1.1472,=1.4010,=1.6518,=2.0895,,=0.1064,,=0.0332,=13118
="399807",高铁产业,2015-01-20,=-0.0116,=1268.9800,=0.0215,=12.6910,=0.4428,=9.4881,=11.2217,=12.9126,=18.2998,=24.3532,=0.8852,=0.0688,=0.8157,=0.9330,=1.0570,=1.8238,=2.3973,=0.4372,=0.5844,=0.3063,=0.3762,=0.4273,=0.4988,=0.6435,=0.0427,=0.0637,=0.0473,=0.0325,=582
="931395",沪港深300,2020-01-14,=-0.0007,=1776.8200,=0.0305,=12.7851,=0.8440,=8.3275,=9.9970,=10.7365,=12.4688,=16.6490,=1.3466,=0.7413,=0.9663,=1.0994,=1.2005,=1.3787,=1.7241,=1.6646,=0.9361,=0.9881,=1.1632,=1.3005,=1.5313,=1.8801,,=0.1051,,=0.0309,=476
="000908",300能源,2007-07-02,=-0.0072,=2374.1800,=0.0043,=12.8107,=0.4802,=6.9395,=9.4591,=13.3167,=24.3688,=62.7889,=1.3663,=0.9193,=0.7125,=0.8868,=1.1111,=1.2648,=1.5982,=0.7789,=0.9897,=0.3053,=0.3857,=0.5127,=0.6797,=0.8015,=0.0820,=0.1225,=0.1006,=0.0491,=266
="HSLMI",恒生综合大中型股指数,2015-06-08,=0.0073,=4381.3500,=0.0622,=12.8286,=0.8842,=7.0073,=9.1948,=10.3449,=12.2439,=17.7261,=1.2357,=0.8217,=0.6929,=0.9054,=1.0816,=1.2241,=1.5417,=1.4893,=0.9557,=0.6858,=0.9716,=1.1521,=1.3433,=1.6465,,=0.0920,,=0.0315,=86
="000044",上证中盘,2009-07-03,=-0.0084,=4686.2800,=0.0269,=12.8957,=0.5400,=8.6509,=10.4831,=12.5291,=14.6372,=18.7575,=1.2570,=0.4296,=0.9210,=1.0902,=1.3215,=1.6593,=1.9734,=1.3134,=0.6178,=0.9382,=1.1500,=1.2500,=1.4335,=1.7773,=0.0715,=0.0875,=0.0657,=0.0298,=82
="931586",300价值稳健,2020-11-09,=-0.0074,=7682.2800,=0.0065,=13.0285,=0.8863,=8.1741,=9.6005,=11.0344,=12.4301,=15.0111,=1.5698,=0.8855,=0.9699,=1.1865,=1.3167,=1.4889,=1.6570,=1.4862,=0.9332,=0.7359,=0.8600,=0.9739,=1.0699,=1.5639,=0.0796,=0.1033,=0.0808,=0.0369,=33
="000822",500红利,2012-07-20,=-0.0023,=10491.5700,=0.0311,=13.1246,=0.6528,=7.4138,=9.6114,=11.2727,=19.9877,=26.4578,=1.2396,=0.4922,=0.8670,=1.0204,=1.2442,=1.8967,=2.3283,=0.6609,=0.5548,=0.2906,=0.4081,=0.5825,=1.3220,=1.8159,=0.0532,=0.0692,=0.0595,=0.0402,=27
="931132",诚通央企红利,2023-05-04,=-0.0038,=1665.0900,=0.0261,=13.1677,=0.9451,=9.0905,=10.4831,=11.6665,=12.5514,=13.6839,=1.3259,=0.9909,=0.9482,=1.0787,=1.1739,=1.2066,=1.3407,=0.7638,=0.9909,=0.3626,=0.4221,=0.4650,=0.6015,=0.7727,=0.0652,=0.0983,=0.0694,=0.0446,=7
="932368",800现金流,2024-12-11,=-0.0023,=5227.7500,=0.0223,=13.2131,=0.9925,=9.9108,=10.6372,=11.0946,=12.0103,=13.3304,=1.6601,=0.4981,=1.4048,=1.5114,=1.6612,=1.8879,=2.0110,=1.2729,=0.5245,=1.0036,=1.0885,=1.2534,=1.4083,=1.5226,=0.0922,,,=0.0371,=139
="930709",香港证券,2015-07-13,=-0.0068,=1506.0900,=0.0663,=13.2603,=0.5674,=6.3679,=10.0448,=12.7529,=14.8886,=24.4010,=1.1597,=0.7175,=0.5308,=0.7588,=0.9695,=1.2984,=1.6136,=5.0420,=0.9639,=1.7834,=2.5970,=3.1433,=4.0612,=5.9903,,=0.0576,,=0.0252,=476
="000928",中证能源,2009-07-03,=-0.0001,=3017.8000,=0.0241,=13.3232,=0.5140,=6.9612,=9.7917,=13.1650,=24.6761,=68.9647,=1.3613,=0.9189,=0.7281,=0.9364,=1.1305,=1.2794,=1.5753,=0.7850,=0.9778,=0.3162,=0.4107,=0.5311,=0.6885,=0.8261,=0.0784,=0.1185,=0.0974,=0.0476,=1228
="000150",380红利,2012-07-20,=0.0005,=11949.6500,=0.0339,=13.3724,=0.6660,=5.2545,=8.5569,=12.0943,=16.6648,=19.8070,=1.1969,=0.3554,=0.6172,=0.8684,=1.4105,=1.7981,=2.2934,=0.5206,=0.4580,=0.2775,=0.3624,=0.5858,=1.7969,=2.3204,=0.0358,=0.0535,=0.0540,=0.0469,=33
="399812",养老产业,2014-06-06,=-0.0019,=6652.7600,=0.0508,=13.4140,=0.0297,=12.1721,=18.5480,=20.6818,=25.3815,=31.4367,=2.2173,=0.2768,=1.7125,=2.1062,=2.8265,=3.2411,=4.2954,=1.7493,=0.6454,=1.2170,=1.4674,=1.6700,=1.8710,=2.5548,=0.1432,=0.1359,=0.1238,=0.0218,=6071
="932365",中证现金流,2024-12-11,=-0.0013,=5394.9200,=0.0241,=13.5152,=0.9925,=10.1873,=10.8213,=11.3179,=12.3700,=13.5755,=1.6570,=0.0792,=1.5559,=1.7198,=1.8206,=1.8990,=2.0150,=1.1612,=0.0679,=1.0912,=1.3689,=1.4585,=1.5284,=1.6205,=0.1159,,,=0.0358,=413
="399439",国证油气,2014-12-30,=0.0098,=2010.5900,=0.0441,=13.5675,=0.4675,=7.2448,=10.6853,=15.9312,=30.7838,=98.7831,=1.3283,=0.9300,=0.6716,=0.7851,=1.1340,=1.2503,=1.5153,=0.7034,=0.9922,=0.2370,=0.3183,=0.5011,=0.5857,=0.7244,=0.0749,=0.1026,=0.0862,=0.0399,=62
="931155",300质量,2019-04-22,=0.0002,=10277.5400,=0.0163,=13.5797,=0.4823,=7.3805,=10.7527,=13.7048,=15.5369,=31.0699,=2.0770,=0.3739,=1.1055,=1.6555,=2.2971,=2.8625,=5.3844,=2.5260,=0.7472,=1.3218,=1.7625,=2.1375,=2.6185,=3.8395,=0.1346,=0.1757,=0.1182,=0.0208,=70
="931468",红利质量,2020-05-21,=0.0060,=33688.9300,=0.0692,=13.6206,=0.0102,=13.0933,=16.3831,=19.1919,=22.3660,=36.4689,=2.3967,=0.0182,=2.3034,=2.9896,=3.8852,=4.7995,=8.5636,=2.2456,=0.1356,=1.9811,=2.4421,=3.0266,=4.0067,=5.8829,=0.1017,=0.2351,=0.1668,=0.0300,=877
="931168",绿色价值100,2019-06-27,=-0.0048,=1528.9800,=0.0280,=13.6394,=0.9698,=8.4906,=9.9539,=11.2629,=12.5724,=14.6050,=1.5586,=0.9969,=1.0223,=1.1864,=1.2712,=1.3834,=1.5773,=1.6059,=0.9975,=0.9649,=1.1252,=1.2399,=1.3334,=1.6251,=0.0666,=0.0979,=0.0750,=0.0313,=7
="399314",巨潮大盘,2005-02-03,=-0.0055,=5215.2400,=0.0189,=13.6640,=0.8604,=9.6620,=11.0243,=11.9402,=13.3574,=17.5384,=1.4526,=0.5964,=1.0976,=1.2830,=1.4152,=1.5837,=1.9279,=1.5693,=0.9440,=0.9932,=1.1648,=1.2858,=1.4405,=1.8124,=0.0778,=0.0993,=0.0769,=0.0292,=16
="H30455",沪港深500,2014-11-28,=0.0026,=2767.2700,=0.0414,=13.7015,=0.9088,=8.5690,=10.2923,=11.2155,=13.0026,=16.8903,=1.4184,=0.8333,=0.9675,=1.1547,=1.2689,=1.4009,=1.7307,=1.6656,=0.9822,=0.9518,=1.1733,=1.2891,=1.4597,=1.7787,,=0.1002,,=0.0294,=520
="000986",全指能源,2011-08-02,=0.0010,=2406.4700,=0.0309,=13.8284,=0.5432,=6.8032,=10.0017,=13.3762,=24.5845,=75.0146,=1.3578,=0.9185,=0.7554,=0.9700,=1.1563,=1.2948,=1.5589,=0.7949,=0.9547,=0.3323,=0.4460,=0.5659,=0.7058,=0.8705,=0.0749,=0.1143,=0.0941,=0.0467,=587
="931802",中证龙头,2010-02-09,=-0.0032,=1878.8600,=0.0189,=13.8708,=0.8060,=9.1945,=11.1288,=12.2726,=13.8182,=18.2393,=2.0129,=0.9506,=1.2711,=1.4395,=1.6285,=1.8409,=2.6625,=2.0403,=0.8682,=0.9048,=1.0573,=1.2882,=1.8816,=2.7195,=0.1104,=0.1430,=0.1119,=0.0313,=87
="000971",等权90,2010-12-02,=-0.0015,=3492.3500,=0.0396,=13.9027,=0.8431,=8.9747,=10.7326,=11.7104,=13.5737,=19.4330,=1.6014,=0.7736,=1.1544,=1.3131,=1.4137,=1.6216,=2.2329,=1.7833,=0.9909,=1.0052,=1.1333,=1.2413,=1.4749,=1.8600,=0.0830,=0.1088,=0.0874,=0.0284,=4
="980092",自由现金流,2012-12-28,=-0.0026,=5568.7800,=0.0336,=13.9956,=0.9188,=11.1075,=12.0191,=12.6071,=13.3427,=14.6927,=1.5291,=0.3188,=1.4157,=1.5031,=1.5803,=1.6626,=1.8134,=0.9201,=0.3906,=0.7577,=0.8356,=0.9352,=0.9695,=1.0469,=0.1059,,,=0.0347,=781
="930716",CS物流,2015-07-31,=-0.0028,=1200.1800,=0.0221,=14.0930,=0.3105,=6.6312,=13.0309,=20.6362,=35.5042,=505.8138,=1.2577,=0.0729,=1.1511,=1.3197,=2.0233,=2.8970,=3.8580,=0.4545,=0.4782,=0.2137,=0.3289,=0.4578,=0.8186,=1.1488,=0.0583,=0.0929,=0.0732,=0.0376,=236
="000028",180成长,2009-01-09,=0.0007,=4172.4300,=0.0663,=14.1263,=0.4712,=9.0408,=11.5853,=14.4762,=18.2319,=25.1474,=2.0248,=0.3159,=1.5063,=1.7768,=2.6889,=3.1691,=5.1089,=2.0575,=0.9522,=1.1581,=1.4509,=1.5941,=1.8050,=2.3971,=0.1286,=0.1436,=0.1050,=0.0229,=186
="931381",中证长三角,2019-11-25,=-0.0088,=2063.1800,=0.0193,=14.1678,=0.8704,=9.1117,=10.6025,=11.8875,=13.6004,=16.1441,=1.4230,=0.6635,=0.9630,=1.1437,=1.2828,=1.5602,=1.8124,=1.8719,=0.9980,=0.8724,=1.0640,=1.2164,=1.4339,=1.8853,=0.0721,=0.0896,=0.0685,=0.0267,=4
="980028",龙头家电,2015-02-16,=-0.0034,=12714.4000,=0.0100,=14.2361,=0.3462,=11.8600,=13.7051,=14.6833,=19.0871,=31.1013,=2.7149,=0.2502,=2.3382,=2.6863,=2.9578,=3.7437,=5.1202,=1.3630,=0.6130,=0.9787,=1.1966,=1.3257,=1.5237,=2.2318,=0.1484,=0.2204,=0.1720,=0.0401,=151
="000300",沪深300,2005-04-08,=-0.0040,=4741.9300,=0.0242,=14.3511,=0.8797,=10.0799,=11.6389,=12.4746,=13.9836,=17.6279,=1.5116,=0.6466,=1.1457,=1.3357,=1.4651,=1.6202,=1.9228,=1.5873,=0.9786,=1.0330,=1.1713,=1.2875,=1.4384,=1.7482,=0.0776,=0.0973,=0.0780,=0.0280,=47117
="932366",300现金流,2024-11-12,=-0.0031,=3399.1600,=0.0172,=14.4315,=0.8217,=12.5879,=13.3198,=13.8251,=14.3670,=15.5990,=1.7621,=0.1399,=1.6606,=1.7756,=1.8528,=1.9046,=1.9867,=1.1518,=0.0629,=1.0861,=1.3840,=1.4182,=1.4532,=1.5124,=0.1008,,,=0.0366,=105
="932315",中证红利质量,2024-07-08,=-0.0019,=4748.2041,=0.0519,=14.6296,=0.3892,=12.3916,=13.3805,=15.8634,=16.7274,=18.7206,=2.7804,=0.3649,=2.1812,=2.3424,=3.6944,=4.0637,=4.4900,=2.7894,=0.3892,=2.0136,=2.1490,=2.9783,=3.2048,=3.5388,=0.1094,,,=0.0424,=266
="H30198",油气产业,2013-07-15,=0.0149,=2248.9400,=0.0676,=14.6734,=0.5323,=7.8064,=10.7544,=13.6552,=25.7147,=104.2111,=1.3636,=0.9595,=0.6580,=0.8135,=1.1307,=1.2393,=1.4929,=0.7030,=0.9927,=0.2505,=0.3171,=0.4670,=0.5788,=0.7235,=0.0735,=0.1021,=0.0851,=0.0369,=48
="931645",1000红利,2024-03-15,=-0.0043,=2546.6000,=0.0260,=14.6811,=0.9034,=11.2896,=12.2860,=13.1945,=14.3040,=15.2861,=1.2552,=0.9079,=0.9871,=1.1231,=1.1832,=1.2283,=1.2977,=0.8262,=0.9371,=0.5734,=0.6351,=0.7428,=0.7960,=0.8586,=0.0612,,,=0.0348,=16
="931082",A500现金流,2025-07-16,=-0.0009,=4666.3600,=0.0292,=14.6894,=1,=11.3087,=11.8008,=12.5189,=13.6537,=14.6894,=1.8000,=0.1639,=1.6736,=1.8373,=1.9273,=1.9801,=2.0613,=1.3700,=0.1639,=1.2740,=1.4719,=1.5475,=1.5860,=1.6378,,,,=0.0350,=54
="932037",央企现代能源,2022-11-16,=-0.0074,=1521.6600,=0.0429,=14.9354,=0.9961,=10.8583,=11.9074,=12.7142,=13.5641,=15.0722,=1.5466,=0.8475,=1.1507,=1.3183,=1.4054,=1.5298,=1.7223,=0.8862,=0.9961,=0.4850,=0.6133,=0.7367,=0.7873,=0.8943,=0.0801,=0.1088,=0.0909,=0.0372,=13
="930758",凤凰50,2018-11-21,=-0.0010,=8333.7100,=0.0461,=14.9884,=0.7093,=8.6050,=10.7741,=13.2204,=15.7403,=22.7753,=1.7542,=0.6009,=1.0496,=1.4109,=1.6199,=2.0999,=3.0708,=2.0493,=0.9291,=0.3622,=0.7471,=1.2813,=1.8383,=3.4064,=0.1096,=0.1008,=0.0844,=0.0316,=41
="000860",结构调整,2018-03-26,=-0.0045,=1279.0400,=0.0447,=14.9965,=0.6449,=9.5233,=12.3747,=13.8072,=16.4886,=20.6443,=1.4401,=0.7826,=1.1018,=1.2825,=1.3675,=1.4474,=1.6430,=0.8795,=0.9979,=0.4658,=0.5829,=0.6692,=0.7333,=0.8866,=0.0682,=0.0972,=0.0785,=0.0365,=135
="000955",中证国企,2010-02-09,=-0.0031,=1667.2600,=0.0450,=15.1952,=0.8752,=10.0979,=11.7075,=12.7296,=14.7404,=16.8119,=1.3347,=0.6021,=1.0210,=1.1826,=1.2970,=1.4839,=1.7591,=1.3331,=0.9135,=0.7969,=0.9758,=1.0884,=1.2470,=1.4527,=0.0664,=0.0820,=0.0679,=0.0275,=34
="930629",CSSW健康,2015-05-08,=0.0064,=6605.8100,=0.1536,=15.2817,=0.0589,=13.5250,=19.2000,=22.4745,=39.1714,=49.9253,=2.4034,=0.3241,=1.7767,=2.2196,=3.2924,=4.7366,=6.2998,=1.9974,=0.4889,=1.2755,=1.5586,=2.0445,=4.7506,=7.2978,=0.1375,=0.1320,=0.1213,=0.0176,=255
="000861",央企创新,2019-05-16,=-0.0033,=2702.2400,=0.0530,=15.2869,=0.8691,=10.3360,=11.9517,=13.2878,=14.7234,=18.8086,=1.4427,=0.9827,=1.0351,=1.1825,=1.2897,=1.3717,=1.4926,=0.8147,=0.9975,=0.4544,=0.5179,=0.5787,=0.7002,=0.8220,=0.0678,=0.0939,=0.0741,=0.0336,=256
="1000015",港股全指,2000-01-01,=0.0056,=26999.8100,=0.0534,=15.3088,=0.9598,=7.5917,=10.1696,=11.1376,=13.3491,=19.1348,=1.2166,=0.8603,=0.6574,=0.8625,=1.0468,=1.1789,=1.5123,=1.3385,=0.9127,=0.6196,=0.8644,=1.0717,=1.2593,=1.5791,,=0.0753,,=0.0297,=289
="H11057",石化产业,2009-07-22,=0.0017,=1411.7100,=0.0335,=15.5087,=0.6726,=9.0713,=11.9584,=13.7206,=20.0154,=46.6548,=1.5451,=0.9631,=0.9085,=1.1825,=1.3369,=1.4229,=1.7410,=0.7951,=0.9294,=0.4002,=0.4774,=0.6047,=0.7359,=0.9084,=0.0781,=0.1060,=0.0887,=0.0331,=25
="399375",中盘价值,2010-01-04,=-0.0015,=6269.5000,=0.0566,=15.7249,=0.7607,=9.0528,=10.9381,=12.3153,=17.4396,=33.1718,=1.4814,=0.7525,=1.0236,=1.1933,=1.3323,=1.6734,=1.9880,=0.9938,=0.8175,=0.5167,=0.6434,=0.7495,=0.9811,=1.2778,=0.0713,=0.0738,=0.0823,=0.0300,=180
="950096",上海国企,2016-05-11,=-0.0054,=1598.3200,=0.0564,=15.9221,=0.9630,=8.9055,=10.9912,=12.4687,=15.1820,=16.5992,=1.2204,=0.5816,=0.7269,=0.8677,=1.1442,=1.5671,=2.0186,=1.2713,=0.9974,=0.5842,=0.6816,=0.8447,=1.1083,=1.2890,=0.0602,=0.0579,=0.0511,=0.0184,=161
="399974",国企改革,2014-08-07,=-0.0053,=1990.4100,=0.0483,=15.9761,=0.7179,=8.5408,=11.0146,=13.4104,=17.3805,=23.5243,=1.5016,=0.4988,=1.0768,=1.3338,=1.5042,=1.8370,=2.8970,=1.1299,=0.7179,=0.6803,=0.8821,=0.9835,=1.2475,=2.2060,=0.0698,=0.0896,=0.0739,=0.0311,=364
="399324",深证红利,2006-01-24,=-0.0003,=9451.4400,=0.0328,=15.9995,=0.5807,=11.7065,=14.1184,=15.6536,=17.7028,=23.4132,=2.5205,=0.8262,=1.2884,=1.9021,=2.1471,=2.4931,=3.7254,=2.0530,=0.8929,=1.1033,=1.3625,=1.7185,=1.9390,=2.8578,=0.1048,=0.1031,=0.0662,=0.0393,=5147
="931587",500价值稳健,2020-11-09,=0.0024,=22683.2700,=0.0336,=16.0067,=0.9481,=9.7530,=12.1251,=13.7442,=15.3309,=19.8926,=1.4284,=0.9854,=0.8925,=1.0485,=1.1434,=1.2636,=1.4693,=0.6596,=0.9984,=0.3384,=0.4522,=0.5076,=0.5658,=0.6611,=0.0699,=0.0699,=0.0533,=0.0328,=68
="931167",先进制造100,2019-04-25,=-0.0002,=7991.6900,=0.0323,=16.0824,=0.7928,=10.3762,=12.9217,=14.0849,=16.1680,=20.9116,=2.5908,=0.8584,=1.6383,=2.0137,=2.2365,=2.5161,=3.3727,=1.6636,=0.8602,=0.9031,=1.2170,=1.4249,=1.6118,=2.1656,=0.1329,=0.1140,=0.0738,=0.0296,=332
="000068",上证资源,2010-05-28,=0.0032,=4371.2200,=0.0856,=16.1537,=0.5556,=7.8012,=11.1520,=15.2178,=29.4864,=73.1997,=1.8313,=0.9996,=0.8674,=1.1437,=1.2906,=1.4483,=1.8355,=0.9940,=0.9996,=0.3742,=0.5014,=0.6060,=0.7483,=0.9963,=0.0885,=0.1237,=0.0999,=0.0353,=284
="HSMI",恒生综合中型股指数,2001-10-03,=0.0007,=5332.8700,=0.0704,=16.2901,=0.9736,=7.1837,=9.5935,=11.1196,=14.3399,=19.0737,=1.2779,=0.9171,=0.6229,=0.7817,=1.0045,=1.1811,=1.5312,=1.0095,=0.9927,=0.4186,=0.5568,=0.6673,=0.7912,=1.0411,,=0.0644,,=0.0277,=155
