指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="931373",股息龙头,2019-11-15,=0.0005,=2784.1000,=0.0590,=10.8778,=0.9704,=5.4295,=6.8309,=8.1697,=9.4061,=11.4004,=1.2075,=0.9549,=0.6697,=0.8411,=0.9893,=1.1101,=1.2586,=1.6097,=1,=0.5706,=0.8059,=0.9615,=1.3436,=1.6097,=0.0792,=0.1085,=0.0840,=0.0404,=315
="000901",小康指数,2010-04-02,=0.0008,=6343.6900,=0.0523,=10.9126,=0.4796,=8.5492,=9.9921,=11.0089,=12.5564,=15.5671,=1.0748,=0.1441,=0.9844,=1.0935,=1.2684,=1.4490,=1.7818,=1.0526,=0.8213,=0.7500,=0.8872,=0.9533,=1.0478,=1.2662,=0.0727,=0.0951,=0.0740,=0.0342,=243
="399966",800证保,2012-12-21,=-0.0046,=6612.8900,=0.0827,=10.9212,=0.0136,=10.1861,=13.7155,=15.9945,=19.7371,=27.1945,=1.5219,=0.3660,=1.0619,=1.3311,=1.6485,=2.0455,=2.4366,=2.0703,=0.8370,=1.1634,=1.5249,=1.7694,=2.0336,=2.5211,=0.1174,=0.1065,=0.0901,=0.0209,=150
="H30588",中证证保,2015-02-02,=-0.0046,=1122.9400,=0.0839,=10.9296,=0.0136,=10.1753,=13.6598,=16.0847,=19.5888,=27.6808,=1.5203,=0.3569,=1.0752,=1.3326,=1.6592,=2.0399,=2.4238,=2.0731,=0.8580,=1.1673,=1.5178,=1.7464,=2.0027,=2.5500,=0.1178,=0.1067,=0.0903,=0.0209,=432
="000806",消费服务,2012-02-10,=-0.0028,=8423.3800,=0.0537,=10.9376,=0.5583,=8.2712,=9.9056,=10.7969,=11.8703,=17.0971,=1.2256,=0.2318,=1.0009,=1.2108,=1.3649,=1.5460,=2.0145,=2.3825,=0.8073,=1.6526,=1.9417,=2.0956,=2.3749,=3.0032,=0.0835,=0.1029,=0.0827,=0.0340,=399
="399805",互联金融,2015-02-10,=0.0045,=3848.9100,=0.2052,=10.9611,=0.3681,=7.5943,=9.8199,=11.6247,=13.2172,=16.5816,=1.1812,=0.3446,=0.7644,=1.0567,=1.4934,=1.7495,=2.1667,=2.0221,=0.9708,=1.1667,=1.4082,=1.6148,=1.7725,=2.2175,=0.0834,=0.0941,=0.0808,=0.0312,=325
="HSAHP",恒生沪深港通AH股溢价指数,2007-07-09,=0.0062,=123.4600,=-0.1366,=11.1608,=0.9830,=5.5550,=7.1430,=8.2203,=9.4322,=12.3156,=1.1621,=0.9360,=0.6208,=0.7734,=0.9207,=1.0458,=1.3863,=1.3476,=0.9949,=0.5653,=0.7668,=0.8964,=1.0378,=1.3719,,=0.0945,,=0.0329,=333
="930957",港股通中国100,2017-06-23,=-0.0073,=3785.6900,=0.2597,=11.1676,=0.8993,=5.4625,=7.5764,=8.7959,=10.6660,=13.3106,=1.2050,=0.8248,=0.6571,=0.8555,=1.0629,=1.1951,=1.5222,=1.5554,=0.9839,=0.6789,=0.9578,=1.1141,=1.3364,=1.6479,,=0.1088,,=0.0322,=7
="930949",价值回报,2017-02-24,=0.0058,=13642.0400,=0.0830,=11.2538,=0.7454,=5.5354,=7.9662,=9.9215,=11.8941,=17.5400,=1.4152,=0.1018,=1.2865,=1.4743,=1.7531,=2.1954,=3.1701,=0.6920,=0.1538,=0.5488,=0.7109,=0.8798,=1.2610,=1.7276,=0.1004,=0.1420,=0.1126,=0.0437,=20
="930931",港股通50,2017-01-16,=-0.0074,=3878.4036,=0.3080,=11.2954,=0.7890,=6.5385,=8.6770,=9.7179,=11.3469,=15.8907,=1.1547,=0.7510,=0.7428,=0.9423,=1.0918,=1.1817,=1.6058,=2.0220,=0.9104,=1.1204,=1.4633,=1.6923,=1.8735,=2.6369,,=0.1111,,=0.0331,=278
="HSLI",恒生综合大型股指数,2001-10-03,=-0.0080,=2407.8500,=0.3084,=11.5450,=0.7734,=6.9327,=8.9594,=10.2451,=11.6634,=17.6478,=1.1723,=0.6710,=0.7133,=0.9318,=1.1019,=1.2410,=1.6032,=1.6687,=0.8534,=0.8297,=1.1776,=1.3998,=1.6106,=2.0023,,=0.1010,,=0.0335,=98
="932255",A500红利增长,2025-04-09,=0.0051,=3037.5100,,=11.6278,=1,=9.2509,=9.6440,=10.5473,=11.0311,=11.6278,=1.3575,=1,=1.0684,=1.1194,=1.2678,=1.3041,=1.3575,=1.9465,=1,=1.3292,=1.3815,=1.7061,=1.8002,=1.9465,,,,=0.0357,=14
="931476",ESG 120策略,2020-04-30,=-0.0045,=1394.2100,=0.2330,=11.7645,=0.8263,=7.8289,=9.5889,=10.5066,=11.6413,=13.2171,=1.3581,=0.7849,=1.0061,=1.1723,=1.2406,=1.3688,=1.7130,=1.5738,=0.9906,=0.7906,=1.0555,=1.1325,=1.3121,=1.6023,=0.0805,=0.1038,=0.0822,=0.0328,=42
="HSISC",恒指港股通指数,2024-03-01,=-0.0082,=3496.9600,=0.2684,=11.7779,=0.8800,=7.5992,=8.4753,=9.4239,=11.4665,=12.3087,=1.2230,=0.7933,=0.8411,=0.9042,=1.0218,=1.2252,=1.2997,=1.5922,=0.8667,=0.9830,=1.1184,=1.2394,=1.5666,=1.6922,,,,=0.0350,=36
="000016",上证50,2004-01-02,=-0.0018,=3031.1300,=0.1290,=11.8477,=0.8798,=8.3126,=9.5425,=10.2839,=11.4450,=15.1108,=1.3027,=0.7530,=1.0245,=1.1585,=1.2338,=1.3321,=1.6482,=1.6018,=0.9872,=0.8665,=1.0102,=1.1060,=1.2450,=1.6440,=0.0818,=0.1094,=0.0875,=0.0328,=23050
="000052",50基本,2012-01-09,=-0.0008,=3023.6700,=0.0771,=11.8477,=0.8798,=8.3126,=9.5431,=10.2848,=11.4450,=15.1108,=1.3027,=0.7542,=1.0245,=1.1585,=1.2336,=1.3321,=1.6471,=1.6018,=0.9872,=0.8665,=1.0102,=1.1060,=1.2450,=1.6440,=0.0818,=0.1094,=0.0875,=0.0328,=26
="HSI",恒生指数,1989-03-09,=-0.0087,=25630.5400,=0.2777,=11.9566,=0.7889,=6.9462,=9.0974,=10.1471,=12.0247,=16.9606,=1.2407,=0.7750,=0.7519,=0.9645,=1.1059,=1.2522,=1.5570,=1.5605,=0.6985,=0.8141,=1.1472,=1.3978,=1.6518,=2.0895,,=0.1064,,=0.0343,=13052
="000010",上证180,2002-07-01,=-0.0016,=10015.8600,=0.1590,=12.2144,=0.8399,=8.4900,=9.9061,=10.8683,=12.0028,=14.6942,=1.2769,=0.5208,=0.9930,=1.1498,=1.2683,=1.3649,=1.6698,=1.4592,=0.9918,=0.8990,=1.0631,=1.1610,=1.2818,=1.4854,=0.0777,=0.1004,=0.0788,=0.0317,=2453
="932039",央企股东回报,2022-11-16,=0.0012,=1586.8409,=0.0553,=12.2409,=0.9636,=8.0198,=9.4569,=10.7118,=11.7217,=12.6612,=1.2470,=1,=0.8847,=0.9939,=1.0887,=1.1581,=1.2470,=0.7824,=1,=0.3642,=0.4216,=0.5154,=0.6517,=0.7824,=0.0663,=0.0972,=0.0686,=0.0473,=95
="000043",超大盘,2009-04-23,=-0.0026,=2616.6800,=0.2255,=12.2459,=0.6912,=7.5271,=9.4628,=10.9304,=13.3914,=17.2195,=1.4173,=0.6859,=0.9803,=1.2138,=1.3509,=1.5047,=1.9858,=2.2844,=1,=0.6689,=0.8281,=1.1530,=1.4910,=2.2844,=0.0838,=0.1102,=0.0884,=0.0344,=154
="HSLMI",恒生综合大中型股指数,2015-06-08,=-0.0072,=4124.6400,=0.3108,=12.2895,=0.8091,=7.0073,=9.1824,=10.3266,=12.2221,=17.7261,=1.1813,=0.7141,=0.6929,=0.9054,=1.0807,=1.2237,=1.5417,=1.4327,=0.9110,=0.6858,=0.9716,=1.1509,=1.3410,=1.6465,,=0.0920,,=0.0326,=85
="931397",A股通50,2020-02-20,=-0.0070,=2266.3500,=0.2021,=12.3965,=0.4491,=8.9450,=10.5262,=12.8954,=21.9074,=29.8209,=1.4610,=0.3839,=1.1048,=1.2695,=1.7862,=3.6170,=4.6955,=2.0243,=0.6168,=1.0496,=1.2681,=1.8489,=3.0701,=3.9597,=0.0792,=0.1154,=0.0919,=0.0308,=4
="399313",巨潮100,2005-02-03,=-0.0067,=5446.9700,=0.1504,=12.3976,=0.8205,=8.8574,=10.1910,=10.9782,=12.2930,=16.6101,=1.3673,=0.5965,=1.0718,=1.2359,=1.3337,=1.4928,=1.8501,=1.6213,=0.9909,=0.9844,=1.1423,=1.2497,=1.4079,=1.6915,=0.0812,=0.1029,=0.0811,=0.0304,=202
="HSCAIT",恒生A股行业龙头指数,2009-09-21,=-0.0031,=5761.7200,=0.1347,=12.4599,=0.9268,=8.2192,=9.6685,=10.3668,=11.5027,=14.1027,=1.3815,=0.8820,=1.0288,=1.1757,=1.2528,=1.3497,=1.6997,=1.3697,=0.9860,=0.8424,=0.9680,=1.0373,=1.1868,=1.4109,=0.0818,=0.1040,=0.0845,=0.0347,=484
="399807",高铁产业,2015-01-20,=0.0004,=1242.2700,=-0.0859,=12.4755,=0.4002,=9.4881,=11.2217,=12.9261,=18.4624,=24.3628,=0.8702,=0.0441,=0.8157,=0.9348,=1.0585,=1.8534,=2.3973,=0.4298,=0.5167,=0.3063,=0.3762,=0.4273,=0.4999,=0.6435,=0.0427,=0.0637,=0.0473,=0.0330,=579
="931395",沪港深300,2020-01-14,=-0.0062,=1724.1646,=0.1943,=12.4938,=0.8119,=8.3275,=9.9928,=10.7174,=12.4527,=16.6490,=1.3154,=0.7053,=0.9663,=1.0994,=1.1997,=1.3810,=1.7241,=1.6271,=0.9099,=0.9881,=1.1627,=1.2995,=1.5281,=1.8801,,=0.1051,,=0.0313,=473
="930709",香港证券,2015-07-13,=-0.0013,=1412.4951,=0.3760,=12.5033,=0.4797,=6.3679,=10.0223,=12.7253,=14.8886,=24.4010,=1.0935,=0.6769,=0.5308,=0.7588,=0.9695,=1.3001,=1.6136,=4.7541,=0.9550,=1.7834,=2.5970,=3.1433,=4.0437,=5.9903,,=0.0576,,=0.0267,=472
="000822",500红利,2012-07-20,=-0.0009,=10174.9800,=0.0516,=12.6833,=0.6163,=7.4138,=9.6114,=11.2757,=20.0528,=27.4265,=1.2000,=0.4389,=0.8670,=1.0204,=1.2464,=1.9095,=2.6784,=0.6387,=0.5426,=0.2906,=0.4081,=0.5826,=1.3306,=1.8159,=0.0532,=0.0692,=0.0595,=0.0417,=27
="000044",上证中盘,2009-07-03,=-0.0013,=4563.4100,=0.1476,=12.7595,=0.5290,=8.6509,=10.4831,=12.5300,=14.6484,=18.7575,=1.2429,=0.4154,=0.9210,=1.0902,=1.3239,=1.6616,=1.9734,=1.2995,=0.5990,=0.9382,=1.1500,=1.2501,=1.4353,=1.7773,=0.0715,=0.0875,=0.0657,=0.0301,=82
="399812",养老产业,2014-06-06,=-0.0003,=6331.3100,=0.0534,=12.8293,=0.0144,=12.1721,=18.5826,=20.7073,=25.3815,=31.4367,=2.1131,=0.2026,=1.7125,=2.1062,=2.8305,=3.2414,=4.2954,=1.6674,=0.4953,=1.2170,=1.4674,=1.6697,=1.8710,=2.5548,=0.1432,=0.1359,=0.1238,=0.0228,=6047
="000150",380红利,2012-07-20,=-0.0018,=11558.2600,=-0.0479,=12.9231,=0.6126,=5.2545,=8.5569,=12.0959,=16.7047,=19.8070,=1.1567,=0.3285,=0.6172,=0.8684,=1.4122,=1.8205,=2.4726,=0.5031,=0.4541,=0.2775,=0.3624,=0.5957,=1.8027,=2.3204,=0.0358,=0.0535,=0.0540,=0.0484,=33
="000908",300能源,2007-07-02,=0.0026,=2363.9000,=-0.0263,=13.0353,=0.4870,=6.9395,=9.4591,=13.3741,=24.7547,=62.7889,=1.3902,=0.9304,=0.7125,=0.8868,=1.1103,=1.2624,=1.5982,=0.7925,=0.9992,=0.3053,=0.3857,=0.5131,=0.6788,=0.8015,=0.0820,=0.1225,=0.1006,=0.0484,=267
="932368",800现金流,2024-12-11,=-0.0001,=5113.8500,=0.1228,=13.0432,=0.9844,=9.9108,=10.6237,=11.0579,=11.9229,=13.1820,=1.6383,=0.4475,=1.4048,=1.5072,=1.6652,=1.8899,=2.0110,=1.2565,=0.5175,=1.0036,=1.0877,=1.2206,=1.4137,=1.5226,=0.0922,,,=0.0376,=129
="931586",300价值稳健,2020-11-09,=-0.0026,=7632.8000,=0.1142,=13.1103,=0.9016,=8.1741,=9.5974,=11.0209,=12.3783,=15.0111,=1.5791,=0.9152,=0.9699,=1.1851,=1.3146,=1.4833,=1.6570,=1.4955,=0.9504,=0.7359,=0.8598,=0.9727,=1.0690,=1.5639,=0.0796,=0.1033,=0.0808,=0.0366,=31
="931132",诚通央企红利,2023-05-04,=0.0036,=1622.7500,=0.0639,=13.2571,=0.9599,=9.0905,=10.4820,=11.6446,=12.5331,=13.6839,=1.3343,=1,=0.9482,=1.0786,=1.1733,=1.2052,=1.3343,=0.7690,=1,=0.3626,=0.4220,=0.4641,=0.6002,=0.7690,=0.0652,=0.0983,=0.0694,=0.0443,=7
="931155",300质量,2019-04-22,=-0.0087,=10112.6400,=0.3539,=13.2651,=0.4588,=7.3805,=10.7466,=13.7163,=15.6114,=31.0699,=2.0290,=0.3690,=1.1055,=1.6551,=2.2984,=2.8677,=5.3844,=2.4674,=0.7226,=1.3218,=1.7621,=2.1344,=2.6193,=3.8395,=0.1346,=0.1757,=0.1182,=0.0212,=70
="932365",中证现金流,2024-12-11,=-0.0002,=5267.7700,=0.1429,=13.2773,=0.9767,=10.1873,=10.8198,=11.2511,=12.2182,=13.4951,=1.6274,=0.0467,=1.5559,=1.7227,=1.8261,=1.9009,=2.0150,=1.1408,=0.0467,=1.0912,=1.3737,=1.4629,=1.5294,=1.6205,=0.1159,,,=0.0364,=391
="H30455",沪港深500,2014-11-28,=-0.0059,=2657.1800,=0.2227,=13.3512,=0.8637,=8.5690,=10.2822,=11.1987,=12.9703,=16.8903,=1.3816,=0.7599,=0.9675,=1.1547,=1.2671,=1.3992,=1.7307,=1.6236,=0.9696,=0.9518,=1.1733,=1.2870,=1.4548,=1.7787,,=0.1002,,=0.0299,=518
="931468",红利质量,2020-05-21,=-0.0026,=31508.7400,=0.0795,=13.4093,=0.0073,=13.0933,=16.3977,=19.2198,=22.3686,=36.4689,=2.3590,=0.0095,=2.3034,=3.0015,=3.9027,=4.8035,=8.5636,=2.2108,=0.1188,=1.9811,=2.4565,=3.0411,=4.0144,=5.8829,=0.1017,=0.2351,=0.1668,=0.0305,=854
="000928",中证能源,2009-07-03,=-0.0012,=2946.7900,=-0.0091,=13.4618,=0.5224,=6.9612,=9.7917,=13.1655,=24.9179,=68.9647,=1.3754,=0.9267,=0.7281,=0.9364,=1.1296,=1.2772,=1.5753,=0.7931,=0.9856,=0.3162,=0.4107,=0.5312,=0.6876,=0.8261,=0.0784,=0.1185,=0.0974,=0.0473,=1225
="931168",绿色价值100,2019-06-27,=-0.0027,=1487.3000,=0.0924,=13.4626,=0.9690,=8.4906,=9.9517,=11.2516,=12.5633,=14.6050,=1.5384,=0.9981,=1.0223,=1.1861,=1.2702,=1.3828,=1.5768,=1.5851,=1,=0.9649,=1.1248,=1.2397,=1.3323,=1.5851,=0.0666,=0.0979,=0.0750,=0.0317,=7
="000028",180成长,2009-01-09,=-0.0012,=3913.1600,=0.2187,=13.5049,=0.4179,=9.0408,=11.5370,=14.4713,=18.2319,=25.1474,=1.9358,=0.2878,=1.5063,=1.7705,=2.6874,=3.1691,=5.1089,=1.9669,=0.9111,=1.1581,=1.4509,=1.5934,=1.8019,=2.3971,=0.1286,=0.1436,=0.1050,=0.0240,=186
="399314",巨潮大盘,2005-02-03,=-0.0051,=5118.4600,=0.1729,=13.5540,=0.8440,=9.6620,=11.0237,=11.9227,=13.3448,=17.5384,=1.4400,=0.5681,=1.0976,=1.2830,=1.4152,=1.5848,=1.9279,=1.5566,=0.9362,=0.9932,=1.1648,=1.2843,=1.4398,=1.8124,=0.0778,=0.0993,=0.0769,=0.0295,=16
="980092",自由现金流,2012-12-28,=0.0014,=5387.6000,=0.1423,=13.6277,=0.8526,=11.1075,=11.9954,=12.5868,=13.2860,=14.6927,=1.4885,=0.1218,=1.4157,=1.5031,=1.5839,=1.6660,=1.8134,=0.8959,=0.3077,=0.7577,=0.8331,=0.9381,=0.9696,=1.0469,=0.1059,,,=0.0356,=739
="931381",中证长三角,2019-11-25,=-0.0022,=2024.1600,=0.1374,=13.6357,=0.8082,=9.1117,=10.5996,=11.8811,=13.5796,=16.1441,=1.3681,=0.6104,=0.9630,=1.1426,=1.2822,=1.5615,=1.8124,=1.8016,=0.9966,=0.8724,=1.0627,=1.2134,=1.4288,=1.8077,=0.0721,=0.0896,=0.0685,=0.0277,=4
="931802",中证龙头,2010-02-09,=-0.0063,=1844.0600,=0.2112,=13.7004,=0.7867,=9.1945,=11.1250,=12.2632,=13.7731,=18.2393,=1.9882,=0.9428,=1.2711,=1.4385,=1.6266,=1.8374,=2.6625,=2.0152,=0.8596,=0.9048,=1.0560,=1.2843,=1.8680,=2.7195,=0.1104,=0.1430,=0.1119,=0.0317,=87
="399439",国证油气,2014-12-30,=0,=1925.7500,=0.1013,=13.7684,=0.4689,=7.2448,=10.6853,=16.1327,=30.8686,=98.7831,=1.3479,=0.9452,=0.6716,=0.7851,=1.1340,=1.2488,=1.5153,=0.7138,=0.9988,=0.2370,=0.3183,=0.5011,=0.5849,=0.7244,=0.0749,=0.1026,=0.0862,=0.0394,=60
="000971",等权90,2010-12-02,=-0.0044,=3359.2600,=0.2456,=13.7883,=0.8358,=8.9747,=10.7200,=11.6986,=13.5362,=19.4330,=1.5873,=0.7547,=1.1544,=1.3131,=1.4130,=1.6215,=2.2329,=1.7687,=0.9909,=1.0052,=1.1332,=1.2389,=1.4681,=1.8600,=0.0830,=0.1088,=0.0874,=0.0287,=5
="930716",CS物流,2015-07-31,=-0.0020,=1174.2000,=0.0386,=13.8235,=0.2709,=6.6312,=13.0309,=20.7453,=35.6115,=505.8138,=1.2337,=0.0457,=1.1511,=1.3218,=2.0272,=2.9029,=3.9560,=0.4458,=0.4187,=0.2137,=0.3289,=0.4584,=0.8251,=1.2883,=0.0583,=0.0929,=0.0732,=0.0384,=234
="000986",全指能源,2011-08-02,=-0.0024,=2334.2700,=-0.0231,=13.9348,=0.5529,=6.8032,=10.0017,=13.3795,=25.3982,=75.0146,=1.3682,=0.9267,=0.7554,=0.9700,=1.1552,=1.2921,=1.5589,=0.8010,=0.9613,=0.3323,=0.4460,=0.5664,=0.7048,=0.8705,=0.0749,=0.1143,=0.0941,=0.0465,=583
="000300",沪深300,2005-04-08,=-0.0046,=4629.9400,=0.1766,=14.1709,=0.8510,=10.0799,=11.6389,=12.4693,=13.9703,=17.6279,=1.4917,=0.5875,=1.1457,=1.3357,=1.4651,=1.6204,=1.9228,=1.5673,=0.9671,=1.0330,=1.1713,=1.2863,=1.4376,=1.7482,=0.0776,=0.0973,=0.0780,=0.0283,=46939
="930629",CSSW健康,2015-05-08,=-0.0024,=5726.2100,=0.0839,=14.1904,=0.0181,=13.5250,=19.2509,=22.5288,=39.2834,=49.9253,=2.2247,=0.2046,=1.7767,=2.2196,=3.3383,=4.7499,=6.2998,=1.8485,=0.4315,=1.2755,=1.5586,=2.0553,=4.7994,=7.2978,=0.1375,=0.1320,=0.1213,=0.0189,=255
="932366",300现金流,2024-11-12,=0.0034,=3341.7300,=0.0858,=14.2064,=0.7518,=12.5879,=13.3194,=13.7999,=14.3542,=15.5990,=1.7346,=0.0683,=1.6606,=1.7870,=1.8556,=1.9060,=1.9867,=1.1339,=0.0432,=1.0861,=1.3873,=1.4188,=1.4533,=1.5124,=0.1008,,,=0.0373,=98
="980028",龙头家电,2015-02-16,=0.0019,=12587.9700,=0.1089,=14.2345,=0.3468,=11.8600,=13.6998,=14.6952,=19.1238,=31.1013,=2.7148,=0.2509,=2.3382,=2.6852,=2.9596,=3.7537,=5.1202,=1.3629,=0.6157,=0.9787,=1.1962,=1.3249,=1.5294,=2.2318,=0.1484,=0.2204,=0.1720,=0.0401,=147
="931082",A500现金流,2025-07-16,=0.0021,=4534.0400,,=14.2501,=1,=11.3087,=11.7984,=12.4229,=13.5060,=14.2501,=1.7458,=0.1053,=1.6736,=1.8679,=1.9310,=1.9813,=2.0613,=1.3290,=0.1053,=1.2740,=1.4929,=1.5516,=1.5866,=1.6378,,,,=0.0362,=43
="931645",1000红利,2024-03-15,=0.0010,=2482.0300,=0.0550,=14.2665,=0.7963,=11.2896,=12.2761,=13.1500,=14.2826,=15.2861,=1.2190,=0.7757,=0.9871,=1.1215,=1.1809,=1.2264,=1.2977,=0.8028,=0.8467,=0.5734,=0.6322,=0.7420,=0.7945,=0.8586,=0.0612,,,=0.0359,=16
="932315",中证红利质量,2024-07-08,=-0.0006,=4514.1300,=0.1591,=14.3531,=0.3674,=12.3916,=13.3790,=15.9194,=16.7294,=18.7206,=2.7279,=0.3564,=2.1812,=2.3408,=3.7057,=4.0721,=4.4900,=2.7367,=0.3729,=2.0136,=2.1456,=3.0257,=3.2075,=3.5388,=0.1094,,,=0.0433,=246
="930758",凤凰50,2018-11-21,=0.0026,=7966.1300,=0.3751,=14.4097,=0.6309,=8.6050,=10.7603,=13.1865,=15.7457,=22.7753,=1.6865,=0.5527,=1.0496,=1.4084,=1.6183,=2.1016,=3.0708,=1.9702,=0.9235,=0.3622,=0.7466,=1.2767,=1.8334,=3.4064,=0.1096,=0.1008,=0.0844,=0.0329,=39
="1000015",港股全指,2000-01-01,=-0.0087,=25630.5400,=0.2777,=14.6278,=0.9192,=7.5917,=10.1576,=11.1229,=13.3181,=19.1348,=1.1628,=0.7652,=0.6574,=0.8625,=1.0459,=1.1766,=1.5123,=1.2798,=0.8404,=0.6196,=0.8644,=1.0701,=1.2556,=1.5791,,,,=0.0306,=285
="000860",结构调整,2018-03-26,=0.0031,=1224.2600,=0.0318,=14.7341,=0.6248,=9.5233,=12.3620,=13.8023,=16.4966,=20.6443,=1.4198,=0.7223,=1.1018,=1.2822,=1.3673,=1.4474,=1.6430,=0.8642,=0.9958,=0.4658,=0.5820,=0.6689,=0.7324,=0.8725,=0.0682,=0.0972,=0.0785,=0.0372,=135
="H30198",油气产业,2013-07-15,=-0.0042,=2106.4400,=0.1381,=14.8034,=0.5329,=7.8064,=10.7499,=13.6387,=25.7242,=104.2111,=1.3756,=0.9680,=0.6580,=0.8133,=1.1294,=1.2386,=1.4929,=0.7093,=0.9977,=0.2505,=0.3169,=0.4652,=0.5783,=0.7235,=0.0735,=0.1021,=0.0851,=0.0366,=44
="000955",中证国企,2010-02-09,=0.0031,=1595.5300,=0.1212,=14.8076,=0.8189,=10.0979,=11.7075,=12.7298,=14.7309,=16.8119,=1.3009,=0.5109,=1.0210,=1.1826,=1.2972,=1.4888,=1.7591,=1.2988,=0.8748,=0.7969,=0.9758,=1.0887,=1.2466,=1.4527,=0.0664,=0.0820,=0.0679,=0.0282,=34
="932037",央企现代能源,2022-11-16,=0.0024,=1459.0842,=0.0961,=14.8877,=1,=10.8583,=11.9065,=12.7054,=13.5501,=14.8877,=1.5424,=0.8445,=1.1507,=1.3170,=1.4047,=1.5226,=1.7223,=0.8833,=1,=0.4850,=0.6130,=0.7355,=0.7849,=0.8833,=0.0801,=0.1088,=0.0909,=0.0372,=13
="399375",中盘价值,2010-01-04,=0.0045,=5933.8600,=0.1789,=14.9352,=0.7530,=9.0528,=10.9381,=12.3154,=17.8241,=33.1718,=1.4059,=0.7028,=1.0236,=1.1933,=1.3324,=1.6777,=2.1603,=0.9439,=0.7402,=0.5167,=0.6434,=0.7496,=0.9822,=1.4116,=0.0713,=0.0738,=0.0823,=0.0316,=180
="000861",央企创新,2019-05-16,=0.0045,=2566.3100,=0.0441,=15.1378,=0.8628,=10.3360,=11.9472,=13.2837,=14.7101,=18.8086,=1.4278,=0.9708,=1.0351,=1.1822,=1.2891,=1.3703,=1.4926,=0.8069,=1,=0.4544,=0.5176,=0.5784,=0.6953,=0.8069,=0.0678,=0.0939,=0.0741,=0.0339,=255
="950096",上海国企,2016-05-11,=0.0048,=1512.9700,=0.0654,=15.1902,=0.8042,=8.9055,=10.9730,=12.4568,=15.1723,=16.5992,=1.1638,=0.5243,=0.7269,=0.8677,=1.1427,=1.5710,=2.0186,=1.2129,=0.9795,=0.5842,=0.6815,=0.8437,=1.1056,=1.2614,=0.0602,=0.0579,=0.0511,=0.0193,=161
="931587",500价值稳健,2020-11-09,=-0.0009,=21945.5000,=0.1406,=15.4833,=0.8563,=9.7530,=12.1145,=13.7146,=15.3150,=19.8926,=1.3814,=0.9363,=0.8925,=1.0479,=1.1424,=1.2616,=1.4693,=0.6395,=0.9984,=0.3384,=0.4514,=0.5070,=0.5651,=0.6416,=0.0699,=0.0699,=0.0533,=0.0340,=67
="399324",深证红利,2006-01-24,=-0.0031,=9151.1200,=0.0539,=15.5265,=0.4636,=11.7065,=14.1112,=15.6386,=17.7028,=23.4132,=2.4435,=0.7427,=1.2884,=1.9021,=2.1460,=2.4916,=3.7254,=1.9923,=0.8534,=1.1033,=1.3625,=1.7179,=1.9385,=2.8578,=0.1048,=0.1031,=0.0662,=0.0405,=5138
="399974",国企改革,2014-08-07,=0.0027,=1898.6600,=0.1050,=15.5596,=0.7093,=8.5408,=11.0146,=13.4106,=17.4074,=23.7792,=1.4602,=0.4553,=1.0768,=1.3338,=1.5073,=1.8382,=2.8970,=1.1005,=0.6978,=0.6803,=0.8821,=0.9835,=1.2484,=2.2060,=0.0698,=0.0896,=0.0739,=0.0319,=363
="000068",上证资源,2010-05-28,=0.0081,=4026.5800,=0.4601,=15.6004,=0.5204,=7.8012,=11.1520,=15.2190,=30.3122,=73.1997,=1.7687,=1,=0.8674,=1.1437,=1.2901,=1.4417,=1.7687,=0.9600,=1,=0.3742,=0.5014,=0.6061,=0.7472,=0.9600,=0.0885,=0.1237,=0.0999,=0.0367,=283
="H11057",石化产业,2009-07-22,=-0.0003,=1365.9400,=0.2985,=15.6323,=0.6773,=9.0713,=11.9556,=13.7087,=20.0721,=46.6548,=1.5574,=0.9694,=0.9085,=1.1818,=1.3362,=1.4218,=1.7410,=0.8014,=0.9351,=0.4002,=0.4773,=0.6040,=0.7342,=0.9084,=0.0781,=0.1060,=0.0887,=0.0328,=23
="HSMI",恒生综合中型股指数,2001-10-03,=-0.0022,=4982.3200,=0.3156,=15.6701,=0.9496,=7.1837,=9.5935,=11.1015,=14.3193,=19.0737,=1.2126,=0.8258,=0.6229,=0.7817,=1.0043,=1.1787,=1.5312,=0.9726,=0.9740,=0.4186,=0.5568,=0.6671,=0.7887,=1.0411,,=0.0644,,=0.0295,=154
="399348",深证价值,2009-11-04,=-0.0019,=6522.1800,=0.0928,=15.6763,=0.5862,=9.9756,=12.8145,=14.9202,=17.6084,=21.4453,=1.7036,=0.4648,=1.2527,=1.4916,=1.7361,=2.1331,=2.9268,=1.2319,=0.5669,=0.8306,=1.0364,=1.1858,=1.6469,=2.1193,=0.0740,=0.0705,=0.0629,=0.0298,=291
