指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="000048",责任指数,2009-08-05,=-0.0037,=1463.1400,=-0.0084,=10.7561,=0.5734,=7.8628,=9.5548,=10.5489,=11.7735,=14.1982,=1.2606,=0.3866,=0.9056,=1.1438,=1.3084,=1.4440,=1.7866,=0.9813,=0.9180,=0.5718,=0.6942,=0.7971,=0.9114,=1.0691,=0.0859,=0.1029,=0.0839,=0.0413,=124
="000056",上证国企,2010-01-04,=-0.0056,=1312.1100,=0.0519,=10.7635,=0.7960,=7.2538,=8.8792,=9.6605,=10.7955,=13.3187,=1.2516,=0.8726,=0.8518,=1.0314,=1.1219,=1.2177,=1.5455,=1.7804,=1,=0.7909,=0.9986,=1.1018,=1.2208,=1.7804,=0.0844,=0.1072,=0.0850,=0.0364,=195
="931373",股息龙头,2019-11-15,=0.0127,=2829.5500,=0.0163,=10.7817,=0.9567,=5.4295,=6.8540,=8.2188,=9.4574,=11.4004,=1.2011,=0.9468,=0.6697,=0.8431,=0.9977,=1.1168,=1.2586,=1.5955,=0.9921,=0.5706,=0.8091,=0.9742,=1.3527,=1.6262,=0.0791,=0.1076,=0.0843,=0.0408,=320
="000859",国企一带一路,2019-05-16,=-0.0043,=2154.5400,=0.1829,=10.8079,=0.1876,=9.4709,=10.9809,=12.6098,=14.5685,=21.0714,=1.0897,=0.1063,=0.9854,=1.2254,=1.4585,=1.7871,=2.1877,=1.1782,=1,=0.4715,=0.5579,=0.7331,=0.8167,=1.1782,=0.0720,=0.1196,=0.0798,=0.0345,=242
="980081",价值100,2012-12-28,,,=0.1092,=10.8572,=1,=7.7317,=8.3013,=8.5177,=9.4329,=10.8572,=1.2173,=1,=0.8413,=0.8811,=0.9068,=1.0685,=1.2173,=1.0986,=1,=0.7580,=0.8022,=0.8505,=1.0227,=1.0986,=0.0640,=0.1184,,=0.0420,=216
="000021",180治理,2008-09-10,=-0.0039,=1104.6700,=0.0151,=10.8881,=0.8813,=6.3364,=8.4357,=9.6576,=10.5173,=13.6109,=1.2008,=0.7539,=0.7542,=0.9755,=1.0988,=1.2205,=1.5847,=1.4979,=1,=0.6625,=0.8519,=0.9540,=1.1361,=1.4979,=0.0797,=0.1021,=0.0819,=0.0376,=161
="930957",港股通中国100,2017-06-23,=-0.0120,=3696.2300,=-0.0236,=11.0317,=0.8583,=5.4625,=7.5826,=8.8415,=10.7535,=13.3106,=1.1909,=0.7754,=0.6571,=0.8579,=1.0652,=1.1999,=1.5222,=1.5355,=0.9539,=0.6789,=0.9621,=1.1187,=1.3452,=1.6609,,=0.1081,,=0.0332,=9
="930931",港股通50,2017-01-16,=-0.0106,=3870.6300,=-0.0020,=11.1138,=0.7381,=6.5385,=8.6883,=9.7391,=11.4136,=15.8907,=1.1520,=0.7288,=0.7428,=0.9433,=1.0942,=1.1863,=1.6058,=1.9996,=0.8799,=1.1204,=1.4654,=1.6964,=1.8937,=2.6369,,=0.1102,,=0.0342,=282
="HSAHP",恒生沪深港通AH股溢价指数,2007-07-09,=0.0117,=121.4500,=-0.0163,=11.1730,=0.9806,=5.5550,=7.1430,=8.2649,=9.4900,=12.3156,=1.1657,=0.9355,=0.6208,=0.7734,=0.9214,=1.0565,=1.3863,=1.3497,=0.9925,=0.5653,=0.7668,=0.8998,=1.0535,=1.3750,,=0.0946,,=0.0327,=343
="000901",小康指数,2010-04-02,=-0.0070,=6629.5600,=0.0451,=11.4025,=0.6134,=8.5492,=9.9918,=11.0100,=12.5401,=15.5671,=1.1247,=0.3100,=0.9844,=1.0913,=1.2612,=1.4445,=1.7818,=1.0998,=0.9472,=0.7500,=0.8885,=0.9577,=1.0509,=1.2662,=0.0722,=0.0944,=0.0718,=0.0326,=246
="HSLI",恒生综合大型股指数,2001-10-03,=-0.0121,=2394.0800,=-0.0057,=11.4546,=0.7412,=6.9327,=9.0394,=10.3395,=11.7587,=17.6478,=1.1749,=0.6615,=0.7133,=0.9405,=1.1088,=1.2416,=1.6032,=1.6611,=0.8265,=0.8297,=1.1852,=1.4098,=1.6298,=2.0023,,=0.1013,,=0.0343,=98
="930839",港股通高息精选,2016-06-08,=-0.0071,=3846.6600,=0.1155,=11.6478,=0.7132,=4.9918,=7.0870,=9.2980,=13.3165,=31.7979,=1.6823,=0.8533,=0.7294,=0.9262,=1.0660,=1.5669,=4.8768,=1.3905,=0.6161,=0.3418,=0.5562,=1.2402,=1.9192,=6.3245,,=0.0999,,=0.0497,=341
="000016",上证50,2004-01-02,=-0.0106,=3014.2700,=-0.0056,=11.7614,=0.8545,=8.3126,=9.5790,=10.3414,=11.5068,=15.1108,=1.2969,=0.7304,=1.0245,=1.1612,=1.2366,=1.3330,=1.6482,=1.5902,=0.9761,=0.8665,=1.0133,=1.1140,=1.2567,=1.6440,=0.0824,=0.1003,=0.0825,=0.0330,=23223
="000052",50基本,2012-01-09,=0.0103,=2977.5100,=-0.0153,=11.7614,=0.8545,=8.3126,=9.5801,=10.3446,=11.5068,=15.1108,=1.2969,=0.7333,=1.0245,=1.1612,=1.2360,=1.3328,=1.6471,=1.5902,=0.9761,=0.8665,=1.0137,=1.1140,=1.2568,=1.6440,=0.0824,=0.1003,=0.0825,=0.0330,=26
="HSISC",恒指港股通指数,2024-03-01,=-0.0126,=3530.8600,=0.0097,=11.8357,=0.8286,=7.5992,=8.5172,=9.7482,=11.7813,=12.8475,=1.2445,=0.8061,=0.8411,=0.9088,=1.0877,=1.2439,=1.3343,=1.6082,=0.8388,=0.9830,=1.1233,=1.3292,=1.5964,=1.7320,,=0.1067,,=0.0353,=43
="930709",香港证券,2015-07-13,=-0.0116,=1335.7400,=-0.0543,=11.8743,=0.4028,=6.3679,=10.1475,=12.8139,=14.8886,=24.4010,=1.0397,=0.6179,=0.5308,=0.7588,=0.9695,=1.2886,=1.6136,=4.5200,=0.9188,=1.7834,=2.5970,=3.1588,=4.1265,=5.9903,,=0.0616,,=0.0290,=490
="931476",ESG 120策略,2020-04-30,=-0.0122,=1400.0600,=0.0042,=11.9086,=0.8513,=7.8289,=9.6044,=10.5432,=11.6909,=13.2171,=1.3775,=0.8215,=1.0061,=1.1735,=1.2441,=1.3685,=1.7130,=1.5930,=0.9986,=0.7906,=1.0575,=1.1381,=1.3196,=1.6034,=0.0792,=0.1080,=0.0841,=0.0322,=43
="HSI",恒生指数,1989-03-09,=-0.0112,=25768.0800,=0.0054,=11.9214,=0.7623,=6.9462,=9.1723,=10.2048,=12.1146,=16.9606,=1.2514,=0.7814,=0.7519,=0.9688,=1.1144,=1.2586,=1.5570,=1.5626,=0.6862,=0.8141,=1.1480,=1.4143,=1.6537,=2.0895,,=0.1066,,=0.0348,=13268
="931397",A股通50,2020-02-20,=-0.0111,=2213.3200,=-0.0234,=12.0417,=0.4168,=8.9450,=10.5341,=12.8032,=21.8437,=29.8209,=1.4239,=0.3600,=1.1048,=1.2709,=1.7673,=3.6105,=4.6955,=1.9663,=0.5756,=1.0496,=1.2736,=1.8628,=3.0512,=3.9597,=0.0812,=0.1047,=0.0867,=0.0316,=5
="932457",港股通现金流,2025-02-28,=-0.0123,=2157.2000,=0.0965,=12.0476,=0.9960,=7.5325,=8.6314,=9.8664,=10.5872,=12.0986,=1.2316,=0.5385,=1.0440,=1.1479,=1.2177,=1.3552,=1.5343,=0.9749,=0.4818,=0.7966,=0.8967,=1.0261,=1.2454,=1.4545,,,,=0.0435,=18
="000043",超大盘,2009-04-23,=-0.0071,=2600.7100,=-0.0061,=12.0668,=0.6764,=7.5271,=9.4626,=10.9298,=13.3760,=17.2195,=1.4016,=0.6463,=0.9803,=1.2132,=1.3536,=1.5050,=1.9858,=2.2510,=0.9926,=0.6740,=0.8390,=1.1834,=1.5002,=2.3305,=0.0835,=0.1075,=0.0887,=0.0349,=158
="399313",巨潮100,2005-02-03,=-0.0077,=5255.3400,=-0.0352,=12.0702,=0.7453,=8.9278,=10.2491,=11.0194,=12.3239,=16.6101,=1.3350,=0.4963,=1.0718,=1.2372,=1.3353,=1.4929,=1.8501,=1.5785,=0.9567,=0.9844,=1.1456,=1.2553,=1.4162,=1.6915,=0.0813,=0.1083,=0.0813,=0.0311,=204
="399812",养老产业,2014-06-06,=-0.0167,=6160.6400,=-0.0270,=12.1427,=0,=12.1427,=18.4206,=20.6327,=25.3954,=31.4367,=2.0078,=0.1369,=1.7125,=2.1025,=2.8219,=3.2414,=4.2954,=1.5835,=0.3446,=1.2170,=1.4673,=1.6759,=1.8719,=2.5548,=0.1432,=0.1399,=0.1267,=0.0240,=6154
="932255",A500红利增长,2025-04-09,=-0.0004,=3268.4900,=0.0760,=12.2754,=1,=9.2509,=9.8136,=10.7034,=11.4376,=12.2754,=1.4369,=1,=1.0684,=1.1275,=1.2757,=1.3355,=1.4369,=2.0549,=1,=1.3292,=1.4034,=1.7349,=1.9146,=2.0549,=0.0860,,,=0.0338,=21
="HSLMI",恒生综合大中型股指数,2015-06-08,=-0.0151,=4128.5000,=0.0009,=12.2851,=0.7920,=7.0073,=9.2383,=10.4144,=12.3253,=17.7261,=1.1939,=0.7249,=0.6929,=0.9060,=1.0861,=1.2279,=1.5417,=1.4321,=0.8956,=0.6858,=0.9753,=1.1584,=1.3547,=1.6465,,=0.0920,,=0.0327,=86
="000010",上证180,2002-07-01,=-0.0172,=10277.7400,=0.0261,=12.3599,=0.8594,=8.4900,=9.9378,=10.9116,=12.0659,=14.6942,=1.2950,=0.5713,=0.9930,=1.1498,=1.2694,=1.3646,=1.6698,=1.4765,=0.9971,=0.8990,=1.0652,=1.1670,=1.2917,=1.4916,=0.0772,=0.0991,=0.0771,=0.0313,=2477
="HSCAIT",恒生A股行业龙头指数,2009-09-21,=-0.0038,=5685.5800,=-0.0132,=12.5059,=0.9350,=8.2192,=9.7100,=10.4017,=11.6114,=14.1027,=1.3877,=0.8872,=1.0288,=1.1780,=1.2563,=1.3532,=1.6997,=1.3748,=0.9897,=0.8424,=0.9708,=1.0414,=1.1975,=1.4109,=0.0815,=0.1029,=0.0837,=0.0343,=491
="931395",沪港深300,2020-01-14,=-0.0128,=1707.1700,=-0.0099,=12.5245,=0.7974,=8.3275,=10.0063,=10.7838,=12.5340,=16.6490,=1.3274,=0.7045,=0.9663,=1.1005,=1.2061,=1.3762,=1.7241,=1.6328,=0.8929,=0.9881,=1.1651,=1.3056,=1.5515,=1.8801,,=0.1017,,=0.0314,=484
="399807",高铁产业,2015-01-20,=-0.0161,=1264.9400,=0.0182,=12.6539,=0.4444,=9.4881,=11.2215,=12.8618,=17.3365,=24.3532,=0.8827,=0.0750,=0.8157,=0.9287,=1.0522,=1.7132,=2.3973,=0.4359,=0.5841,=0.3063,=0.3761,=0.4272,=0.4927,=0.6435,=0.0426,=0.0638,=0.0473,=0.0325,=585
="931586",300价值稳健,2020-11-09,=-0.0054,=7754.3100,=0.0159,=13.0021,=0.8857,=8.1741,=9.6084,=11.0593,=12.6217,=15.0111,=1.5717,=0.8927,=0.9699,=1.1897,=1.3193,=1.5067,=1.6570,=1.4832,=0.9323,=0.7359,=0.8608,=0.9766,=1.0743,=1.5639,=0.0904,=0.0975,=0.0831,=0.0367,=34
="930949",价值回报,2017-02-24,=-0.0115,=14567.9000,=0.0679,=13.1365,=0.8757,=5.5354,=8.0178,=9.9490,=11.9061,=17.5400,=1.6548,=0.4127,=1.2865,=1.4714,=1.7452,=2.1861,=3.1701,=0.8078,=0.3880,=0.5488,=0.7089,=0.8742,=1.2554,=1.7276,=0.1068,=0.1407,=0.1146,=0.0374,=28
="931155",300质量,2019-04-22,=-0.0156,=10040.4600,=-0.0071,=13.1866,=0.4428,=7.3805,=10.7602,=13.6451,=15.4509,=31.0699,=2.0188,=0.3592,=1.1055,=1.6567,=2.2915,=2.8500,=5.3844,=2.4528,=0.7004,=1.3218,=1.7661,=2.1425,=2.6169,=3.8395,=0.1611,=0.1503,=0.1164,=0.0210,=75
="000044",上证中盘,2009-07-03,=-0.0155,=4765.0600,=0.0442,=13.2496,=0.5824,=8.6509,=10.4793,=12.5324,=14.6389,=18.7575,=1.2925,=0.4843,=0.9210,=1.0900,=1.3095,=1.6584,=1.9734,=1.3492,=0.6715,=0.9382,=1.1499,=1.2499,=1.4328,=1.7773,=0.0696,=0.0976,=0.0683,=0.0290,=87
="H30455",沪港深500,2014-11-28,=-0.0139,=2650.9800,=-0.0023,=13.4899,=0.8736,=8.5690,=10.3297,=11.2728,=13.1111,=16.8903,=1.4040,=0.7989,=0.9675,=1.1577,=1.2769,=1.4047,=1.7307,=1.6408,=0.9629,=0.9518,=1.1776,=1.2984,=1.4775,=1.7787,,=0.1002,,=0.0297,=523
="399314",巨潮大盘,2005-02-03,=-0.0138,=5063.5600,=-0.0107,=13.5310,=0.8347,=9.6620,=11.0597,=11.9699,=13.4106,=17.5384,=1.4409,=0.5697,=1.0976,=1.2830,=1.4177,=1.5848,=1.9279,=1.5540,=0.9287,=0.9932,=1.1663,=1.2949,=1.4449,=1.8124,=0.0778,=0.0986,=0.0762,=0.0293,=16
="930629",CSSW健康,2015-05-08,=-0.0294,=5782.4000,=0.0098,=13.5571,=0.0004,=13.5250,=18.9288,=22.2745,=39.0518,=49.9253,=2.1330,=0.1443,=1.7767,=2.2171,=3.1735,=4.6854,=6.2998,=1.7720,=0.3755,=1.2755,=1.5585,=1.9959,=4.7309,=7.2978,=0.1372,=0.1315,=0.1233,=0.0198,=261
="000971",等权90,2010-12-02,=-0.0180,=3349.0400,=-0.0030,=13.5747,=0.7940,=8.9747,=10.7776,=11.7551,=13.6324,=19.4330,=1.5671,=0.7153,=1.1544,=1.3166,=1.4210,=1.6219,=2.2329,=1.7412,=0.9650,=1.0052,=1.1385,=1.2466,=1.4967,=1.8600,=0.0836,=0.1030,=0.0828,=0.0289,=6
="980028",龙头家电,2015-02-16,=-0.0153,=12161.6000,=-0.0339,=13.7943,=0.2190,=11.8600,=13.7238,=14.6576,=19.0088,=31.1013,=2.6554,=0.1566,=2.3382,=2.6870,=2.9469,=3.7348,=5.1202,=1.3207,=0.4800,=0.9787,=1.1993,=1.3285,=1.5124,=2.2318,=0.1486,=0.1980,=0.1545,=0.0414,=167
="932039",央企股东回报,2022-11-16,=0.0148,=1812.5100,=0.1422,=13.8003,=1,=8.0198,=9.5516,=10.8056,=11.8208,=13.8003,=1.4098,=1,=0.8847,=0.9966,=1.0940,=1.1613,=1.4098,=0.8821,=1,=0.3642,=0.4229,=0.5192,=0.6588,=0.8821,=0.0663,=0.1044,=0.0641,=0.0420,=113
="931168",绿色价值100,2019-06-27,=-0.0149,=1508.8900,=0.0145,=14.0012,=0.9858,=8.4906,=9.9564,=11.2799,=12.6480,=14.6050,=1.6052,=1,=1.0223,=1.1866,=1.2738,=1.3882,=1.6052,=1.6482,=1,=0.9649,=1.1265,=1.2425,=1.3375,=1.6482,=0.0745,=0.1024,=0.0742,=0.0304,=8
="000822",500红利,2012-07-20,=-0.0118,=11315.5500,=0.1121,=14.1340,=0.7341,=7.4138,=9.6102,=11.2701,=19.5733,=26.4578,=1.3342,=0.6525,=0.8670,=1.0202,=1.2427,=1.8688,=2.3219,=0.7117,=0.5767,=0.2906,=0.3999,=0.5823,=1.3135,=1.8159,=0.0544,=0.0898,=0.0632,=0.0374,=33
="931802",中证龙头,2010-02-09,=-0.0103,=1835.7800,=-0.0045,=14.1539,=0.8479,=9.1945,=11.1810,=12.3098,=13.8661,=18.2393,=2.0609,=0.9629,=1.2711,=1.4469,=1.6348,=1.8548,=2.6625,=2.0819,=0.8846,=0.9048,=1.0628,=1.3012,=1.9217,=2.7195,=0.1040,=0.1529,=0.1113,=0.0303,=89
="000028",180成长,2009-01-09,=-0.0241,=4078.6600,=0.0423,=14.2220,=0.4749,=9.5268,=11.7244,=14.4788,=18.2344,=25.1474,=2.0383,=0.3170,=1.5063,=1.7998,=2.6889,=3.1694,=5.1089,=2.0710,=0.9551,=1.1581,=1.4530,=1.6036,=1.8198,=2.3971,=0.1167,=0.1801,=0.0983,=0.0226,=190
="931468",红利质量,2020-05-21,=-0.0255,=33362.9300,=0.0588,=14.2578,=0.0350,=13.0933,=16.3415,=19.1370,=22.3045,=36.4689,=2.5135,=0.1064,=2.3034,=2.9663,=3.8565,=4.7744,=8.5636,=2.3506,=0.1807,=1.9811,=2.3974,=2.9965,=3.9923,=5.8829,=0.1336,=0.1224,=0.0809,=0.0280,=993
="000300",沪深300,2005-04-08,=-0.0154,=4655.9000,=0.0056,=14.3027,=0.8697,=10.0799,=11.6698,=12.5206,=14.0452,=17.6279,=1.5089,=0.6385,=1.1457,=1.3350,=1.4683,=1.6202,=1.9228,=1.5818,=0.9720,=1.0330,=1.1718,=1.2924,=1.4428,=1.7482,=0.0774,=0.0984,=0.0781,=0.0279,=47621
="931381",中证长三角,2019-11-25,=-0.0116,=2068.0200,=0.0217,=14.3145,=0.8893,=9.1117,=10.6298,=11.9204,=13.7054,=16.1441,=1.4371,=0.6803,=0.9630,=1.1454,=1.2887,=1.5572,=1.8124,=1.8906,=0.9941,=0.8724,=1.0657,=1.2235,=1.4506,=1.9239,=0.0730,=0.0964,=0.0699,=0.0260,=5
="000150",380红利,2012-07-20,=-0.0100,=12943.4200,=0.1198,=14.4574,=0.7098,=5.2545,=8.5513,=12.0927,=16.6176,=19.8070,=1.2952,=0.4229,=0.6172,=0.8678,=1.4001,=1.7717,=2.2934,=0.5629,=0.5008,=0.2775,=0.3623,=0.5619,=1.7688,=2.3204,=0.0394,=0.0731,=0.0644,=0.0426,=37
="950096",上海国企,2016-05-11,=-0.0183,=1479.1900,=-0.0223,=14.6345,=0.7105,=8.9055,=11.0021,=12.5194,=15.2093,=16.5992,=1.1217,=0.4697,=0.7269,=0.8686,=1.1488,=1.5526,=2.0186,=1.1685,=0.8773,=0.5842,=0.6822,=0.8464,=1.1178,=1.2890,=0.0609,=0.0668,=0.0506,=0.0200,=163
="1000015",港股全指,2000-01-01,=-0.0112,=25768.0800,=0.0054,=14.7002,=0.9106,=7.5917,=10.2142,=11.1925,=13.4280,=19.1348,=1.1819,=0.7940,=0.6574,=0.8625,=1.0521,=1.1846,=1.5123,=1.2966,=0.8557,=0.6196,=0.8644,=1.0792,=1.2668,=1.5791,,=0.0763,,=0.0307,=298
="931132",诚通央企红利,2023-05-04,=0.0175,=1904.8000,=0.1738,=15.2310,=1,=9.0905,=10.5265,=11.7425,=12.6033,=15.2310,=1.5337,=1,=0.9482,=1.0811,=1.1774,=1.2109,=1.5337,=0.8835,=1,=0.3626,=0.4227,=0.4674,=0.6036,=0.8835,=0.0652,=0.1042,=0.0626,=0.0386,=16
="932368",800现金流,2024-12-11,=-0.0039,=5713.0600,=0.1172,=15.3984,=1,=9.9108,=10.6921,=11.3608,=12.6907,=15.3984,=1.9396,=0.9693,=1.4048,=1.5225,=1.7077,=1.8810,=2.0110,=1.4834,=0.9522,=1.0036,=1.0936,=1.3039,=1.4035,=1.5226,=0.1224,=0.1021,,=0.0317,=182
="399437",证券龙头,2014-12-30,=-0.0101,=6347.3000,=-0.0682,=15.4932,=0.0923,=10.8290,=17.3586,=19.9982,=25.0411,=43.0253,=1.4087,=0.3057,=1.0547,=1.3108,=1.5666,=1.8655,=2.3633,=6.0264,=0.4557,=3.9970,=5.2268,=6.2007,=7.2524,=9.5068,=0.0679,=0.0644,=0.0451,=0.0175,=671
="000955",中证国企,2010-02-09,=-0.0208,=1682.8800,=0.0547,=15.4945,=0.9023,=10.0979,=11.7062,=12.7334,=14.7896,=16.8119,=1.3621,=0.6847,=1.0210,=1.1826,=1.2970,=1.4755,=1.7591,=1.3599,=0.9406,=0.7969,=0.9757,=1.0900,=1.2579,=1.4527,=0.0663,=0.0824,=0.0677,=0.0269,=36
="931645",1000红利,2024-03-15,=-0.0115,=2695.5400,=0.0860,=15.5274,=0.9915,=11.2896,=12.3326,=13.3091,=14.5194,=15.7600,=1.3267,=0.9915,=0.9871,=1.1259,=1.1888,=1.2405,=1.3466,=0.8738,=0.9915,=0.5734,=0.6455,=0.7490,=0.8067,=0.8869,=0.0614,=0.0858,=0.0614,=0.0324,=19
="932365",中证现金流,2024-12-11,=-0.0024,=5896.4300,=0.1193,=15.5832,=1,=10.1873,=10.8386,=11.4670,=12.9681,=15.5832,=1.9194,=0.8737,=1.5559,=1.7180,=1.8116,=1.8915,=2.0150,=1.3504,=0.2253,=1.0912,=1.3469,=1.4418,=1.5234,=1.6205,=0.1234,=0.1341,,=0.0309,=505
="930716",CS物流,2015-07-31,=0.0313,=1347.4600,=0.1476,=15.5987,=0.3677,=6.6312,=13.0083,=19.9951,=35.2382,=505.8138,=1.4002,=0.2762,=1.1511,=1.3112,=2.0130,=2.8692,=3.8580,=0.5086,=0.6566,=0.2137,=0.3289,=0.4571,=0.7962,=1.1349,=0.0585,=0.0921,=0.0730,=0.0335,=239
="930758",凤凰50,2018-11-21,=-0.0297,=8752.5000,=0.0987,=15.6345,=0.7770,=8.6050,=10.7834,=13.2828,=15.7716,=22.7753,=1.8301,=0.6617,=1.0496,=1.4137,=1.6322,=2.0981,=3.0708,=2.1377,=0.9205,=0.3622,=0.7479,=1.2928,=1.8581,=3.4064,=0.1044,=0.1228,=0.0855,=0.0304,=56
="930697",家用电器,2015-07-07,=-0.0275,=12356.5600,=-0.0339,=15.9201,=0.2972,=12.0193,=15.3704,=17.0284,=19.8234,=32.1495,=2.6257,=0.1208,=2.2889,=2.6964,=3.2787,=3.9701,=5.2226,=1.2652,=0.4015,=0.9879,=1.1830,=1.3028,=1.6199,=2.3694,=0.1290,=0.1662,=0.1302,=0.0356,=1708
="399324",深证红利,2006-01-24,=-0.0183,=9415.8400,=0.0289,=15.9204,=0.5528,=11.7065,=14.2376,=15.6962,=17.7088,=23.4132,=2.5198,=0.8145,=1.2884,=1.9036,=2.1569,=2.5046,=3.7254,=2.0428,=0.8776,=1.1033,=1.3622,=1.7285,=1.9500,=2.8578,=0.1197,=0.1387,=0.0842,=0.0389,=5169
="931268",持续发展,2019-11-15,=-0.0133,=2186.0100,=-0.0121,=15.9422,=0.7551,=14.1354,=14.6440,=15.2732,=16.0601,=16.6692,=2.2543,=0.7704,=1.7338,=1.8156,=1.8743,=2.2652,=2.3440,=1.7635,=0.3724,=1.5998,=1.7099,=1.7897,=1.8177,=1.8565,=0.0870,=0.1232,,=0.0307,=13
="HSMI",恒生综合中型股指数,2001-10-03,=-0.0310,=5170.5300,=0.0378,=15.9707,=0.9492,=7.1837,=9.6369,=11.1833,=14.4636,=19.0737,=1.2588,=0.8813,=0.6229,=0.7817,=1.0097,=1.2008,=1.5312,=0.9954,=0.9748,=0.4186,=0.5568,=0.6705,=0.7964,=1.0686,,=0.0638,,=0.0279,=156
="H30089",红利潜力,2013-07-02,=0.0033,=9737.7600,=-0.0210,=16.0959,=0.3009,=12.7702,=15.7291,=17.0529,=20.7352,=29.7267,=2.9970,=0.8557,=1.4410,=1.9479,=2.4469,=2.8930,=4.3960,=2.2346,=0.8702,=0.7546,=0.9341,=1.6875,=2.0461,=2.8465,=0.1356,=0.1861,=0.1243,=0.0370,=540
="931139",CS消费50,2019-03-20,=-0.0068,=15310.2100,=-0.0404,=16.1828,=0.0107,=15.4419,=18.5698,=24.3072,=30.3642,=47.8630,=3.6112,=0.0071,=3.5238,=4.1308,=5.4162,=7.1228,=12.5456,=2.3627,=0.0196,=2.2079,=2.6622,=3.2465,=4.4930,=9.1270,=0.1655,=0.2321,=0.1674,=0.0405,=2124
="931402",证券先锋,2020-01-14,=-0.0086,=1964.1200,=-0.0581,=16.1965,=0.0594,=13.6795,=18.5122,=20.9695,=26.1113,=41.4692,=1.4115,=0.4022,=1.0487,=1.2950,=1.4810,=1.7610,=2.4715,=6.1258,=0.5614,=4.0917,=5.2973,=5.9271,=7.1108,=10.0278,=0.0653,=0.0618,=0.0425,=0.0168,=89
="HSSCHKC",恒生港股通香港公司指数,2017-11-20,=-0.0122,=3498.8200,=0.1259,=16.2143,=0.7003,=9.9660,=12.1985,=14.1842,=18.2050,=45.2058,=1.2604,=0.8455,=0.8018,=0.9491,=1.0928,=1.2329,=1.4001,=2.8000,=0.8347,=1.7566,=2.0660,=2.3786,=2.7211,=3.2431,,=0.0815,,=0.0374,=13
="HSHK35",恒生香港35,2003-01-20,=-0.0107,=3238.3400,=0.1345,=16.2435,=0.7013,=9.0322,=11.9459,=14.0580,=17.3934,=47.6465,=1.2756,=0.9419,=0.7649,=0.9571,=1.0874,=1.2179,=1.3547,=3.4658,=0.9451,=2.1814,=2.5694,=2.8595,=3.1532,=3.7366,,=0.0763,,=0.0384,=115
="000918",300成长,2008-01-21,=-0.0197,=5118.5600,=0.0060,=16.2573,=0.4555,=11.1222,=13.9884,=16.5854,=20.6304,=29.9826,=2.5387,=0.4056,=1.8709,=2.2612,=2.7879,=4.3091,=6.1771,=2.5881,=0.8207,=1.1680,=1.5324,=1.7714,=2.4946,=3.9548,=0.1341,=0.1655,=0.1034,=0.0202,=776
="980092",自由现金流,2012-12-28,=-0.0059,=6118.6700,=0.1357,=16.2588,=1,=11.1075,=12.0512,=12.6706,=13.8165,=16.2588,=1.7784,=0.9713,=1.4157,=1.5049,=1.5862,=1.6660,=1.8134,=1.0688,=1,=0.7577,=0.8627,=0.9424,=0.9713,=1.0688,=0.0984,=0.1355,=0.1060,=0.0298,=983
="932315",中证红利质量,2024-07-08,=-0.0198,=4866.2000,=0.0780,=16.2653,=0.6332,=12.3916,=13.4188,=15.5568,=16.7047,=18.7206,=3.0921,=0.4171,=2.1812,=2.3468,=3.6550,=4.0509,=4.4900,=3.1013,=0.6181,=2.0136,=2.1551,=2.9537,=3.1954,=3.5388,=0.1825,=0.1793,=0.0996,=0.0382,=353
="932366",300现金流,2024-11-12,=0.0135,=3719.9800,=0.1132,=16.2670,=1,=12.5879,=13.3612,=13.9022,=14.5438,=16.2670,=1.9885,=1,=1.6606,=1.7758,=1.8521,=1.9024,=1.9885,=1.2983,=0.1529,=1.0861,=1.3724,=1.4149,=1.4477,=1.5124,=0.0995,=0.1149,,=0.0324,=124
="399975",证券公司,2013-07-15,=-0.0093,=802.3200,=-0.0590,=16.3406,=0.0857,=10.9927,=18.6982,=21.4864,=26.4841,=46.0250,=1.4093,=0.3141,=1.0494,=1.3149,=1.5833,=1.9162,=2.4199,=6.1421,=0.4485,=4.0997,=5.3561,=6.3246,=7.4089,=10.0865,=0.0650,=0.0611,=0.0421,=0.0166,=9586
="000860",结构调整,2018-03-26,=-0.0130,=1328.3600,=0.0850,=16.3820,=0.7956,=9.5233,=12.3954,=13.8391,=16.4420,=20.6443,=1.5763,=0.9854,=1.1018,=1.2838,=1.3686,=1.4508,=1.6430,=0.9608,=1,=0.4658,=0.5837,=0.6714,=0.7382,=0.9608,=0.0683,=0.0933,=0.0760,=0.0334,=139
="931082",A500现金流,2025-07-16,=-0.0026,=5034.8300,=0.1105,=16.3920,=1,=11.3087,=12.0497,=13.2045,=14.5805,=16.3920,=2.0127,=0.9800,=1.6736,=1.8371,=1.9119,=1.9766,=2.0613,=1.5288,=0.5133,=1.2740,=1.4075,=1.5282,=1.5812,=1.6378,=0.1028,,,=0.0313,=76
