指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0009,=9114.3000,=0.0225,=10.7501,=0.8885,=5.5897,=7.8010,=8.5801,=9.8380,=15.8114,=1.1581,=0.8002,=0.6924,=0.8828,=0.9935,=1.1576,=1.7191,=1.5508,=0.9105,=0.6938,=0.9867,=1.0731,=1.4095,=2.0876,,=0.1080,,=0.0332,=4698
="399805",互联金融,2015-02-10,=0.0042,=3947.7000,=0.0257,=10.8221,=0.3497,=7.5943,=9.8199,=11.6015,=13.2045,=16.5816,=1.1663,=0.3353,=0.7644,=1.0567,=1.4837,=1.7461,=2.0317,=1.9964,=0.9572,=1.1667,=1.4082,=1.6148,=1.7722,=2.2175,=0.0834,=0.0941,=0.0808,=0.0316,=324
="930839",港股通高息精选,2016-06-08,=0.0036,=3629.5000,=0.0525,=10.8633,=0.6601,=4.9918,=7.0812,=9.2828,=13.3696,=31.7979,=1.5751,=0.8117,=0.7294,=0.9252,=1.0634,=1.5228,=4.8768,=1.3008,=0.5623,=0.3418,=0.5550,=1.2348,=1.9218,=6.3245,,=0.1218,,=0.0534,=323
="399966",800证保,2012-12-21,=-0.0036,=6546.2100,=-0.0101,=10.8898,=0.0136,=10.1861,=13.7103,=15.9946,=19.7371,=27.1945,=1.5180,=0.3608,=1.0619,=1.3311,=1.6418,=2.0431,=2.4366,=2.0644,=0.8254,=1.1634,=1.5249,=1.7694,=2.0371,=2.5211,=0.1174,=0.1065,=0.0901,=0.0209,=150
="H30588",中证证保,2015-02-02,=-0.0036,=1111.5700,=-0.0101,=10.8980,=0.0136,=10.1753,=13.6588,=16.0866,=19.5888,=27.6808,=1.5163,=0.3521,=1.0752,=1.3326,=1.6530,=2.0373,=2.4238,=2.0670,=0.8476,=1.1673,=1.5178,=1.7467,=2.0073,=2.5500,=0.1178,=0.1067,=0.0903,=0.0209,=435
="HSAHP",恒生沪深港通AH股溢价指数,2007-07-09,=0.0023,=120.2500,=-0.0260,=10.9189,=0.9478,=5.5550,=7.1430,=8.2314,=9.4572,=12.3156,=1.1386,=0.9016,=0.6208,=0.7734,=0.9207,=1.0485,=1.3863,=1.3186,=0.9708,=0.5653,=0.7668,=0.8973,=1.0440,=1.3750,,=0.0945,,=0.0336,=337
="000901",小康指数,2010-04-02,=-0.0010,=6477.0700,=0.0210,=10.9505,=0.4893,=8.5492,=9.9921,=10.9828,=12.5378,=15.5671,=1.0792,=0.1549,=0.9844,=1.0925,=1.2660,=1.4453,=1.7818,=1.0563,=0.8291,=0.7500,=0.8872,=0.9536,=1.0495,=1.2662,=0.0727,=0.0951,=0.0740,=0.0341,=243
="930957",港股通中国100,2017-06-23,=-0.0013,=3909.8600,=0.0328,=11.3671,=0.9260,=5.4625,=7.5798,=8.8180,=10.6991,=13.3106,=1.2265,=0.8534,=0.6571,=0.8566,=1.0635,=1.1974,=1.5222,=1.5832,=0.9873,=0.6789,=0.9602,=1.1154,=1.3392,=1.6479,,=0.1088,,=0.0323,=8
="932255",A500红利增长,2025-04-09,=-0.0028,=3068.3800,=0.0102,=11.4765,=0.8969,=9.2509,=9.6788,=10.5940,=11.0971,=11.7704,=1.3432,=0.9072,=1.0684,=1.1229,=1.2710,=1.3103,=1.3742,=1.9211,=0.8969,=1.3292,=1.3842,=1.7175,=1.8124,=1.9703,,,,=0.0362,=15
="930931",港股通50,2017-01-16,=0.0023,=4008.0714,=0.0334,=11.5342,=0.8233,=6.5385,=8.6795,=9.7256,=11.3724,=15.8907,=1.1792,=0.7959,=0.7428,=0.9429,=1.0929,=1.1834,=1.6058,=2.0656,=0.9240,=1.1204,=1.4638,=1.6946,=1.8849,=2.6369,,=0.1111,,=0.0331,=279
="930949",价值回报,2017-02-24,=0.0052,=14551.6200,=0.0667,=11.5366,=0.7802,=5.5354,=7.9822,=9.9336,=11.8907,=17.5400,=1.4511,=0.1607,=1.2865,=1.4712,=1.7522,=2.1928,=3.1701,=0.7094,=0.2031,=0.5488,=0.7084,=0.8777,=1.2607,=1.7276,=0.1004,=0.1420,=0.1126,=0.0426,=23
="931476",ESG 120策略,2020-04-30,=0.0018,=1416.2444,=0.0158,=11.5962,=0.7827,=7.8289,=9.5977,=10.5251,=11.6614,=13.2171,=1.3407,=0.7468,=1.0061,=1.1727,=1.2420,=1.3696,=1.7130,=1.5513,=0.9576,=0.7906,=1.0568,=1.1352,=1.3150,=1.6034,=0.0805,=0.1038,=0.0822,=0.0333,=42
="000016",上证50,2004-01-02,=-0.0046,=3053.1300,=0.0073,=11.6205,=0.8291,=8.3126,=9.5523,=10.3001,=11.4785,=15.1108,=1.2800,=0.6742,=1.0245,=1.1585,=1.2342,=1.3329,=1.6482,=1.5711,=0.9703,=0.8665,=1.0104,=1.1076,=1.2481,=1.6440,=0.0818,=0.1094,=0.0875,=0.0335,=23111
="000052",50基本,2012-01-09,=-0.0040,=2928.2500,=-0.0316,=11.6205,=0.8291,=8.3126,=9.5549,=10.3011,=11.4785,=15.1108,=1.2800,=0.6763,=1.0245,=1.1585,=1.2340,=1.3324,=1.6471,=1.5711,=0.9703,=0.8665,=1.0108,=1.1076,=1.2481,=1.6440,=0.0818,=0.1094,=0.0875,=0.0335,=25
="HSLI",恒生综合大型股指数,2001-10-03,=0.0016,=2513.0800,=0.0437,=11.8567,=0.8176,=6.9327,=8.9787,=10.2921,=11.7006,=17.6478,=1.2041,=0.7335,=0.7133,=0.9329,=1.1044,=1.2410,=1.6032,=1.7099,=0.9098,=0.8297,=1.1789,=1.4033,=1.6155,=2.0023,,=0.1010,,=0.0331,=98
="000043",超大盘,2009-04-23,=-0.0038,=2631.6200,=0.0057,=11.8773,=0.6388,=7.5271,=9.4628,=10.9300,=13.3742,=17.2195,=1.3773,=0.5898,=0.9803,=1.2138,=1.3519,=1.5047,=1.9858,=2.2156,=0.9897,=0.6689,=0.8334,=1.1684,=1.4941,=2.3305,=0.0838,=0.1102,=0.0884,=0.0355,=154
="HSCAIT",恒生A股行业龙头指数,2009-09-21,=-0.0048,=5699.8100,=-0.0107,=12.1137,=0.8828,=8.2192,=9.6772,=10.3816,=11.5434,=14.1027,=1.3435,=0.7812,=1.0288,=1.1757,=1.2539,=1.3513,=1.6997,=1.3317,=0.9601,=0.8424,=0.9683,=1.0387,=1.1904,=1.4109,=0.0818,=0.1040,=0.0845,=0.0357,=486
="931397",A股通50,2020-02-20,=-0.0041,=2268.2900,=0.0009,=12.1170,=0.4197,=8.9450,=10.5281,=12.8401,=21.8826,=29.8209,=1.4308,=0.3607,=1.1048,=1.2699,=1.7792,=3.6152,=4.6955,=1.9786,=0.5900,=1.0496,=1.2709,=1.8569,=3.0666,=3.9597,=0.0792,=0.1154,=0.0919,=0.0316,=4
="399313",巨潮100,2005-02-03,=-0.0011,=5394.5700,=-0.0096,=12.1236,=0.7632,=8.8574,=10.2028,=10.9985,=12.3188,=16.6101,=1.3393,=0.5177,=1.0718,=1.2359,=1.3348,=1.4928,=1.8501,=1.5855,=0.9650,=0.9844,=1.1423,=1.2527,=1.4111,=1.6915,=0.0812,=0.1029,=0.0811,=0.0311,=202
="932039",央企股东回报,2022-11-16,=0.0094,=1634.4700,=0.0300,=12.1368,=0.9471,=8.0198,=9.5229,=10.7367,=11.7788,=12.6612,=1.2395,=0.9947,=0.8847,=0.9952,=1.0903,=1.1593,=1.2499,=0.7758,=0.9921,=0.3642,=0.4225,=0.5171,=0.6552,=0.7842,=0.0663,=0.0972,=0.0686,=0.0478,=100
="000010",上证180,2002-07-01,=-0.0019,=10370.8600,=0.0354,=12.1448,=0.8245,=8.4900,=9.9061,=10.8813,=12.0320,=14.6942,=1.2715,=0.5082,=0.9930,=1.1498,=1.2682,=1.3646,=1.6698,=1.4509,=0.9811,=0.8990,=1.0631,=1.1622,=1.2850,=1.4916,=0.0777,=0.1004,=0.0788,=0.0319,=2460
="HSISC",恒指港股通指数,2024-03-01,=0.0013,=3633.0500,=0.0389,=12.1788,=0.9785,=7.5992,=8.4880,=9.4990,=11.5909,=12.3814,=1.2649,=0.9441,=0.8411,=0.9066,=1.0500,=1.2341,=1.2997,=1.6414,=0.9677,=0.9830,=1.1213,=1.2830,=1.5826,=1.6922,,,,=0.0343,=38
="HSI",恒生指数,1989-03-09,=0.0017,=26629.9600,=0.0390,=12.3532,=0.8365,=6.9462,=9.1127,=10.1736,=12.0807,=16.9606,=1.2821,=0.8718,=0.7519,=0.9656,=1.1096,=1.2551,=1.5570,=1.6075,=0.7636,=0.8141,=1.1479,=1.4028,=1.6518,=2.0895,,=0.1064,,=0.0336,=13148
="931395",沪港深300,2020-01-14,=0,=1758.9154,=0.0202,=12.6121,=0.8197,=8.3275,=9.9982,=10.7434,=12.4781,=16.6490,=1.3289,=0.7128,=0.9663,=1.0997,=1.2010,=1.3782,=1.7241,=1.6421,=0.9187,=0.9881,=1.1638,=1.3026,=1.5375,=1.8801,,=0.1051,,=0.0313,=475
="399807",高铁产业,2015-01-20,=0.0038,=1266.7900,=0.0197,=12.6690,=0.4399,=9.4881,=11.2217,=12.9035,=18.2128,=24.3532,=0.8837,=0.0692,=0.8157,=0.9321,=1.0564,=1.7855,=2.3973,=0.4365,=0.5820,=0.3063,=0.3762,=0.4273,=0.4980,=0.6435,=0.0427,=0.0637,=0.0473,=0.0325,=582
="HSLMI",恒生综合大中型股指数,2015-06-08,=0.0017,=4324.1000,=0.0484,=12.6695,=0.8664,=7.0073,=9.2029,=10.3623,=12.2700,=17.7261,=1.2204,=0.7920,=0.6929,=0.9055,=1.0830,=1.2247,=1.5417,=1.4678,=0.9415,=0.6858,=0.9724,=1.1534,=1.3440,=1.6465,,=0.0920,,=0.0318,=86
="931586",300价值稳健,2020-11-09,=-0.0011,=7658.4300,=0.0034,=12.7677,=0.8394,=8.1741,=9.6021,=11.0408,=12.4645,=15.0111,=1.5412,=0.8473,=0.9699,=1.1879,=1.3173,=1.4918,=1.6570,=1.4565,=0.9161,=0.7359,=0.8602,=0.9743,=1.0716,=1.5639,=0.0796,=0.1033,=0.0808,=0.0376,=33
="930709",香港证券,2015-07-13,=-0.0037,=1449.9429,=0.0265,=12.8287,=0.5085,=6.3679,=10.0541,=12.7702,=14.8886,=24.4010,=1.1220,=0.6972,=0.5308,=0.7588,=0.9695,=1.2969,=1.6136,=4.8779,=0.9566,=1.7834,=2.5970,=3.1450,=4.0751,=5.9903,,=0.0576,,=0.0260,=478
="399812",养老产业,2014-06-06,=-0.0044,=6501.8900,=0.0269,=12.8713,=0.0157,=12.1721,=18.5188,=20.6621,=25.3815,=31.4367,=2.1282,=0.2154,=1.7125,=2.1062,=2.8249,=3.2411,=4.2954,=1.6785,=0.5091,=1.2170,=1.4674,=1.6727,=1.8710,=2.5548,=0.1432,=0.1359,=0.1238,=0.0227,=6085
="000044",上证中盘,2009-07-03,=0.0002,=4749.2000,=0.0407,=12.9242,=0.5453,=8.6509,=10.4831,=12.5291,=14.6372,=18.7575,=1.2602,=0.4362,=0.9210,=1.0902,=1.3190,=1.6584,=1.9734,=1.3163,=0.6231,=0.9382,=1.1500,=1.2500,=1.4328,=1.7773,=0.0715,=0.0875,=0.0657,=0.0297,=83
="000908",300能源,2007-07-02,=0.0233,=2404.4000,=0.0171,=13.2094,=0.4984,=6.9395,=9.4591,=13.2474,=24.2607,=62.7889,=1.4088,=0.9444,=0.7125,=0.8868,=1.1115,=1.2672,=1.5982,=0.8031,=1,=0.3053,=0.3857,=0.5127,=0.6804,=0.8031,=0.0820,=0.1225,=0.1006,=0.0476,=265
="931132",诚通央企红利,2023-05-04,=0.0069,=1689.8100,=0.0413,=13.2556,=0.9562,=9.0905,=10.4894,=11.6874,=12.5734,=13.6839,=1.3344,=0.9970,=0.9482,=1.0787,=1.1755,=1.2076,=1.3407,=0.7689,=0.9955,=0.3626,=0.4221,=0.4657,=0.6021,=0.7727,=0.0652,=0.0983,=0.0694,=0.0444,=8
="931155",300质量,2019-04-22,=0.0039,=10245.7900,=0.0132,=13.3298,=0.4634,=7.3805,=10.7528,=13.6980,=15.5296,=31.0699,=2.0389,=0.3683,=1.1055,=1.6556,=2.2965,=2.8614,=5.3844,=2.4795,=0.7262,=1.3218,=1.7632,=2.1378,=2.6184,=3.8395,=0.1346,=0.1757,=0.1182,=0.0211,=70
="931168",绿色价值100,2019-06-27,,,=0.0220,=13.4589,=0.9599,=8.4906,=9.9540,=11.2697,=12.5841,=14.6050,=1.5404,=0.9906,=1.0223,=1.1864,=1.2714,=1.3849,=1.5773,=1.5846,=0.9912,=0.9649,=1.1254,=1.2407,=1.3341,=1.6251,=0.0666,=0.0979,=0.0750,=0.0317,=7
="399314",巨潮大盘,2005-02-03,=-0.0008,=5179.9600,=0.0120,=13.4731,=0.8200,=9.6620,=11.0257,=11.9472,=13.3636,=17.5384,=1.4334,=0.5478,=1.0976,=1.2830,=1.4152,=1.5837,=1.9279,=1.5473,=0.9205,=0.9932,=1.1648,=1.2876,=1.4413,=1.8124,=0.0778,=0.0993,=0.0769,=0.0297,=16
="000822",500红利,2012-07-20,=0.0080,=10775.4700,=0.0590,=13.5038,=0.6948,=7.4138,=9.6114,=11.2727,=19.9423,=26.4578,=1.2754,=0.5445,=0.8670,=1.0204,=1.2430,=1.8859,=2.3219,=0.6800,=0.5638,=0.2906,=0.4081,=0.5825,=1.3187,=1.8159,=0.0532,=0.0692,=0.0595,=0.0395,=28
="H30455",沪港深500,2014-11-28,=0.0006,=2743.1800,=0.0324,=13.5632,=0.8938,=8.5690,=10.2986,=11.2285,=13.0232,=16.8903,=1.4046,=0.8069,=0.9675,=1.1547,=1.2706,=1.4015,=1.7307,=1.6487,=0.9751,=0.9518,=1.1742,=1.2916,=1.4613,=1.7787,,=0.1002,,=0.0297,=520
="000971",等权90,2010-12-02,=-0.0007,=3439.5700,=0.0239,=13.5861,=0.7983,=8.9747,=10.7388,=11.7233,=13.6045,=19.4330,=1.5666,=0.7172,=1.1544,=1.3141,=1.4157,=1.6216,=2.2329,=1.7427,=0.9695,=1.0052,=1.1341,=1.2423,=1.4804,=1.8600,=0.0830,=0.1088,=0.0874,=0.0291,=4
="931468",红利质量,2020-05-21,=0.0006,=34305.8400,=0.0888,=13.6069,=0.0123,=13.0933,=16.3806,=19.1699,=22.3410,=36.4689,=2.3943,=0.0203,=2.3034,=2.9884,=3.8760,=4.7849,=8.5636,=2.2433,=0.1364,=1.9811,=2.4345,=3.0206,=4.0014,=5.8829,=0.1017,=0.2351,=0.1668,=0.0300,=899
="931802",中证龙头,2010-02-09,=-0.0009,=1847.9000,=0.0021,=13.6626,=0.7768,=9.1945,=11.1350,=12.2818,=13.8213,=18.2393,=1.9867,=0.9362,=1.2711,=1.4401,=1.6299,=1.8440,=2.6625,=2.0096,=0.8513,=0.9048,=1.0579,=1.2904,=1.8856,=2.7195,=0.1104,=0.1430,=0.1119,=0.0317,=87
="932368",800现金流,2024-12-11,=0.0095,=5396.7100,=0.0553,=13.6994,=1,=9.9108,=10.6498,=11.1128,=12.5401,=13.6994,=1.7214,=0.5424,=1.4048,=1.5124,=1.6647,=1.8860,=2.0110,=1.3197,=0.5609,=1.0036,=1.0893,=1.2594,=1.4044,=1.5226,=0.0922,,,=0.0358,=147
="000928",中证能源,2009-07-03,=0.0229,=3088.3000,=0.0480,=13.7576,=0.5540,=6.9612,=9.7917,=13.1623,=24.3608,=68.9647,=1.4056,=0.9460,=0.7281,=0.9364,=1.1313,=1.2810,=1.5753,=0.8106,=0.9975,=0.3162,=0.4107,=0.5311,=0.6895,=0.8261,=0.0784,=0.1185,=0.0974,=0.0461,=1232
="000150",380红利,2012-07-20,=0.0079,=12273.9100,=0.0619,=13.7620,=0.6870,=5.2545,=8.5569,=12.0943,=16.6570,=19.8070,=1.2318,=0.3748,=0.6172,=0.8684,=1.4066,=1.7930,=2.2934,=0.5358,=0.4666,=0.2775,=0.3624,=0.5837,=1.7905,=2.3204,=0.0358,=0.0535,=0.0540,=0.0456,=34
="000028",180成长,2009-01-09,=-0.0043,=4159.6000,=0.0630,=13.9960,=0.4642,=9.0408,=11.6304,=14.4762,=18.2319,=25.1474,=2.0061,=0.3072,=1.5063,=1.7810,=2.6889,=3.1691,=5.1089,=2.0385,=0.9419,=1.1581,=1.4509,=1.5950,=1.8092,=2.3971,=0.1286,=0.1436,=0.1050,=0.0231,=188
="932365",中证现金流,2024-12-11,=0.0095,=5573.1100,=0.0580,=14.0103,=1,=10.1873,=10.8227,=11.3541,=12.8307,=14.0103,=1.7180,=0.2140,=1.5559,=1.7125,=1.8158,=1.8983,=2.0150,=1.2037,=0.0959,=1.0912,=1.3630,=1.4538,=1.5283,=1.6205,=0.1159,,,=0.0345,=423
="000300",沪深300,2005-04-08,=0.0001,=4723.7100,=0.0203,=14.1892,=0.8505,=10.0799,=11.6494,=12.4799,=14.0060,=17.6279,=1.4956,=0.5980,=1.1457,=1.3357,=1.4651,=1.6202,=1.9228,=1.5694,=0.9633,=1.0330,=1.1713,=1.2888,=1.4395,=1.7482,=0.0776,=0.0973,=0.0780,=0.0283,=47196
="931381",中证长三角,2019-11-25,=0.0021,=2054.3200,=0.0149,=14.1966,=0.8736,=9.1117,=10.6100,=11.8954,=13.6303,=16.1441,=1.4259,=0.6662,=0.9630,=1.1441,=1.2845,=1.5595,=1.8124,=1.8757,=0.9980,=0.8724,=1.0647,=1.2185,=1.4360,=1.8853,=0.0721,=0.0896,=0.0685,=0.0267,=4
="930716",CS物流,2015-07-31,=0.0073,=1217.6100,=0.0370,=14.1982,=0.3245,=6.6312,=13.0309,=20.4283,=35.4256,=505.8138,=1.2671,=0.0960,=1.1511,=1.3166,=2.0220,=2.8900,=3.8580,=0.4579,=0.5021,=0.2137,=0.3289,=0.4575,=0.8155,=1.1488,=0.0583,=0.0929,=0.0732,=0.0373,=237
="399439",国证油气,2014-12-30,=0.0312,=2106.8100,=0.0940,=14.2025,=0.4827,=7.2448,=10.6853,=15.8506,=30.7433,=98.7831,=1.3905,=0.9699,=0.6716,=0.7851,=1.1346,=1.2507,=1.5153,=0.7363,=1,=0.2370,=0.3183,=0.5020,=0.5863,=0.7363,=0.0749,=0.1026,=0.0862,=0.0381,=62
="000986",全指能源,2011-08-02,=0.0254,=2468.8900,=0.0577,=14.2846,=0.5766,=6.8032,=10.0017,=13.3762,=24.3150,=75.0146,=1.4026,=0.9477,=0.7554,=0.9700,=1.1576,=1.2960,=1.5589,=0.8211,=0.9798,=0.3323,=0.4460,=0.5659,=0.7065,=0.8705,=0.0749,=0.1143,=0.0941,=0.0452,=589
="980028",龙头家电,2015-02-16,=-0.0049,=12845.6100,=0.0205,=14.3650,=0.4054,=11.8600,=13.7129,=14.6757,=19.0728,=31.1013,=2.7416,=0.2987,=2.3382,=2.6876,=2.9542,=3.7401,=5.1202,=1.3754,=0.6504,=0.9787,=1.1972,=1.3268,=1.5208,=2.2318,=0.1484,=0.2204,=0.1720,=0.0398,=152
="930629",CSSW健康,2015-05-08,=-0.0041,=6230.8900,=0.0881,=14.5015,=0.0288,=13.5250,=19.1437,=22.4490,=39.1503,=49.9253,=2.2813,=0.2504,=1.7767,=2.2196,=3.2658,=4.7251,=6.2998,=1.8955,=0.4530,=1.2755,=1.5586,=2.0290,=4.7405,=7.2978,=0.1375,=0.1320,=0.1213,=0.0185,=257
="980092",自由现金流,2012-12-28,=0.0115,=5768.2700,=0.0707,=14.5624,=0.9908,=11.1075,=12.0228,=12.6201,=13.4802,=14.6927,=1.5912,=0.5552,=1.4157,=1.5033,=1.5791,=1.6592,=1.8134,=0.9573,=0.6626,=0.7577,=0.8366,=0.9351,=0.9692,=1.0469,=0.1059,,,=0.0333,=809
="932366",300现金流,2024-11-12,=0.0047,=3442.9800,=0.0303,=14.6283,=0.8767,=12.5879,=13.3258,=13.8454,=14.3741,=15.5990,=1.7861,=0.2363,=1.6606,=1.7732,=1.8521,=1.9041,=1.9867,=1.1675,=0.0890,=1.0861,=1.3827,=1.4178,=1.4525,=1.5124,=0.1008,,,=0.0361,=106
="932315",中证红利质量,2024-07-08,=-0.0018,=4849.2500,=0.0742,=14.6892,=0.4043,=12.3916,=13.3816,=15.6619,=16.7220,=18.7206,=2.7918,=0.3803,=2.1812,=2.3426,=3.6912,=4.0620,=4.4900,=2.8008,=0.4069,=2.0136,=2.1494,=2.9392,=3.2036,=3.5388,=0.1094,,,=0.0423,=281
="931082",A500现金流,2025-07-16,=0.0051,=4754.3600,=0.0486,=14.9921,=1,=11.3087,=11.8090,=12.5844,=13.7723,=14.9921,=1.8371,=0.2266,=1.6736,=1.8232,=1.9194,=1.9787,=2.0613,=1.3982,=0.2031,=1.2740,=1.3982,=1.5448,=1.5843,=1.6378,,,,=0.0343,=55
="000955",中证国企,2010-02-09,=0.0040,=1666.2500,=0.0443,=15.0768,=0.8596,=10.0979,=11.7075,=12.7296,=14.7495,=16.8119,=1.3248,=0.5700,=1.0210,=1.1826,=1.2970,=1.4821,=1.7591,=1.3227,=0.9024,=0.7969,=0.9758,=1.0884,=1.2482,=1.4527,=0.0664,=0.0820,=0.0679,=0.0277,=34
="000860",结构调整,2018-03-26,=0.0090,=1302.0800,=0.0636,=15.1187,=0.6597,=9.5233,=12.3761,=13.8123,=16.4812,=20.6443,=1.4550,=0.8211,=1.1018,=1.2825,=1.3678,=1.4474,=1.6430,=0.8867,=1,=0.4658,=0.5830,=0.6700,=0.7351,=0.8867,=0.0682,=0.0972,=0.0785,=0.0362,=135
="1000015",港股全指,2000-01-01,=0.0017,=26629.9600,=0.0390,=15.1659,=0.9496,=7.5917,=10.1797,=11.1484,=13.3678,=19.1348,=1.2056,=0.8473,=0.6574,=0.8625,=1.0478,=1.1801,=1.5123,=1.3266,=0.9005,=0.6196,=0.8644,=1.0723,=1.2609,=1.5791,,=0.0753,,=0.0299,=290
="931645",1000红利,2024-03-15,=0.0071,=2618.3600,=0.0549,=15.1837,=0.9911,=11.2896,=12.3048,=13.2049,=14.3570,=15.2861,=1.2987,=1,=0.9871,=1.1239,=1.1846,=1.2318,=1.2987,=0.8544,=0.9933,=0.5734,=0.6364,=0.7433,=0.7993,=0.8586,=0.0612,,,=0.0336,=16
="932037",央企现代能源,2022-11-16,=0.0025,=1560.0300,=0.0692,=15.3337,=1,=10.8583,=11.9149,=12.7211,=13.6075,=15.3337,=1.5872,=0.9120,=1.1507,=1.3221,=1.4062,=1.5307,=1.7223,=0.9098,=1,=0.4850,=0.6139,=0.7378,=0.7892,=0.9098,=0.0801,=0.1088,=0.0909,=0.0363,=13
="H30198",油气产业,2013-07-15,=0.0250,=2350.7500,=0.1160,=15.4119,=0.5418,=7.8064,=10.7591,=13.6952,=25.7113,=104.2111,=1.4322,=0.9886,=0.6580,=0.8136,=1.1308,=1.2407,=1.4929,=0.7384,=1,=0.2505,=0.3173,=0.4674,=0.5794,=0.7384,=0.0735,=0.1021,=0.0851,=0.0352,=48
="000861",央企创新,2019-05-16,=0.0075,=2745.2700,=0.0697,=15.4820,=0.8782,=10.3360,=11.9545,=13.2901,=14.7344,=18.8086,=1.4642,=0.9938,=1.0351,=1.1828,=1.2902,=1.3726,=1.4926,=0.8251,=1,=0.4544,=0.5179,=0.5790,=0.7012,=0.8251,=0.0678,=0.0939,=0.0741,=0.0332,=256
="930758",凤凰50,2018-11-21,=0.0111,=8721.5100,=0.0948,=15.5942,=0.7776,=8.6050,=10.7776,=13.2275,=15.7368,=22.7753,=1.8251,=0.6644,=1.0496,=1.4112,=1.6237,=2.0995,=3.0708,=2.1322,=0.9299,=0.3622,=0.7475,=1.2826,=1.8440,=3.4064,=0.1096,=0.1008,=0.0844,=0.0304,=47
="950096",上海国企,2016-05-11,=-0.0022,=1567.8200,=0.0363,=15.6356,=0.9008,=8.9055,=10.9936,=12.4814,=15.1912,=16.5992,=1.1985,=0.5573,=0.7269,=0.8679,=1.1447,=1.5607,=2.0186,=1.2484,=0.9911,=0.5842,=0.6818,=0.8450,=1.1100,=1.2890,=0.0602,=0.0579,=0.0511,=0.0188,=161
="H30089",红利潜力,2013-07-02,=-0.0052,=9719.2800,=-0.0228,=16.0255,=0.2784,=12.7702,=15.7294,=17.0996,=20.7331,=29.7267,=2.9764,=0.8550,=1.3764,=1.9358,=2.4285,=2.8716,=4.3960,=2.2248,=0.8703,=0.7080,=0.9311,=1.5891,=2.0331,=2.8465,=0.1355,=0.1661,=0.1184,=0.0382,=531
="399974",国企改革,2014-08-07,=0.0021,=2004.4400,=0.0557,=16.0257,=0.7212,=8.5408,=11.0146,=13.4104,=17.3473,=23.5243,=1.5095,=0.5062,=1.0768,=1.3338,=1.5022,=1.8365,=2.8970,=1.1334,=0.7199,=0.6803,=0.8821,=0.9835,=1.2475,=2.2060,=0.0698,=0.0896,=0.0739,=0.0310,=365
="931268",持续发展,2019-11-15,=-0.0032,=2221.0300,=0.0037,=16.0908,=0.8621,=14.1354,=14.5472,=15.2138,=15.6138,=16.6692,=2.2695,=0.8793,=1.7338,=1.8105,=1.8654,=1.9307,=2.3440,=1.7799,=0.4425,=1.5998,=1.7045,=1.7908,=1.8197,=1.8565,=0.0928,,,=0.0308,=12
="399324",深证红利,2006-01-24,=-0.0020,=9555.4800,=0.0442,=16.1565,=0.6141,=11.7065,=14.1491,=15.6606,=17.7028,=23.4132,=2.5452,=0.8410,=1.2884,=1.9021,=2.1482,=2.4963,=3.7254,=2.0731,=0.8979,=1.1033,=1.3625,=1.7205,=1.9409,=2.8578,=0.1048,=0.1031,=0.0662,=0.0392,=5155
="931139",CS消费50,2019-03-20,=-0.0028,=15632.5400,=-0.0202,=16.1621,=0.0072,=15.4419,=18.7174,=24.4078,=30.5092,=47.8630,=3.5892,=0.0012,=3.5811,=4.1707,=5.4438,=7.1625,=12.5456,=2.3597,=0.0156,=2.2079,=2.6752,=3.2741,=4.4961,=9.1270,=0.1712,=0.2184,=0.1672,=0.0411,=2062
="399375",中盘价值,2010-01-04,=0.0080,=6449.3000,=0.0869,=16.1783,=0.7714,=9.0528,=10.9381,=12.3153,=17.3603,=33.1718,=1.5241,=0.7685,=1.0236,=1.1933,=1.3323,=1.6692,=1.9880,=1.0224,=0.8410,=0.5167,=0.6434,=0.7495,=0.9811,=1.2778,=0.0713,=0.0738,=0.0823,=0.0294,=180
="HSMI",恒生综合中型股指数,2001-10-03,=0.0019,=5351.6000,=0.0741,=16.2633,=0.9708,=7.1837,=9.5990,=11.1296,=14.3666,=19.0737,=1.2758,=0.9110,=0.6229,=0.7817,=1.0056,=1.1863,=1.5312,=1.0078,=0.9898,=0.4186,=0.5568,=0.6678,=0.7923,=1.0411,,=0.0644,,=0.0277,=156
="399437",证券龙头,2014-12-30,=0.0019,=6728.6100,=-0.0122,=16.3014,=0.1268,=10.2500,=17.3556,=19.9971,=25.0353,=43.0253,=1.4786,=0.3858,=1.0547,=1.3110,=1.5757,=1.8697,=2.3633,=6.3408,=0.5373,=3.9970,=5.1995,=6.1751,=7.2498,=9.5068,=0.0682,=0.0650,=0.0452,=0.0166,=644
