指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="000901",小康指数,2010-04-02,=0.0192,=6505.6400,=0.0255,=11.1329,=0.5338,=8.5492,=9.9921,=11.0003,=12.5401,=15.5671,=1.0966,=0.2138,=0.9844,=1.0933,=1.2681,=1.4487,=1.7818,=1.0738,=0.9016,=0.7500,=0.8872,=0.9533,=1.0478,=1.2662,=0.0727,=0.0951,=0.0740,=0.0335,=243
="000806",消费服务,2012-02-10,=0.0113,=8710.7400,=0.0341,=11.1657,=0.6429,=8.2712,=9.9120,=10.8023,=11.8703,=17.0971,=1.2512,=0.2879,=1.0009,=1.2108,=1.3640,=1.5457,=2.0145,=2.4321,=0.8620,=1.6526,=1.9417,=2.0954,=2.3759,=3.0032,=0.0835,=0.1029,=0.0827,=0.0333,=399
="H30035",300非银,2012-12-21,=0.0385,=12005.0300,=0.0764,=11.2731,=0.0325,=9.6261,=13.1265,=15.1662,=19.3481,=26.3489,=1.6428,=0.4773,=1.0544,=1.3281,=1.6686,=2.0525,=2.4387,=2.0828,=0.9102,=1.0410,=1.4193,=1.7227,=1.9693,=2.3917,=0.1224,=0.1114,=0.0952,=0.0200,=1089
="930949",价值回报,2017-02-24,=0.0174,=13971.4000,=0.0241,=11.2881,=0.7502,=5.5354,=7.9684,=9.9268,=11.8937,=17.5400,=1.4196,=0.1086,=1.2865,=1.4742,=1.7529,=2.1947,=3.1701,=0.6941,=0.1602,=0.5488,=0.7109,=0.8797,=1.2610,=1.7276,=0.1004,=0.1420,=0.1126,=0.0436,=20
="HSAHP",恒生沪深港通AH股溢价指数,2007-07-09,=-0.0027,=122.8600,=-0.0049,=11.3871,=0.9909,=5.5550,=7.1430,=8.2203,=9.4432,=12.3156,=1.1856,=0.9565,=0.6208,=0.7734,=0.9207,=1.0458,=1.3863,=1.3750,=1,=0.5653,=0.7668,=0.8964,=1.0385,=1.3750,,=0.0945,,=0.0322,=334
="930957",港股通中国100,2017-06-23,=0.0102,=3927.9800,=0.0376,=11.4912,=0.9450,=5.4625,=7.5784,=8.8016,=10.6716,=13.3106,=1.2399,=0.8753,=0.6571,=0.8558,=1.0629,=1.1956,=1.5222,=1.6005,=0.9948,=0.6789,=0.9587,=1.1143,=1.3367,=1.6479,,=0.1088,,=0.0319,=7
="399805",互联金融,2015-02-10,=0.0322,=4014.7600,=0.0431,=11.5725,=0.4889,=7.5943,=9.8199,=11.6205,=13.2151,=16.5816,=1.2470,=0.3785,=0.7644,=1.0567,=1.4897,=1.7484,=2.0514,=2.1349,=0.9959,=1.1667,=1.4082,=1.6148,=1.7722,=2.2175,=0.0834,=0.0941,=0.0808,=0.0295,=325
="930931",港股通50,2017-01-16,=0.0126,=4029.4200,=0.0389,=11.6128,=0.8341,=6.5385,=8.6770,=9.7223,=11.3510,=15.8907,=1.1872,=0.8065,=0.7428,=0.9423,=1.0919,=1.1825,=1.6058,=2.0789,=0.9277,=1.1204,=1.4633,=1.6925,=1.8782,=2.6369,,=0.1111,,=0.0329,=278
="399966",800证保,2012-12-21,=0.0396,=7087.9200,=0.0718,=11.7641,=0.0297,=10.1861,=13.7118,=15.9946,=19.7371,=27.1945,=1.6394,=0.4938,=1.0619,=1.3311,=1.6470,=2.0445,=2.4366,=2.2301,=0.9609,=1.1634,=1.5249,=1.7694,=2.0325,=2.5211,=0.1174,=0.1065,=0.0901,=0.0194,=151
="932255",A500红利增长,2025-04-09,=0.0135,=3099.1300,=0.0203,=11.7704,=1,=9.2509,=9.6440,=10.5526,=11.0413,=11.7704,=1.3742,=1,=1.0684,=1.1194,=1.2678,=1.3045,=1.3742,=1.9703,=1,=1.3292,=1.3815,=1.7064,=1.8019,=1.9703,,,,=0.0353,=15
="H30588",中证证保,2015-02-02,=0.0397,=1203.6200,=0.0718,=11.7730,=0.0317,=10.1753,=13.6588,=16.0866,=19.5888,=27.6808,=1.6376,=0.4819,=1.0752,=1.3326,=1.6579,=2.0395,=2.4238,=2.2330,=0.9724,=1.1673,=1.5178,=1.7461,=2.0025,=2.5500,=0.1178,=0.1067,=0.0903,=0.0194,=434
="HSLI",恒生综合大型股指数,2001-10-03,=0.0126,=2512.2600,=0.0434,=11.9226,=0.8241,=6.9327,=8.9628,=10.2519,=11.6675,=17.6478,=1.2106,=0.7465,=0.7133,=0.9318,=1.1026,=1.2410,=1.6032,=1.7232,=0.9212,=0.8297,=1.1776,=1.4005,=1.6116,=2.0023,,=0.1010,,=0.0330,=98
="931476",ESG 120策略,2020-04-30,=0.0137,=1440.7600,=0.0334,=11.9857,=0.8643,=7.8289,=9.5894,=10.5103,=11.6415,=13.2171,=1.3836,=0.8273,=1.0061,=1.1726,=1.2407,=1.3692,=1.7130,=1.6034,=1,=0.7906,=1.0561,=1.1329,=1.3123,=1.6034,=0.0805,=0.1038,=0.0822,=0.0322,=42
="000016",上证50,2004-01-02,=0.0190,=3158.7600,=0.0421,=12.1317,=0.9271,=8.3126,=9.5425,=10.2858,=11.4473,=15.1108,=1.3339,=0.8023,=1.0245,=1.1585,=1.2338,=1.3329,=1.6482,=1.6402,=0.9996,=0.8665,=1.0102,=1.1059,=1.2456,=1.6440,=0.0818,=0.1094,=0.0875,=0.0321,=23062
="000052",50基本,2012-01-09,=0.0163,=3112.6500,=0.0294,=12.1317,=0.9271,=8.3126,=9.5431,=10.2863,=11.4473,=15.1108,=1.3339,=0.8027,=1.0245,=1.1585,=1.2336,=1.3324,=1.6471,=1.6402,=0.9996,=0.8665,=1.0102,=1.1059,=1.2456,=1.6440,=0.0818,=0.1094,=0.0875,=0.0321,=26
="HSISC",恒指港股通指数,2024-03-01,=0.0130,=3638.6400,=0.0405,=12.2250,=0.9956,=7.5992,=8.4785,=9.4386,=11.4891,=12.3087,=1.2693,=0.9691,=0.8411,=0.9048,=1.0252,=1.2284,=1.2997,=1.6524,=0.9868,=0.9830,=1.1184,=1.2427,=1.5701,=1.6922,,,,=0.0344,=36
="932039",央企股东回报,2022-11-16,=0.0126,=1602.5100,=0.0099,=12.2686,=0.9637,=8.0198,=9.4730,=10.7176,=11.7284,=12.6612,=1.2499,=1,=0.8847,=0.9944,=1.0888,=1.1582,=1.2499,=0.7842,=1,=0.3642,=0.4219,=0.5156,=0.6517,=0.7842,=0.0663,=0.0972,=0.0686,=0.0472,=95
="HSI",恒生指数,1989-03-09,=0.0138,=26710.4500,=0.0421,=12.4270,=0.8430,=6.9462,=9.1007,=10.1528,=12.0428,=16.9606,=1.2893,=0.8885,=0.7519,=0.9645,=1.1061,=1.2530,=1.5570,=1.6217,=0.7775,=0.8141,=1.1472,=1.3987,=1.6518,=2.0895,,=0.1064,,=0.0336,=13072
="000010",上证180,2002-07-01,=0.0186,=10405.9400,=0.0389,=12.4856,=0.8871,=8.4900,=9.9061,=10.8675,=12.0097,=14.6942,=1.3052,=0.5988,=0.9930,=1.1498,=1.2682,=1.3647,=1.6698,=1.4916,=1,=0.8990,=1.0631,=1.1610,=1.2821,=1.4916,=0.0777,=0.1004,=0.0788,=0.0310,=2455
="000043",超大盘,2009-04-23,=0.0179,=2708.3200,=0.0350,=12.4932,=0.7129,=7.5271,=9.4628,=10.9300,=13.3801,=17.2195,=1.4459,=0.7492,=0.9803,=1.2138,=1.3508,=1.5047,=1.9858,=2.3305,=1,=0.6689,=0.8290,=1.1564,=1.4911,=2.3305,=0.0838,=0.1102,=0.0884,=0.0337,=154
="HSCAIT",恒生A股行业龙头指数,2009-09-21,=0.0138,=5957.7700,=0.0340,=12.6383,=0.9556,=8.2192,=9.6685,=10.3710,=11.5133,=14.1027,=1.4012,=0.9054,=1.0288,=1.1757,=1.2527,=1.3499,=1.6997,=1.3893,=0.9955,=0.8424,=0.9680,=1.0373,=1.1871,=1.4109,=0.0818,=0.1040,=0.0845,=0.0343,=484
="931397",A股通50,2020-02-20,=0.0094,=2335.7400,=0.0306,=12.6395,=0.4667,=8.9450,=10.5262,=12.8931,=21.9074,=29.8209,=1.4896,=0.3882,=1.1048,=1.2695,=1.7854,=3.6170,=4.6955,=2.0639,=0.6335,=1.0496,=1.2681,=1.8492,=3.0701,=3.9597,=0.0792,=0.1154,=0.0919,=0.0302,=4
="399313",巨潮100,2005-02-03,=0.0137,=5620.3800,=0.0318,=12.6634,=0.8501,=8.8574,=10.1910,=10.9810,=12.3020,=16.6101,=1.3966,=0.6664,=1.0718,=1.2359,=1.3337,=1.4928,=1.8501,=1.6561,=0.9984,=0.9844,=1.1423,=1.2496,=1.4081,=1.6915,=0.0812,=0.1029,=0.0811,=0.0298,=202
="399807",高铁产业,2015-01-20,=0.0133,=1265.1600,=0.0184,=12.6892,=0.4415,=9.4881,=11.2217,=12.9212,=18.4009,=24.3532,=0.8851,=0.0680,=0.8157,=0.9346,=1.0581,=1.8335,=2.3973,=0.4372,=0.5836,=0.3063,=0.3762,=0.4273,=0.4997,=0.6435,=0.0427,=0.0637,=0.0473,=0.0325,=580
="HSLMI",恒生综合大中型股指数,2015-06-08,=0.0139,=4306.3500,=0.0441,=12.7253,=0.8753,=7.0073,=9.1876,=10.3336,=12.2277,=17.7261,=1.2258,=0.8034,=0.6929,=0.9054,=1.0811,=1.2239,=1.5417,=1.4773,=0.9488,=0.6858,=0.9716,=1.1513,=1.3424,=1.6465,,=0.0920,,=0.0318,=85
="931395",沪港深300,2020-01-14,=0.0143,=1787.7300,=0.0369,=12.8286,=0.8480,=8.3275,=9.9968,=10.7194,=12.4540,=16.6490,=1.3506,=0.7502,=0.9663,=1.0994,=1.1999,=1.3794,=1.7241,=1.6706,=0.9405,=0.9881,=1.1628,=1.2996,=1.5291,=1.8801,,=0.1051,,=0.0308,=473
="000908",300能源,2007-07-02,=0.0196,=2380.9500,=0.0072,=12.9948,=0.4856,=6.9395,=9.4591,=13.3560,=24.6077,=62.7889,=1.3859,=0.9287,=0.7125,=0.8868,=1.1102,=1.2624,=1.5982,=0.7900,=0.9979,=0.3053,=0.3857,=0.5127,=0.6790,=0.8015,=0.0820,=0.1225,=0.1006,=0.0486,=267
="000044",上证中盘,2009-07-03,=0.0179,=4711.2200,=0.0324,=13.0117,=0.5494,=8.6509,=10.4831,=12.5291,=14.6389,=18.7575,=1.2675,=0.4419,=0.9210,=1.0902,=1.3231,=1.6606,=1.9734,=1.3252,=0.6326,=0.9382,=1.1500,=1.2500,=1.4346,=1.7773,=0.0715,=0.0875,=0.0657,=0.0295,=82
="000822",500红利,2012-07-20,=0.0183,=10446.5500,=0.0267,=13.0509,=0.6483,=7.4138,=9.6114,=11.2727,=20.0390,=26.4578,=1.2348,=0.4839,=0.8670,=1.0204,=1.2457,=1.9071,=2.5038,=0.6572,=0.5523,=0.2906,=0.4081,=0.5825,=1.3280,=1.8159,=0.0532,=0.0692,=0.0595,=0.0405,=27
="000150",380红利,2012-07-20,=0.0216,=11878.1600,=0.0277,=13.3084,=0.6602,=5.2545,=8.5569,=12.0943,=16.6894,=19.8070,=1.1912,=0.3505,=0.6172,=0.8684,=1.4118,=1.8066,=2.3377,=0.5181,=0.4559,=0.2775,=0.3624,=0.5911,=1.8002,=2.3204,=0.0358,=0.0535,=0.0540,=0.0470,=33
="931132",诚通央企红利,2023-05-04,=0.0160,=1649.0800,=0.0162,=13.3196,=0.9615,=9.0905,=10.4820,=11.6454,=12.5361,=13.6839,=1.3406,=1,=0.9482,=1.0786,=1.1734,=1.2056,=1.3406,=0.7727,=1,=0.3626,=0.4220,=0.4642,=0.6007,=0.7727,=0.0652,=0.0983,=0.0694,=0.0441,=7
="932368",800现金流,2024-12-11,=0.0218,=5258.2800,=0.0282,=13.3304,=1,=9.9108,=10.6342,=11.0649,=11.9393,=13.3304,=1.6744,=0.5097,=1.4048,=1.5083,=1.6652,=1.8887,=2.0110,=1.2842,=0.5212,=1.0036,=1.0880,=1.2260,=1.4120,=1.5226,=0.0922,,,=0.0368,=135
="931586",300价值稳健,2020-11-09,=0.0165,=7843.0100,=0.0275,=13.3862,=0.9193,=8.1741,=9.5974,=11.0211,=12.3847,=15.0111,=1.6123,=0.9665,=0.9699,=1.1851,=1.3147,=1.4849,=1.6570,=1.5270,=0.9856,=0.7359,=0.8598,=0.9731,=1.0694,=1.5639,=0.0796,=0.1033,=0.0808,=0.0359,=33
="000928",中证能源,2009-07-03,=0.0195,=2982.6300,=0.0122,=13.4483,=0.5214,=6.9612,=9.7917,=13.1650,=24.8413,=68.9647,=1.3740,=0.9263,=0.7281,=0.9364,=1.1293,=1.2785,=1.5753,=0.7923,=0.9848,=0.3162,=0.4107,=0.5311,=0.6881,=0.8261,=0.0784,=0.1185,=0.0974,=0.0473,=1229
="932365",中证现金流,2024-12-11,=0.0206,=5407.9400,=0.0266,=13.5755,=1,=10.1873,=10.8204,=11.2636,=12.2283,=13.5755,=1.6639,=0.0734,=1.5559,=1.7222,=1.8250,=1.8990,=2.0150,=1.1664,=0.0541,=1.0912,=1.3732,=1.4612,=1.5291,=1.6205,=0.1159,,,=0.0356,=403
="399812",养老产业,2014-06-06,=0.0122,=6503.0900,=0.0271,=13.6268,=0.0387,=12.1721,=18.5773,=20.6976,=25.3815,=31.4367,=2.2448,=0.2965,=1.7125,=2.1062,=2.8300,=3.2411,=4.2954,=1.7710,=0.6890,=1.2170,=1.4674,=1.6696,=1.8710,=2.5548,=0.1432,=0.1359,=0.1238,=0.0215,=6055
="399439",国证油气,2014-12-30,=0.0172,=1945.7800,=0.0104,=13.6957,=0.4679,=7.2448,=10.6853,=16.0902,=30.8346,=98.7831,=1.3408,=0.9411,=0.6716,=0.7851,=1.1340,=1.2490,=1.5153,=0.7100,=0.9967,=0.2370,=0.3183,=0.5011,=0.5852,=0.7244,=0.0749,=0.1026,=0.0862,=0.0396,=60
="H30455",沪港深500,2014-11-28,=0.0144,=2759.2000,=0.0384,=13.7241,=0.9107,=8.5690,=10.2822,=11.2034,=12.9773,=16.8903,=1.4202,=0.8385,=0.9675,=1.1547,=1.2671,=1.3998,=1.7307,=1.6687,=0.9834,=0.9518,=1.1733,=1.2876,=1.4569,=1.7787,,=0.1002,,=0.0293,=519
="930709",香港证券,2015-07-13,=0.0667,=1567.0500,=0.1094,=13.7957,=0.6441,=6.3679,=10.0228,=12.7324,=14.8886,=24.4010,=1.2066,=0.7415,=0.5308,=0.7588,=0.9695,=1.2991,=1.6136,=5.2456,=0.9728,=1.7834,=2.5970,=3.1433,=4.0469,=5.9903,,=0.0576,,=0.0242,=472
="931168",绿色价值100,2019-06-27,=0.0191,=1543.8300,=0.0380,=13.8023,=0.9785,=8.4906,=9.9529,=11.2521,=12.5670,=14.6050,=1.5772,=1,=1.0223,=1.1861,=1.2704,=1.3829,=1.5772,=1.6251,=1,=0.9649,=1.1248,=1.2397,=1.3323,=1.6251,=0.0666,=0.0979,=0.0750,=0.0310,=7
="931155",300质量,2019-04-22,=0.0150,=10538.4800,=0.0421,=13.8564,=0.5252,=7.3805,=10.7525,=13.7163,=15.5371,=31.0699,=2.1193,=0.3913,=1.1055,=1.6553,=2.2980,=2.8626,=5.3844,=2.5774,=0.7721,=1.3218,=1.7623,=2.1351,=2.6189,=3.8395,=0.1346,=0.1757,=0.1182,=0.0203,=70
="399314",巨潮大盘,2005-02-03,=0.0155,=5299.2400,=0.0353,=13.8746,=0.8884,=9.6620,=11.0237,=11.9316,=13.3475,=17.5384,=1.4741,=0.6503,=1.0976,=1.2830,=1.4152,=1.5837,=1.9279,=1.5934,=0.9666,=0.9932,=1.1648,=1.2843,=1.4399,=1.8124,=0.0778,=0.0993,=0.0769,=0.0288,=16
="980092",自由现金流,2012-12-28,=0.0174,=5522.0100,=0.0249,=13.9260,=0.9045,=11.1075,=12.0048,=12.5918,=13.2875,=14.6927,=1.5211,=0.2866,=1.4157,=1.5031,=1.5824,=1.6643,=1.8134,=0.9155,=0.3599,=0.7577,=0.8331,=0.9374,=0.9695,=1.0469,=0.1059,,,=0.0348,=752
="000986",全指能源,2011-08-02,=0.0194,=2366.5200,=0.0138,=13.9334,=0.5540,=6.8032,=10.0017,=13.3762,=25.1123,=75.0146,=1.3681,=0.9267,=0.7554,=0.9700,=1.1551,=1.2925,=1.5589,=0.8009,=0.9613,=0.3323,=0.4460,=0.5659,=0.7049,=0.8705,=0.0749,=0.1143,=0.0941,=0.0465,=584
="930716",CS物流,2015-07-31,=0.0115,=1186.3200,=0.0103,=13.9403,=0.2862,=6.6312,=13.0309,=20.7192,=35.5760,=505.8138,=1.2441,=0.0577,=1.1511,=1.3212,=2.0262,=2.9006,=3.8580,=0.4496,=0.4473,=0.2137,=0.3289,=0.4582,=0.8236,=1.1846,=0.0583,=0.0929,=0.0732,=0.0380,=235
="931468",红利质量,2020-05-21,=0.0194,=33015.5800,=0.0478,=13.9743,=0.0102,=13.0933,=16.3971,=19.2098,=22.3686,=36.4689,=2.4584,=0.0622,=2.3034,=2.9993,=3.9013,=4.8035,=8.5636,=2.3039,=0.1471,=1.9811,=2.4521,=3.0370,=4.0144,=5.8829,=0.1017,=0.2351,=0.1668,=0.0292,=865
="931802",中证龙头,2010-02-09,=0.0120,=1910.1400,=0.0358,=14.0744,=0.8340,=9.1945,=11.1250,=12.2659,=13.7809,=18.2393,=2.0424,=0.9596,=1.2711,=1.4385,=1.6269,=1.8375,=2.6625,=2.0702,=0.8822,=0.9048,=1.0560,=1.2848,=1.8698,=2.7195,=0.1104,=0.1430,=0.1119,=0.0308,=87
="000028",180成长,2009-01-09,=0.0263,=4137.3800,=0.0573,=14.0878,=0.4708,=9.0408,=11.5637,=14.4762,=18.2319,=25.1474,=2.0193,=0.3159,=1.5063,=1.7705,=2.6889,=3.1691,=5.1089,=2.0519,=0.9502,=1.1581,=1.4509,=1.5933,=1.8026,=2.3971,=0.1286,=0.1436,=0.1050,=0.0230,=187
="931381",中证长三角,2019-11-25,=0.0173,=2083.9300,=0.0295,=14.1143,=0.8678,=9.1117,=10.6020,=11.8816,=13.5801,=16.1441,=1.4161,=0.6554,=0.9630,=1.1430,=1.2823,=1.5604,=1.8124,=1.8648,=1,=0.8724,=1.0633,=1.2139,=1.4295,=1.8648,=0.0721,=0.0896,=0.0685,=0.0268,=4
="000971",等权90,2010-12-02,=0.0173,=3484.9900,=0.0374,=14.1377,=0.8674,=8.9747,=10.7200,=11.6997,=13.5474,=19.4330,=1.6275,=0.8061,=1.1544,=1.3131,=1.4129,=1.6216,=2.2329,=1.8135,=0.9984,=1.0052,=1.1332,=1.2394,=1.4690,=1.8600,=0.0830,=0.1088,=0.0874,=0.0280,=5
="980028",龙头家电,2015-02-16,=0.0055,=12830.1900,=0.0192,=14.4609,=0.4344,=11.8600,=13.6998,=14.6938,=19.1238,=31.1013,=2.7578,=0.3199,=2.3382,=2.6852,=2.9592,=3.7537,=5.1202,=1.3846,=0.6731,=0.9787,=1.1962,=1.3252,=1.5294,=2.2318,=0.1484,=0.2204,=0.1720,=0.0395,=148
="932366",300现金流,2024-11-12,=0.0215,=3415.5800,=0.0221,=14.5023,=0.8429,=12.5879,=13.3194,=13.8087,=14.3587,=15.5990,=1.7708,=0.1607,=1.6606,=1.7858,=1.8538,=1.9060,=1.9867,=1.1575,=0.0500,=1.0861,=1.3860,=1.4187,=1.4533,=1.5124,=0.1008,,,=0.0365,=102
="000300",沪深300,2005-04-08,=0.0155,=4790.6900,=0.0347,=14.5165,=0.9073,=10.0799,=11.6389,=12.4681,=13.9716,=17.6279,=1.5281,=0.6866,=1.1457,=1.3357,=1.4651,=1.6202,=1.9228,=1.6056,=0.9819,=1.0330,=1.1713,=1.2862,=1.4378,=1.7482,=0.0776,=0.0973,=0.0780,=0.0276,=46995
="931645",1000红利,2024-03-15,=0.0113,=2529.0900,=0.0190,=14.5574,=0.8702,=11.2896,=12.2821,=13.1531,=14.2845,=15.2861,=1.2438,=0.8770,=0.9871,=1.1221,=1.1816,=1.2265,=1.2977,=0.8192,=0.9180,=0.5734,=0.6349,=0.7422,=0.7946,=0.8586,=0.0612,,,=0.0353,=16
="931082",A500现金流,2025-07-16,=0.0225,=4659.8000,=0.0277,=14.6139,=1,=11.3087,=11.7984,=12.4873,=13.5273,=14.6139,=1.7904,=0.1207,=1.6736,=1.8612,=1.9304,=1.9813,=2.0613,=1.3629,=0.1207,=1.2740,=1.4896,=1.5507,=1.5866,=1.6378,,,,=0.0353,=46
="930758",凤凰50,2018-11-21,=0.0096,=8137.7900,=0.0215,=14.7050,=0.6644,=8.6050,=10.7677,=13.1957,=15.7450,=22.7753,=1.7210,=0.5741,=1.0496,=1.4088,=1.6186,=2.1006,=3.0708,=2.0106,=0.9294,=0.3622,=0.7468,=1.2784,=1.8334,=3.4064,=0.1096,=0.1008,=0.0844,=0.0322,=40
="932315",中证红利质量,2024-07-08,=0.0159,=4694.7100,=0.0400,=14.7207,=0.3874,=12.3916,=13.3798,=15.8997,=16.7275,=18.7206,=2.7978,=0.3626,=2.1812,=2.3410,=3.7021,=4.0711,=4.4900,=2.8068,=0.3956,=2.0136,=2.1483,=3.0206,=3.2062,=3.5388,=0.1094,,,=0.0422,=253
="H30198",油气产业,2013-07-15,=0.0256,=2148.1900,=0.0198,=14.7985,=0.5329,=7.8064,=10.7499,=13.6391,=25.7242,=104.2111,=1.3752,=0.9676,=0.6580,=0.8133,=1.1296,=1.2387,=1.4929,=0.7090,=0.9968,=0.2505,=0.3169,=0.4657,=0.5785,=0.7235,=0.0735,=0.1021,=0.0851,=0.0366,=46
="000860",结构调整,2018-03-26,=0.0184,=1266.3400,=0.0344,=15.0015,=0.6458,=9.5233,=12.3739,=13.8037,=16.4965,=20.6443,=1.4455,=0.7946,=1.1018,=1.2825,=1.3673,=1.4471,=1.6430,=0.8798,=1,=0.4658,=0.5828,=0.6690,=0.7326,=0.8798,=0.0682,=0.0972,=0.0785,=0.0365,=135
="932037",央企现代能源,2022-11-16,=0.0178,=1502.7800,=0.0300,=15.0038,=1,=10.8583,=11.9065,=12.7059,=13.5557,=15.0038,=1.5544,=0.8699,=1.1507,=1.3170,=1.4049,=1.5254,=1.7223,=0.8902,=1,=0.4850,=0.6130,=0.7355,=0.7853,=0.8902,=0.0801,=0.1088,=0.0909,=0.0369,=13
="1000015",港股全指,2000-01-01,=0.0138,=26710.4500,=0.0421,=15.1194,=0.9488,=7.5917,=10.1581,=11.1296,=13.3245,=19.1348,=1.2019,=0.8448,=0.6574,=0.8625,=1.0461,=1.1773,=1.5123,=1.3228,=0.9005,=0.6196,=0.8644,=1.0702,=1.2564,=1.5791,,=0.0753,,=0.0300,=287
="000955",中证国企,2010-02-09,,,=0.0141,=15.1417,=0.8694,=10.0979,=11.7075,=12.7296,=14.7301,=16.8119,=1.3303,=0.5881,=1.0210,=1.1826,=1.2970,=1.4885,=1.7591,=1.3281,=0.9098,=0.7969,=0.9758,=1.0884,=1.2435,=1.4527,=0.0664,=0.0820,=0.0679,=0.0276,=34
="930629",CSSW健康,2015-05-08,=0.0153,=6084.8800,=0.0626,=15.2291,=0.0564,=13.5250,=19.2437,=22.5040,=39.2463,=49.9253,=2.3879,=0.3138,=1.7767,=2.2196,=3.3303,=4.7427,=6.2998,=1.9838,=0.4815,=1.2755,=1.5586,=2.0533,=4.7642,=7.2978,=0.1375,=0.1320,=0.1213,=0.0177,=255
="000861",央企创新,2019-05-16,=0.0174,=2643,=0.0299,=15.3784,=0.8735,=10.3360,=11.9493,=13.2853,=14.7137,=18.8086,=1.4505,=0.9901,=1.0351,=1.1824,=1.2893,=1.3703,=1.4926,=0.8197,=1,=0.4544,=0.5178,=0.5785,=0.6964,=0.8197,=0.0678,=0.0939,=0.0741,=0.0334,=255
="399375",中盘价值,2010-01-04,=0.0275,=6169.5900,=0.0397,=15.4352,=0.7554,=9.0528,=10.9381,=12.3153,=17.7039,=33.1718,=1.4531,=0.7389,=1.0236,=1.1933,=1.3323,=1.6771,=2.0400,=0.9755,=0.7858,=0.5167,=0.6434,=0.7495,=0.9819,=1.3485,=0.0713,=0.0738,=0.0823,=0.0306,=180
="H11057",石化产业,2009-07-22,=0.0387,=1423.4100,=0.0421,=15.8011,=0.6817,=9.0713,=11.9556,=13.7130,=20.0721,=46.6548,=1.5742,=0.9795,=0.9085,=1.1818,=1.3363,=1.4218,=1.7410,=0.8101,=0.9416,=0.4002,=0.4773,=0.6044,=0.7344,=0.9084,=0.0781,=0.1060,=0.0887,=0.0325,=24
="931587",500价值稳健,2020-11-09,=0.0165,=22505.0200,=0.0255,=15.9125,=0.9413,=9.7530,=12.1145,=13.7220,=15.3208,=19.8926,=1.4197,=0.9788,=0.8925,=1.0479,=1.1427,=1.2624,=1.4693,=0.6572,=1,=0.3384,=0.4514,=0.5071,=0.5656,=0.6572,=0.0699,=0.0699,=0.0533,=0.0331,=69
="950096",上海国企,2016-05-11,=0.0211,=1574.2800,=0.0405,=15.9451,=0.9702,=8.9055,=10.9730,=12.4645,=15.1750,=16.5992,=1.2219,=0.5844,=0.7269,=0.8677,=1.1428,=1.5710,=2.0186,=1.2731,=1,=0.5842,=0.6815,=0.8437,=1.1070,=1.2731,=0.0602,=0.0579,=0.0511,=0.0184,=161
="399324",深证红利,2006-01-24,=0.0149,=9420.2900,=0.0294,=15.9654,=0.5741,=11.7065,=14.1112,=15.6404,=17.7028,=23.4132,=2.5126,=0.8204,=1.2884,=1.9021,=2.1457,=2.4919,=3.7254,=2.0486,=0.8925,=1.1033,=1.3625,=1.7178,=1.9386,=2.8578,=0.1048,=0.1031,=0.0662,=0.0394,=5141
="000068",上证资源,2010-05-28,=0.0320,=4211.6200,=0.0460,=15.9892,=0.5465,=7.8012,=11.1520,=15.2178,=29.8099,=73.1997,=1.8127,=1,=0.8674,=1.1437,=1.2902,=1.4430,=1.8127,=0.9839,=1,=0.3742,=0.5014,=0.6060,=0.7473,=0.9839,=0.0885,=0.1237,=0.0999,=0.0358,=283
="931167",先进制造100,2019-04-25,=0.0104,=7910.4600,=0.0218,=16.0279,=0.7889,=10.3762,=12.9187,=14.0785,=16.1703,=20.9116,=2.5820,=0.8560,=1.6383,=2.0132,=2.2356,=2.5133,=3.3727,=1.6580,=0.8554,=0.9031,=1.2169,=1.4235,=1.6097,=2.1656,=0.1329,=0.1140,=0.0738,=0.0298,=332
="399974",国企改革,2014-08-07,=0.0244,=1981,=0.0434,=16.0693,=0.7179,=8.5408,=11.0146,=13.4104,=17.3912,=23.5243,=1.5080,=0.5012,=1.0768,=1.3338,=1.5071,=1.8379,=2.8970,=1.1365,=0.7216,=0.6803,=0.8821,=0.9835,=1.2475,=2.2060,=0.0698,=0.0896,=0.0739,=0.0309,=363
="000066",上证商品,2010-04-30,=0.0320,=3688.1500,=0.0456,=16.1488,=0.5939,=7.9120,=11.1682,=15.0830,=24.6754,=53.3084,=1.8176,=1,=0.9403,=1.2007,=1.3205,=1.4599,=1.8176,=0.9916,=1,=0.4082,=0.5256,=0.6434,=0.7556,=0.9916,=0.0881,=0.1221,=0.0982,=0.0348,=49
