指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="931375",300质量低波,2019-11-25,=0.0173,=18397.3166,=0.0849,=10.9411,=0.4520,=6.4946,=8.1233,=11.5589,=13.5917,=22.0532,=1.4378,=0.4307,=0.8054,=1.0729,=1.5828,=2.0917,=3.3245,=1.9492,=0.6773,=1.0044,=1.3128,=1.6298,=2.0974,=2.5370,=0.1077,=0.1378,=0.0968,=0.0276,=98
="HSAHP",恒生沪深港通AH股溢价指数,2007-07-09,=0.0019,=117.5200,=-0.0481,=11.1630,=0.9794,=5.5550,=7.1430,=8.2372,=9.4638,=12.3156,=1.1641,=0.9340,=0.6208,=0.7734,=0.9207,=1.0493,=1.3863,=1.3482,=0.9913,=0.5653,=0.7668,=0.8977,=1.0463,=1.3750,,=0.0945,,=0.0329,=339
="399966",800证保,2012-12-21,=0.0212,=6682.3400,=0.0105,=11.2166,=0.0227,=10.1861,=13.7103,=15.9946,=19.7371,=27.1945,=1.5635,=0.4127,=1.0619,=1.3311,=1.6391,=2.0431,=2.4366,=2.1264,=0.8764,=1.1634,=1.5249,=1.7704,=2.0392,=2.5211,=0.1174,=0.1065,=0.0901,=0.0203,=152
="H30588",中证证保,2015-02-02,=0.0211,=1134.5860,=0.0104,=11.2240,=0.0235,=10.1753,=13.6588,=16.0866,=19.5888,=27.6808,=1.5616,=0.4069,=1.0752,=1.3326,=1.6503,=2.0373,=2.4238,=2.1289,=0.8946,=1.1673,=1.5178,=1.7489,=2.0090,=2.5500,=0.1178,=0.1067,=0.0903,=0.0203,=438
="000901",小康指数,2010-04-02,=0.0140,=6606.9300,=0.0415,=11.2354,=0.5733,=8.5492,=9.9921,=10.9904,=12.5378,=15.5671,=1.1075,=0.2545,=0.9844,=1.0923,=1.2645,=1.4445,=1.7818,=1.0837,=0.9271,=0.7500,=0.8876,=0.9543,=1.0498,=1.2662,=0.0727,=0.0951,=0.0740,=0.0332,=244
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0045,=13770.4000,=0.0721,=11.2568,=0.9134,=5.5897,=7.8097,=8.5655,=9.8384,=15.8114,=1.2162,=0.8858,=0.6924,=0.8832,=0.9926,=1.1574,=1.7191,=1.6272,=0.9368,=0.6938,=0.9868,=1.0739,=1.4074,=2.0876,,=0.1080,,=0.0317,=91
="HSCEI",恒生中国企业指数,1994-08-08,=0.0042,=9552.5800,=0.0717,=11.3236,=0.9178,=5.5897,=7.8123,=8.5833,=9.8571,=15.8114,=1.2199,=0.8865,=0.6924,=0.8838,=0.9949,=1.1586,=1.7191,=1.6335,=0.9369,=0.6938,=0.9876,=1.0741,=1.4107,=2.0876,,=0.1080,,=0.0316,=4700
="930839",港股通高息精选,2016-06-08,=0.0090,=3836.1915,=0.1089,=11.5538,=0.7066,=4.9918,=7.0814,=9.2886,=13.3473,=31.7979,=1.6752,=0.8512,=0.7294,=0.9253,=1.0639,=1.5355,=4.8768,=1.3835,=0.6124,=0.3418,=0.5554,=1.2365,=1.9213,=6.3245,,=0.1218,,=0.0502,=321
="931476",ESG 120策略,2020-04-30,=0.0080,=1427.9778,=0.0242,=11.8212,=0.8323,=7.8289,=9.5982,=10.5307,=11.6632,=13.2171,=1.3667,=0.7950,=1.0061,=1.1729,=1.2422,=1.3692,=1.7130,=1.5814,=0.9900,=0.7906,=1.0569,=1.1356,=1.3158,=1.6034,=0.0805,=0.1038,=0.0822,=0.0327,=43
="000016",上证50,2004-01-02,=0.0165,=3110.9100,=0.0263,=11.8404,=0.8740,=8.3126,=9.5592,=10.3119,=11.4854,=15.1108,=1.3042,=0.7525,=1.0245,=1.1590,=1.2349,=1.3329,=1.6482,=1.6008,=0.9823,=0.8665,=1.0110,=1.1092,=1.2490,=1.6440,=0.0818,=0.1094,=0.0875,=0.0329,=23129
="000052",50基本,2012-01-09,=0.0211,=2984.6100,=-0.0129,=11.8404,=0.8740,=8.3126,=9.5639,=10.3149,=11.4854,=15.1108,=1.3042,=0.7545,=1.0245,=1.1590,=1.2346,=1.3324,=1.6471,=1.6008,=0.9823,=0.8665,=1.0115,=1.1093,=1.2490,=1.6440,=0.0818,=0.1094,=0.0875,=0.0329,=26
="932457",港股通现金流,2025-02-28,,,=0.0884,=11.8526,=1,=7.5325,=8.5308,=9.6603,=10.3623,=11.8526,=1.2163,=0.4317,=1.0440,=1.1453,=1.2280,=1.3588,=1.5343,=0.9688,=0.4317,=0.7966,=0.8919,=1.0430,=1.2487,=1.4545,,,,=0.0441,=0
="930957",港股通中国100,2017-06-23,=0.0056,=4091.3718,=0.0788,=11.9249,=0.9558,=5.4625,=7.5802,=8.8213,=10.7078,=13.3106,=1.2867,=0.9285,=0.6571,=0.8567,=1.0636,=1.1977,=1.5222,=1.6609,=1,=0.6789,=0.9603,=1.1159,=1.3412,=1.6609,,=0.1088,,=0.0308,=8
="932255",A500红利增长,2025-04-09,,,=0.0401,=12.0406,=1,=9.2509,=9.7070,=10.6058,=11.1179,=12.0406,=1.4092,=1,=1.0684,=1.1242,=1.2716,=1.3140,=1.4092,=2.0156,=1,=1.3292,=1.3882,=1.7190,=1.8158,=2.0156,,,,=0.0345,=19
="000043",超大盘,2009-04-23,=0.0104,=2644.5400,=0.0106,=12.0905,=0.6738,=7.5271,=9.4628,=10.9300,=13.3742,=17.2195,=1.4021,=0.6491,=0.9803,=1.2138,=1.3525,=1.5047,=1.9858,=2.2554,=0.9934,=0.6689,=0.8346,=1.1725,=1.4951,=2.3305,=0.0838,=0.1102,=0.0884,=0.0348,=155
="930949",价值回报,2017-02-24,,,=0.0775,=12.0933,=0.8144,=5.5354,=7.9895,=9.9350,=11.8911,=17.5400,=1.5227,=0.2584,=1.2865,=1.4712,=1.7510,=2.1911,=3.1701,=0.7436,=0.2708,=0.5488,=0.7084,=0.8765,=1.2604,=1.7276,=0.1004,=0.1420,=0.1126,=0.0407,=23
="930931",港股通50,2017-01-16,=0.0057,=4224.0067,=0.0879,=12.1532,=0.8941,=6.5385,=8.6838,=9.7275,=11.3807,=15.8907,=1.2428,=0.8834,=0.7428,=0.9430,=1.0931,=1.1844,=1.6058,=2.1703,=0.9435,=1.1204,=1.4639,=1.6947,=1.8872,=2.6369,,=0.1111,,=0.0312,=280
="399313",巨潮100,2005-02-03,=0.0127,=5416,=-0.0057,=12.2084,=0.7776,=8.8887,=10.2162,=11.0025,=12.3188,=16.6101,=1.3489,=0.5478,=1.0718,=1.2365,=1.3351,=1.4928,=1.8501,=1.5965,=0.9712,=0.9844,=1.1426,=1.2528,=1.4118,=1.6915,=0.0812,=0.1029,=0.0811,=0.0309,=203
="931397",A股通50,2020-02-20,,,=-0.0060,=12.2091,=0.4294,=8.9450,=10.5295,=12.8338,=21.8783,=29.8209,=1.4421,=0.3740,=1.1048,=1.2704,=1.7780,=3.6149,=4.6955,=1.9937,=0.5990,=1.0496,=1.2712,=1.8582,=3.0637,=3.9597,=0.0792,=0.1154,=0.0919,=0.0313,=4
="000010",上证180,2002-07-01,=0.0076,=10505.2100,=0.0489,=12.3495,=0.8587,=8.4900,=9.9114,=10.8856,=12.0456,=14.6942,=1.2930,=0.5671,=0.9930,=1.1498,=1.2686,=1.3646,=1.6698,=1.4754,=0.9971,=0.8990,=1.0636,=1.1630,=1.2866,=1.4916,=0.0777,=0.1004,=0.0788,=0.0314,=2464
="HSCAIT",恒生A股行业龙头指数,2009-09-21,=0.0203,=5823,=0.0106,=12.3694,=0.9070,=8.2192,=9.6828,=10.3849,=11.5557,=14.1027,=1.3722,=0.8568,=1.0288,=1.1761,=1.2544,=1.3515,=1.6997,=1.3598,=0.9757,=0.8424,=0.9687,=1.0394,=1.1919,=1.4109,=0.0818,=0.1040,=0.0845,=0.0350,=488
="HSLI",恒生综合大型股指数,2001-10-03,=0.0036,=2635.6000,=0.0946,=12.4825,=0.8794,=6.9327,=8.9869,=10.2995,=11.7142,=17.6478,=1.2677,=0.8591,=0.7133,=0.9350,=1.1060,=1.2416,=1.6032,=1.8001,=0.9476,=0.8297,=1.1803,=1.4050,=1.6173,=2.0023,,=0.1010,,=0.0314,=98
="399807",高铁产业,2015-01-20,=-0.0016,=1254.5800,=0.0099,=12.5504,=0.4193,=9.4881,=11.2217,=12.8916,=18.1518,=24.3532,=0.8754,=0.0552,=0.8157,=0.9310,=1.0558,=1.7744,=2.3973,=0.4324,=0.5404,=0.3063,=0.3762,=0.4273,=0.4974,=0.6435,=0.0427,=0.0637,=0.0473,=0.0328,=584
="932039",央企股东回报,2022-11-16,=0.0109,=1686.7524,=0.0630,=12.6343,=0.9974,=8.0198,=9.5356,=10.7554,=11.7867,=12.6612,=1.2904,=1,=0.8847,=0.9955,=1.0913,=1.1601,=1.2904,=0.8075,=1,=0.3642,=0.4226,=0.5176,=0.6558,=0.8075,=0.0663,=0.0972,=0.0686,=0.0459,=104
="HSISC",恒指港股通指数,2024-03-01,=0.0060,=3822.9400,=0.0932,=12.8475,=1,=7.5992,=8.4969,=9.5221,=11.6486,=12.8475,=1.3343,=1,=0.8411,=0.9070,=1.0612,=1.2358,=1.3343,=1.7316,=1,=0.9830,=1.1219,=1.2975,=1.5854,=1.7316,,,,=0.0325,=39
="931586",300价值稳健,2020-11-09,=0.0137,=7744.7465,=0.0147,=12.9056,=0.8716,=8.1741,=9.6036,=11.0459,=12.5044,=15.0111,=1.5579,=0.8676,=0.9699,=1.1881,=1.3180,=1.4945,=1.6570,=1.4722,=0.9212,=0.7359,=0.8603,=0.9753,=1.0718,=1.5639,=0.0796,=0.1033,=0.0808,=0.0372,=34
="931395",沪港深300,2020-01-14,=0.0071,=1788.1544,=0.0368,=12.9758,=0.8556,=8.3275,=9.9985,=10.7561,=12.4901,=16.6490,=1.3680,=0.7804,=0.9663,=1.0997,=1.2025,=1.3780,=1.7241,=1.6877,=0.9510,=0.9881,=1.1638,=1.3032,=1.5386,=1.8801,,=0.1051,,=0.0304,=477
="HSI",恒生指数,1989-03-09,=0.0051,=27968.0900,=0.0912,=12.9979,=0.8796,=6.9462,=9.1233,=10.1797,=12.0891,=16.9606,=1.3490,=0.9434,=0.7519,=0.9667,=1.1108,=1.2564,=1.5570,=1.6914,=0.8328,=0.8141,=1.1479,=1.4058,=1.6530,=2.0895,,=0.1064,,=0.0320,=13160
="000044",上证中盘,2009-07-03,=0.0033,=4803.7600,=0.0527,=13.1063,=0.5647,=8.6509,=10.4831,=12.5309,=14.6372,=18.7575,=1.2783,=0.4613,=0.9210,=1.0902,=1.3177,=1.6584,=1.9734,=1.3349,=0.6487,=0.9382,=1.1500,=1.2500,=1.4326,=1.7773,=0.0715,=0.0875,=0.0657,=0.0293,=84
="399812",养老产业,2014-06-06,=0.0104,=6585.5300,=0.0402,=13.2359,=0.0284,=12.1721,=18.5051,=20.6615,=25.3815,=31.4367,=2.1885,=0.2644,=1.7125,=2.1062,=2.8247,=3.2411,=4.2954,=1.7261,=0.5968,=1.2170,=1.4674,=1.6747,=1.8710,=2.5548,=0.1432,=0.1359,=0.1238,=0.0221,=6096
="HSLMI",恒生综合大中型股指数,2015-06-08,=0.0039,=4522.2200,=0.0964,=13.2710,=0.9009,=7.0073,=9.2074,=10.3721,=12.2863,=17.7261,=1.2784,=0.8944,=0.6929,=0.9055,=1.0834,=1.2258,=1.5417,=1.5374,=0.9793,=0.6858,=0.9725,=1.1546,=1.3454,=1.6465,,=0.0920,,=0.0304,=86
="930709",香港证券,2015-07-13,=0.0224,=1504.3986,=0.0632,=13.3345,=0.5767,=6.3679,=10.0643,=12.7880,=14.8886,=24.4010,=1.1662,=0.7256,=0.5308,=0.7588,=0.9695,=1.2951,=1.6136,=5.0702,=0.9663,=1.7834,=2.5970,=3.1473,=4.0886,=5.9903,,=0.0576,,=0.0250,=481
="399314",巨潮大盘,2005-02-03,=0.0089,=5201.8200,=0.0163,=13.6094,=0.8501,=9.6620,=11.0357,=11.9497,=13.3722,=17.5384,=1.4482,=0.5861,=1.0976,=1.2830,=1.4156,=1.5837,=1.9279,=1.5630,=0.9374,=0.9932,=1.1651,=1.2893,=1.4421,=1.8124,=0.0778,=0.0993,=0.0769,=0.0294,=16
="931155",300质量,2019-04-22,,,=0.0228,=13.6451,=0.4948,=7.3805,=10.7540,=13.6825,=15.4901,=31.0699,=2.0873,=0.3836,=1.1055,=1.6558,=2.2949,=2.8578,=5.3844,=2.5381,=0.7574,=1.3218,=1.7640,=2.1397,=2.6182,=3.8395,=0.1346,=0.1757,=0.1182,=0.0207,=70
="000971",等权90,2010-12-02,=0.0044,=3433.6818,=0.0222,=13.7174,=0.8180,=8.9747,=10.7450,=11.7299,=13.6177,=19.4330,=1.5821,=0.7406,=1.1544,=1.3146,=1.4164,=1.6216,=2.2329,=1.7595,=0.9802,=1.0052,=1.1350,=1.2431,=1.4825,=1.8600,=0.0830,=0.1088,=0.0874,=0.0288,=5
="931168",绿色价值100,2019-06-27,,,=0.0279,=13.8628,=0.9800,=8.4906,=9.9546,=11.2711,=12.6035,=14.6050,=1.5866,=1,=1.0223,=1.1864,=1.2716,=1.3860,=1.5866,=1.6322,=1,=0.9649,=1.1255,=1.2413,=1.3345,=1.6322,=0.0666,=0.0979,=0.0750,=0.0308,=8
="931132",诚通央企红利,2023-05-04,=0.0129,=1761.9029,=0.0858,=13.8954,=1,=9.0905,=10.4979,=11.7111,=12.5830,=13.8954,=1.3988,=1,=0.9482,=1.0792,=1.1760,=1.2081,=1.3988,=0.8060,=1,=0.3626,=0.4222,=0.4662,=0.6024,=0.8060,=0.0652,=0.0983,=0.0694,=0.0423,=10
="H30455",沪港深500,2014-11-28,=0.0051,=2809.9386,=0.0570,=13.9327,=0.9289,=8.5690,=10.3036,=11.2350,=13.0363,=16.8903,=1.4434,=0.8705,=0.9675,=1.1554,=1.2716,=1.4020,=1.7307,=1.6915,=0.9885,=0.9518,=1.1749,=1.2926,=1.4634,=1.7787,,=0.1002,,=0.0288,=521
="000822",500红利,2012-07-20,,,=0.0838,=13.9348,=0.7228,=7.4138,=9.6114,=11.2727,=19.9082,=26.4578,=1.3161,=0.6116,=0.8670,=1.0204,=1.2430,=1.8826,=2.3219,=0.7017,=0.5671,=0.2906,=0.4081,=0.5825,=1.3176,=1.8159,=0.0532,=0.0692,=0.0595,=0.0379,=29
="980028",龙头家电,2015-02-16,=0.0060,=12362.6700,=-0.0179,=13.9601,=0.2641,=11.8600,=13.7148,=14.6668,=19.0593,=31.1013,=2.6870,=0.2003,=2.3382,=2.6870,=2.9525,=3.7395,=5.1202,=1.3366,=0.5247,=0.9787,=1.1979,=1.3272,=1.5181,=2.2318,=0.1484,=0.2204,=0.1720,=0.0409,=154
="931802",中证龙头,2010-02-09,=0.0166,=1876.7213,=0.0177,=14.0390,=0.8287,=9.1945,=11.1433,=12.2888,=13.8280,=18.2393,=2.0424,=0.9592,=1.2711,=1.4408,=1.6310,=1.8459,=2.6625,=2.0650,=0.8785,=0.9048,=1.0589,=1.2941,=1.8938,=2.7195,=0.1104,=0.1430,=0.1119,=0.0309,=87
="930716",CS物流,2015-07-31,=0.0043,=1209.5050,=0.0301,=14.1424,=0.3196,=6.6312,=13.0309,=20.3192,=35.3933,=505.8138,=1.2621,=0.0832,=1.1511,=1.3154,=2.0192,=2.8872,=3.8580,=0.4561,=0.4905,=0.2137,=0.3289,=0.4573,=0.8141,=1.1488,=0.0583,=0.0929,=0.0732,=0.0371,=238
="000908",300能源,2007-07-02,=0.0118,=2527.9793,=0.0694,=14.1997,=0.5647,=6.9395,=9.4591,=13.2414,=23.9963,=62.7889,=1.5144,=0.9897,=0.7125,=0.8868,=1.1122,=1.2686,=1.5982,=0.8633,=1,=0.3053,=0.3857,=0.5127,=0.6805,=0.8633,=0.0820,=0.1225,=0.1006,=0.0443,=265
="931468",红利质量,2020-05-21,=0.0022,=34661.9863,=0.1001,=14.2165,=0.0231,=13.0933,=16.3716,=19.1573,=22.3381,=36.4689,=2.5061,=0.0947,=2.3034,=2.9867,=3.8734,=4.7817,=8.5636,=2.3438,=0.1670,=1.9811,=2.4258,=3.0123,=3.9994,=5.8829,=0.1017,=0.2351,=0.1668,=0.0287,=910
="931381",中证长三角,2019-11-25,=0.0073,=2062.7682,=0.0191,=14.2587,=0.8820,=9.1117,=10.6268,=11.9060,=13.6479,=16.1441,=1.4321,=0.6773,=0.9630,=1.1442,=1.2856,=1.5594,=1.8124,=1.8839,=0.9993,=0.8724,=1.0647,=1.2211,=1.4408,=1.8853,=0.0721,=0.0896,=0.0685,=0.0266,=5
="000300",沪深300,2005-04-08,=0.0076,=4753.8700,=0.0268,=14.3430,=0.8773,=10.0799,=11.6524,=12.4871,=14.0131,=17.6279,=1.5122,=0.6483,=1.1457,=1.3357,=1.4654,=1.6202,=1.9228,=1.5864,=0.9773,=1.0330,=1.1715,=1.2892,=1.4399,=1.7482,=0.0776,=0.0973,=0.0780,=0.0280,=47274
="000150",380红利,2012-07-20,=0.0156,=12791.4100,=0.1067,=14.4630,=0.7039,=5.2545,=8.5569,=12.0943,=16.6570,=19.8070,=1.2945,=0.4156,=0.6172,=0.8684,=1.4050,=1.7857,=2.2934,=0.5631,=0.4946,=0.2775,=0.3624,=0.5766,=1.7897,=2.3204,=0.0358,=0.0535,=0.0540,=0.0427,=34
="000028",180成长,2009-01-09,=0.0142,=4300.7600,=0.0991,=14.5802,=0.5054,=9.1507,=11.6519,=14.4785,=18.2319,=25.1474,=2.0900,=0.3287,=1.5063,=1.7832,=2.6889,=3.1691,=5.1089,=2.1236,=0.9679,=1.1581,=1.4516,=1.5962,=1.8121,=2.3971,=0.1286,=0.1436,=0.1050,=0.0222,=188
="932368",800现金流,2024-12-11,=0.0168,=5651.1787,=0.1051,=14.6729,=1,=9.9108,=10.6594,=11.1316,=12.5811,=14.6729,=1.8470,=0.6993,=1.4048,=1.5127,=1.6672,=1.8836,=2.0110,=1.4135,=0.8116,=1.0036,=1.0909,=1.2640,=1.4044,=1.5226,=0.0922,,,=0.0334,=152
="000928",中证能源,2009-07-03,=0.0109,=3254.7300,=0.1045,=14.7911,=0.6104,=6.9612,=9.7917,=13.1623,=23.8335,=68.9647,=1.5112,=0.9909,=0.7281,=0.9364,=1.1319,=1.2820,=1.5753,=0.8715,=1,=0.3162,=0.4107,=0.5311,=0.6902,=0.8715,=0.0784,=0.1185,=0.0974,=0.0429,=1239
="930629",CSSW健康,2015-05-08,=0.0063,=6228.6104,=0.0877,=14.8515,=0.0437,=13.5250,=19.0963,=22.4150,=39.1456,=49.9253,=2.3363,=0.2904,=1.7767,=2.2196,=3.2420,=4.7213,=6.2998,=1.9412,=0.4720,=1.2755,=1.5586,=2.0195,=4.7405,=7.2978,=0.1375,=0.1320,=0.1213,=0.0181,=257
="932365",中证现金流,2024-12-11,=0.0158,=5817.3764,=0.1043,=14.9310,=1,=10.1873,=10.8266,=11.3783,=12.8703,=14.9310,=1.8338,=0.5725,=1.5559,=1.7137,=1.8138,=1.8980,=2.0150,=1.2828,=0.1123,=1.0912,=1.3575,=1.4526,=1.5262,=1.6205,=0.1159,,,=0.0324,=440
="000986",全指能源,2011-08-02,=0.0157,=2627.8300,=0.1258,=15.3736,=0.6227,=6.8032,=10.0017,=13.3762,=23.6674,=75.0146,=1.5095,=0.9922,=0.7554,=0.9700,=1.1593,=1.2989,=1.5589,=0.8837,=1,=0.3323,=0.4460,=0.5659,=0.7074,=0.8837,=0.0749,=0.1143,=0.0941,=0.0420,=590
="000955",中证国企,2010-02-09,,,=0.0564,=15.3900,=0.8929,=10.0979,=11.7075,=12.7301,=14.7513,=16.8119,=1.3524,=0.6528,=1.0210,=1.1826,=1.2970,=1.4806,=1.7591,=1.3502,=0.9283,=0.7969,=0.9758,=1.0889,=1.2509,=1.4527,=0.0664,=0.0820,=0.0679,=0.0271,=34
="399439",国证油气,2014-12-30,=0.0144,=2241.4100,=0.1639,=15.4136,=0.4942,=7.2448,=10.6853,=15.7375,=30.7338,=98.7831,=1.5091,=0.9992,=0.6716,=0.7851,=1.1356,=1.2514,=1.5153,=0.7991,=1,=0.2370,=0.3183,=0.5026,=0.5870,=0.7991,=0.0749,=0.1026,=0.0862,=0.0352,=64
="980092",自由现金流,2012-12-28,=0.0107,=5994.5900,=0.1127,=15.4521,=1,=11.1075,=12.0229,=12.6248,=13.5832,=15.4521,=1.6902,=0.8429,=1.4157,=1.5034,=1.5804,=1.6626,=1.8134,=1.0158,=0.9970,=0.7577,=0.8371,=0.9368,=0.9696,=1.0469,=0.1059,,,=0.0314,=850
="931645",1000红利,2024-03-15,,,=0.0687,=15.4650,=1,=11.2896,=12.3145,=13.2163,=14.3963,=15.4650,=1.3227,=1,=0.9871,=1.1240,=1.1861,=1.2325,=1.3227,=0.8703,=1,=0.5734,=0.6373,=0.7443,=0.8008,=0.8703,=0.0612,,,=0.0331,=16
="000860",结构调整,2018-03-26,=-0.0030,=1305.1500,=0.0661,=15.4851,=0.7036,=9.5233,=12.3878,=13.8155,=16.4759,=20.6443,=1.4902,=0.9098,=1.1018,=1.2827,=1.3680,=1.4489,=1.6430,=0.9082,=1,=0.4658,=0.5832,=0.6706,=0.7356,=0.9082,=0.0682,=0.0972,=0.0785,=0.0354,=137
="932366",300现金流,2024-11-12,=0.0122,=3587.3383,=0.0735,=15.5223,=0.9966,=12.5879,=13.3293,=13.8497,=14.4319,=15.5990,=1.8969,=0.7643,=1.6606,=1.7733,=1.8521,=1.9037,=1.9867,=1.2389,=0.1044,=1.0861,=1.3812,=1.4174,=1.4517,=1.5124,=0.1008,,,=0.0340,=111
="950096",上海国企,2016-05-11,=0.0033,=1559.3141,=0.0306,=15.6291,=0.8989,=8.9055,=10.9941,=12.4868,=15.1981,=16.5992,=1.1980,=0.5573,=0.7269,=0.8681,=1.1458,=1.5595,=2.0186,=1.2479,=0.9907,=0.5842,=0.6820,=0.8455,=1.1115,=1.2890,=0.0602,=0.0579,=0.0511,=0.0188,=162
="932315",中证红利质量,2024-07-08,=0.0137,=5057.6377,=0.1204,=15.6768,=0.5066,=12.3916,=13.3852,=15.5431,=16.7153,=18.7206,=2.9795,=0.3911,=2.1812,=2.3433,=3.6814,=4.0617,=4.4900,=2.9891,=0.5171,=2.0136,=2.1510,=2.9207,=3.2021,=3.5388,=0.1094,,,=0.0397,=298
="1000015",港股全指,2000-01-01,=0.0051,=27968.0900,=0.0912,=15.7884,=0.9703,=7.5917,=10.1915,=11.1569,=13.3772,=19.1348,=1.2578,=0.9245,=0.6574,=0.8625,=1.0487,=1.1810,=1.5123,=1.3825,=0.9561,=0.6196,=0.8644,=1.0732,=1.2628,=1.5791,,=0.0753,,=0.0288,=291
="930758",凤凰50,2018-11-21,=0.0032,=8819.0473,=0.1071,=15.7900,=0.8109,=8.6050,=10.7788,=13.2345,=15.7403,=22.7753,=1.8480,=0.6871,=1.0496,=1.4116,=1.6263,=2.0995,=3.0708,=2.1589,=0.9301,=0.3622,=0.7476,=1.2871,=1.8458,=3.4064,=0.1096,=0.1008,=0.0844,=0.0300,=48
="000861",央企创新,2019-05-16,=-0.0004,=2757.7656,=0.0746,=15.8732,=0.8982,=10.3360,=11.9564,=13.2924,=14.7494,=18.8086,=1.5012,=1,=1.0351,=1.1832,=1.2905,=1.3733,=1.5012,=0.8460,=1,=0.4544,=0.5180,=0.5792,=0.7023,=0.8460,=0.0678,=0.0939,=0.0741,=0.0324,=259
="931082",A500现金流,2025-07-16,,,=0.0775,=15.9486,=1,=11.3087,=11.8125,=12.6092,=13.9057,=15.9486,=1.9570,=0.7068,=1.6736,=1.8270,=1.9188,=1.9779,=2.0613,=1.4874,=0.2857,=1.2740,=1.3982,=1.5421,=1.5832,=1.6378,,,,=0.0323,=64
="932037",央企现代能源,2022-11-16,=0.0091,=1600.6207,=0.0970,=16.0869,=1,=10.8583,=11.9286,=12.7239,=13.6253,=16.0869,=1.6652,=0.9769,=1.1507,=1.3238,=1.4065,=1.5314,=1.7223,=0.9545,=1,=0.4850,=0.6139,=0.7383,=0.7903,=0.9545,=0.0801,=0.1088,=0.0909,=0.0346,=16
="931268",持续发展,2019-11-15,=0.0141,=2240.2547,=0.0124,=16.2581,=0.9330,=14.1354,=14.5664,=15.2198,=15.7015,=16.6692,=2.2944,=0.9385,=1.7338,=1.8118,=1.8672,=1.9423,=2.3440,=1.7985,=0.5698,=1.5998,=1.7075,=1.7904,=1.8188,=1.8565,=0.0928,,,=0.0304,=13
="931167",先进制造100,2019-04-25,=-0.0065,=8187.1017,=0.0576,=16.2788,=0.8057,=10.3762,=12.9233,=14.1034,=16.2155,=20.9116,=2.6332,=0.8691,=1.6383,=2.0152,=2.2395,=2.5228,=3.3727,=1.6839,=0.8782,=0.9031,=1.2177,=1.4257,=1.6174,=2.1656,=0.1329,=0.1140,=0.0738,=0.0293,=333
="H30089",红利潜力,2013-07-02,=0.0371,=9909.3857,=-0.0037,=16.3081,=0.3418,=12.7702,=15.7294,=17.0944,=20.7331,=29.7267,=3.0332,=0.8748,=1.3843,=1.9378,=2.4343,=2.8775,=4.3960,=2.2641,=0.8958,=0.7121,=0.9313,=1.6236,=2.0343,=2.8465,=0.1355,=0.1661,=0.1184,=0.0376,=533
="399974",国企改革,2014-08-07,=0.0058,=2018.7700,=0.0633,=16.3200,=0.7311,=8.5408,=11.0146,=13.4104,=17.3030,=23.5243,=1.5373,=0.5309,=1.0768,=1.3338,=1.5021,=1.8365,=2.8970,=1.1543,=0.7249,=0.6803,=0.8821,=0.9835,=1.2475,=2.2060,=0.0698,=0.0896,=0.0739,=0.0304,=367
="000945",内地运输,2009-10-28,=0.0051,=1463.5092,=-0.0096,=16.3377,=0.1689,=13.9394,=16.4841,=19.6912,=27.8169,=72.7429,=1.3611,=0.0667,=1.2463,=1.4168,=1.5924,=1.7835,=2.4452,=0.7983,=0.4102,=0.5140,=0.6448,=1.0128,=1.6152,=1.9188,=0.0619,=0.0814,=0.0723,=0.0324,=69
="399437",证券龙头,2014-12-30,=0.0144,=6795.2600,=-0.0024,=16.4111,=0.1330,=10.2500,=17.3556,=19.9971,=25.0353,=43.0253,=1.4885,=0.4047,=1.0547,=1.3110,=1.5737,=1.8696,=2.3633,=6.3834,=0.5459,=3.9970,=5.2072,=6.1844,=7.2498,=9.5068,=0.0682,=0.0650,=0.0452,=0.0165,=649
="930697",家用电器,2015-07-07,=-0.0031,=12941.3046,=0.0118,=16.5165,=0.4172,=12.0193,=15.3485,=17.0274,=19.8140,=32.1495,=2.7331,=0.2385,=2.2889,=2.6992,=3.2786,=3.9670,=5.2226,=1.3126,=0.5247,=0.9879,=1.1795,=1.3003,=1.6199,=2.3694,=0.1287,=0.1659,=0.1298,=0.0343,=1687
="399324",深证红利,2006-01-24,=0.0246,=9787.8800,=0.0696,=16.5452,=0.6973,=11.7065,=14.1612,=15.6724,=17.7028,=23.4132,=2.6149,=0.8756,=1.2884,=1.9035,=2.1514,=2.4975,=3.7254,=2.1230,=0.9028,=1.1033,=1.3625,=1.7230,=1.9433,=2.8578,=0.1048,=0.1031,=0.0662,=0.0383,=5156
